Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.





@uc: count 434, average 57168, total 24811324

@q1[openssl]: count 982, average 1974, total 1938535
@q1[ksoftirqd/169]: count 103, average 2187, total 225344
@q1[kworker/169:1]: count 2, average 5335, total 10670

@q2[openssl]: count 1415, average 619, total 876821
@q2[ksoftirqd/169]: count 163, average 649, total 105829
@q2[kworker/169:1]: count 3, average 2284, total 6853


@q4[kworker/169:1]: count 43, average 1157, total 49770
@q4[ksoftirqd/169]: count 1768, average 1477, total 2612336
@q4[openssl]: count 25862, average 1502, total 38867927

@q5[openssl]: count 200536, average 427, total 85730399
@q5[ksoftirqd/169]: count 13577, average 429, total 5829746
@q5[kworker/169:1]: count 332, average 443, total 147081

@uc: count 1404, average 43941, total 61694322

@q1[openssl]: count 907, average 2482, total 2251852
@q1[ksoftirqd/169]: count 183, average 2635, total 482209

@q2[openssl]: count 1573, average 625, total 983400
@q2[ksoftirqd/169]: count 275, average 763, total 210011
@q2[kworker/169:1]: count 2, average 17602, total 35205


@q4[openssl]: count 39999, average 957, total 38306200
@q4[ksoftirqd/169]: count 2968, average 968, total 2873658
@q4[kworker/169:1]: count 50, average 1630, total 81534

@q5[openssl]: count 313609, average 429, total 134729095
@q5[ksoftirqd/169]: count 22763, average 431, total 9831840
@q5[kworker/169:1]: count 394, average 514, total 202902

@uc: count 2518, average 7133, total 17960993

@q1[openssl]: count 978, average 2538, total 2482412
@q1[ksoftirqd/169]: count 187, average 2589, total 484329

@q2[openssl]: count 1575, average 641, total 1009933
@q2[ksoftirqd/169]: count 285, average 652, total 186047


@q4[ksoftirqd/169]: count 2965, average 959, total 2844862
@q4[openssl]: count 40333, average 962, total 38801486

@q5[openssl]: count 316272, average 429, total 135709053
@q5[ksoftirqd/169]: count 22717, average 432, total 9816882

@uc: count 3075, average 10858, total 33389516

@q1[openssl]: count 896, average 2514, total 2253005
