Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.

@q2[openssl]: count 38, average 3365, total 127894
@q2[ksoftirqd/169]: count 12, average 682302, total 8187624


@q4[openssl]: count 7084, average 970, total 6873739
@q4[ksoftirqd/169]: count 12867, average 1234, total 15882171
@q4[kworker/169:0]: count 12, average 1743, total 20918
@q4[kworker/169:2]: count 1, average 8306, total 8306

@q5[ksoftirqd/169]: count 102088, average 435, total 44454174
@q5[openssl]: count 55478, average 435, total 24178362
@q5[kworker/169:0]: count 70, average 609, total 42681
@q5[kworker/169:2]: count 5, average 1370, total 6853

@uc: count 3783, average 17544, total 66369800




@q4[ksoftirqd/169]: count 21123, average 1267, total 26781674

@q5[ksoftirqd/169]: count 168067, average 433, total 72880831

@uc: count 5704, average 3472, total 19808614




@q4[ksoftirqd/169]: count 21132, average 1269, total 26827768

@q5[ksoftirqd/169]: count 168059, average 432, total 72749938

@uc: count 4941, average 3933, total 19436374




@q4[ksoftirqd/169]: count 20672, average 1281, total 26492436

@q5[ksoftirqd/169]: count 164409, average 434, total 71374681

@uc: count 6072, average 4365, total 26507609




@q4[ksoftirqd/169]: count 21040, average 1279, total 26912900

@q5[ksoftirqd/169]: count 167336, average 434, total 72640718

@uc: count 4931, average 5453, total 26890001




@q4[ksoftirqd/169]: count 20972, average 1274, total 26739295

@q5[ksoftirqd/169]: count 166863, average 433, total 72300587

@uc: count 4485, average 3164, total 14193290




@q4[ksoftirqd/169]: count 20663, average 1275, total 26355543

@q5[ksoftirqd/169]: count 164380, average 434, total 71422917

@uc: count 5879, average 2273, total 13366417




@q4[ksoftirqd/169]: count 20981, average 1266, total 26580767

@q5[ksoftirqd/169]: count 166850, average 433, total 72349027

@uc: count 7152, average 2267, total 16218237




@q4[ksoftirqd/169]: count 21040, average 1269, total 26704237

@q5[ksoftirqd/169]: count 167336, average 433, total 72492664

@uc: count 5957, average 2905, total 17306985




@q4[ksoftirqd/169]: count 20928, average 1281, total 26816517

@q5[ksoftirqd/169]: count 166444, average 434, total 72320451

@uc: count 7126, average 4860, total 34637228




@q4[ksoftirqd/169]: count 20725, average 1282, total 26587587

@q5[ksoftirqd/169]: count 164901, average 434, total 71604978

@uc: count 4882, average 7642, total 37309213




@q4[ksoftirqd/169]: count 20587, average 1288, total 26530170

@q5[ksoftirqd/169]: count 163716, average 433, total 71046682

@uc: count 6858, average 2364, total 16216569




@q4[ksoftirqd/169]: count 20872, average 1281, total 26738579

@q5[ksoftirqd/169]: count 166000, average 433, total 71991224

@uc: count 6050, average 2760, total 16703713




@q4[ksoftirqd/169]: count 20784, average 1271, total 26424163

@q5[ksoftirqd/169]: count 165300, average 433, total 71598740

@uc: count 6383, average 2891, total 18457909




@q4[ksoftirqd/169]: count 21400, average 1268, total 27139810

@q5[ksoftirqd/169]: count 170198, average 432, total 73571708

@uc: count 5156, average 2878, total 14842311




@q4[ksoftirqd/169]: count 20928, average 1277, total 26735701

@q5[ksoftirqd/169]: count 166445, average 434, total 72298940

@uc: count 5169, average 2868, total 14827552




@q4[ksoftirqd/169]: count 21000, average 1278, total 26839344

@q5[ksoftirqd/169]: count 167018, average 435, total 72805803

@uc: count 5300, average 3003, total 15917377




@q4[ksoftirqd/169]: count 20775, average 1278, total 26555508

