Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 736, average 2208, total 1625644
@q1[kworker/169:0]: count 17, average 2845, total 48371
@q1[kworker/169:1]: count 9, average 6061, total 54553

@q2[openssl]: count 2534, average 633, total 1605756
@q2[ksoftirqd/169]: count 206, average 664, total 136843
@q2[kworker/169:0]: count 17, average 1000, total 17013
@q2[kworker/169:1]: count 10, average 4254, total 42541


@q4[ksoftirqd/169]: count 1584, average 964, total 1526997
@q4[openssl]: count 33727, average 968, total 32653928
@q4[kworker/169:0]: count 17, average 1081, total 18393
@q4[kworker/169:1]: count 20, average 2545, total 50917

@q5[ksoftirqd/169]: count 11936, average 430, total 5144142
@q5[openssl]: count 259950, average 434, total 113067121
@q5[kworker/169:0]: count 69, average 545, total 37620
@q5[kworker/169:1]: count 127, average 712, total 90487

@uc: count 3665, average 6232, total 22842011

@q1[openssl]: count 1010, average 2200, total 2222275
@q1[ksoftirqd/169]: count 118, average 2326, total 274529
@q1[kworker/169:1]: count 2, average 10385, total 20770

@q2[openssl]: count 2085, average 640, total 1335581
@q2[ksoftirqd/169]: count 220, average 664, total 146118
@q2[kworker/169:1]: count 2, average 18449, total 36899


@q4[openssl]: count 33356, average 966, total 32254746
@q4[ksoftirqd/169]: count 1808, average 967, total 1749679
@q4[kworker/169:1]: count 2, average 17298, total 34596

@q5[ksoftirqd/169]: count 13682, average 430, total 5893774
@q5[openssl]: count 258315, average 433, total 111992382
@q5[kworker/169:1]: count 10, average 3664, total 36649

@uc: count 2892, average 6590, total 19059865

@q1[openssl]: count 722, average 2049, total 1479925
@q1[ksoftirqd/169]: count 90, average 2332, total 209908

@q2[openssl]: count 1489, average 642, total 956766
@q2[ksoftirqd/169]: count 188, average 675, total 126972


@q4[ksoftirqd/169]: count 1649, average 966, total 1593891
@q4[openssl]: count 33325, average 967, total 32227207

@q5[ksoftirqd/169]: count 12512, average 431, total 5397458
@q5[openssl]: count 259623, average 433, total 112605105

@uc: count 1957, average 6580, total 12877352

@q1[openssl]: count 710, average 2021, total 1435271
@q1[ksoftirqd/169]: count 103, average 2461, total 253512

@q2[openssl]: count 1497, average 624, total 935120
@q2[ksoftirqd/169]: count 195, average 659, total 128567


@q4[openssl]: count 33285, average 969, total 32263068
@q4[ksoftirqd/169]: count 1691, average 972, total 1643987
@q4[kworker/169:1]: count 1, average 35327, total 35327

@q5[ksoftirqd/169]: count 12832, average 431, total 5532919
@q5[openssl]: count 259218, average 433, total 112381094
@q5[kworker/169:1]: count 8, average 4393, total 35146

@uc: count 2136, average 7709, total 16467199

@q1[openssl]: count 731, average 2050, total 1499246
@q1[ksoftirqd/169]: count 84, average 2336, total 196255

@q2[openssl]: count 1531, average 627, total 960439
@q2[ksoftirqd/169]: count 169, average 689, total 116508


@q4[ksoftirqd/169]: count 1572, average 965, total 1518214
@q4[openssl]: count 33413, average 965, total 32274210

@q5[ksoftirqd/169]: count 11962, average 430, total 5153527
@q5[openssl]: count 260144, average 433, total 112859143

@uc: count 2352, average 8689, total 20437760

@q1[openssl]: count 725, average 2076, total 1505197
@q1[ksoftirqd/169]: count 97, average 2444, total 237087

@q2[openssl]: count 1481, average 636, total 943370
@q2[ksoftirqd/169]: count 185, average 664, total 123011
@q2[kworker/169:1]: count 2, average 18750, total 37500


@q4[openssl]: count 33128, average 968, total 32097618
@q4[ksoftirqd/169]: count 1808, average 975, total 1763577
@q4[kworker/169:1]: count 39, average 1807, total 70505

@q5[ksoftirqd/169]: count 13778, average 430, total 5935204
@q5[openssl]: count 258135, average 433, total 111883970
@q5[kworker/169:1]: count 307, average 540, total 165974

@uc: count 2075, average 8130, total 16871453

@q1[openssl]: count 720, average 2090, total 1505358
@q1[ksoftirqd/169]: count 92, average 2301, total 211766
@q1[kworker/169:1]: count 1, average 16421, total 16421

@q2[openssl]: count 1485, average 630, total 936974
@q2[ksoftirqd/169]: count 190, average 680, total 129271
@q2[kworker/169:1]: count 4, average 8331, total 33324


@q4[ksoftirqd/169]: count 1696, average 966, total 1640028
@q4[openssl]: count 33201, average 967, total 32125216
@q4[kworker/169:1]: count 70, average 1342, total 93988

@q5[ksoftirqd/169]: count 12867, average 430, total 5538483
@q5[openssl]: count 258676, average 433, total 112059326
@q5[kworker/169:1]: count 547, average 484, total 264879

@uc: count 2136, average 7114, total 15195538

@q1[openssl]: count 736, average 2052, total 1510805
@q1[ksoftirqd/169]: count 83, average 2280, total 189296

@q2[openssl]: count 1512, average 630, total 953498
@q2[ksoftirqd/169]: count 176, average 667, total 117522
@q2[kworker/169:1]: count 1, average 34595, total 34595


@q4[openssl]: count 33289, average 965, total 32124697
@q4[ksoftirqd/169]: count 1673, average 977, total 1634977
@q4[kworker/169:1]: count 15, average 3137, total 47067

@q5[ksoftirqd/169]: count 12740, average 432, total 5508978
@q5[openssl]: count 259249, average 433, total 112315655
@q5[kworker/169:1]: count 117, average 704, total 82427

@uc: count 2615, average 14986, total 39188826

@q1[openssl]: count 473, average 2068, total 978598
@q1[kworker/169:1]: count 6, average 3521, total 21130
@q1[swapper/169]: count 77, average 3600, total 277202
@q1[ksoftirqd/169]: count 164, average 3984, total 653438

@q2[openssl]: count 982, average 650, total 639195
@q2[ksoftirqd/169]: count 244, average 943, total 230169
@q2[swapper/169]: count 142, average 1089, total 154666
@q2[kworker/169:1]: count 8, average 1489, total 11914


@q4[openssl]: count 21379, average 968, total 20711463
@q4[kworker/169:1]: count 92, average 1031, total 94866
@q4[ksoftirqd/169]: count 5021, average 1497, total 7520506
@q4[swapper/169]: count 8267, average 1498, total 12385802

@q5[kworker/169:1]: count 701, average 443, total 311155
@q5[swapper/169]: count 65426, average 653, total 42771692
@q5[ksoftirqd/169]: count 39391, average 655, total 25810150
@q5[openssl]: count 166482, average 1108, total 184586126

@uc: count 12943, average 4270, total 55269579
