Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 525, average 2611, total 1370932
@q4[ksoftirqd/169]: count 20944, average 1261, total 26410804

@q5[ksoftirqd/169]: count 166559, average 434, total 72296035

@uc: count 5649, average 3076, total 17378077




@q4[ksoftirqd/169]: count 21112, average 1256, total 26530718

@q5[ksoftirqd/169]: count 167908, average 435, total 73155848

@uc: count 9066, average 2150, total 19494638




@q4[ksoftirqd/169]: count 21552, average 1255, total 27050583

@q5[ksoftirqd/169]: count 171408, average 433, total 74358532

@uc: count 4836, average 7650, total 36998229




@q4[ksoftirqd/169]: count 21847, average 1253, total 27381905

@q5[ksoftirqd/169]: count 173770, average 434, total 75488315

@uc: count 5205, average 6226, total 32411227




@q4[ksoftirqd/169]: count 21245, average 1253, total 26639839

@q5[ksoftirqd/169]: count 168926, average 433, total 73296727

@uc: count 6202, average 2324, total 14414788




@q4[ksoftirqd/169]: count 21206, average 2510, total 53230024

@q5[ksoftirqd/169]: count 168623, average 434, total 73316909

@uc: count 7726, average 3626, total 28015655




@q4[ksoftirqd/169]: count 21602, average 1252, total 27063578

@q5[ksoftirqd/169]: count 171819, average 433, total 74539149

@uc: count 4441, average 3464, total 15385210




@q4[ksoftirqd/169]: count 21120, average 1259, total 26599801

@q5[ksoftirqd/169]: count 167956, average 434, total 73015179

@uc: count 6228, average 2431, total 15140853




@q4[ksoftirqd/169]: count 21175, average 1256, total 26597890

@q5[ksoftirqd/169]: count 168476, average 435, total 73334197

@uc: count 7269, average 2237, total 16266170




@q4[ksoftirqd/169]: count 21464, average 1259, total 27043643

@q5[ksoftirqd/169]: count 170713, average 433, total 74033596

@uc: count 5000, average 3296, total 16484733




@q4[ksoftirqd/169]: count 21090, average 1258, total 26543619

@q5[ksoftirqd/169]: count 167746, average 435, total 72991043

@uc: count 5139, average 3225, total 16577817




@q4[ksoftirqd/169]: count 21558, average 1256, total 27088419

@q5[ksoftirqd/169]: count 171439, average 433, total 74379154

@uc: count 4255, average 3136, total 13347507




@q4[ksoftirqd/169]: count 21560, average 1243, total 26815087

@q5[ksoftirqd/169]: count 171492, average 433, total 74374171

@uc: count 5842, average 2570, total 15014977




@q4[ksoftirqd/169]: count 21470, average 1247, total 26793509

@q5[ksoftirqd/169]: count 170700, average 434, total 74092958

@uc: count 5915, average 4957, total 29326030




@q4[ksoftirqd/169]: count 21848, average 1248, total 27287657

@q5[ksoftirqd/169]: count 173762, average 434, total 75518431

@uc: count 6403, average 5544, total 35500332




@q4[ksoftirqd/169]: count 21521, average 1251, total 26924547

@q5[ksoftirqd/169]: count 171236, average 434, total 74442337

@uc: count 4848, average 6400, total 31030292




@q4[ksoftirqd/169]: count 21510, average 1255, total 27009761

@q5[ksoftirqd/169]: count 171062, average 434, total 74250273

@uc: count 5336, average 2846, total 15190564




@q4[ksoftirqd/169]: count 21376, average 1260, total 26939618

@q5[ksoftirqd/169]: count 170008, average 434, total 73808538

@uc: count 5273, average 3291, total 17358203




@q4[ksoftirqd/169]: count 21696, average 1253, total 27197819

@q5[ksoftirqd/169]: count 172553, average 434, total 74904695

@uc: count 6174, average 2606, total 16094123




@q4[ksoftirqd/169]: count 21904, average 1258, total 27570588

@q5[ksoftirqd/169]: count 174295, average 433, total 75641342

@uc: count 4204, average 2931, total 12323530




@q4[ksoftirqd/169]: count 21254, average 1245, total 26470200

@q5[ksoftirqd/169]: count 169020, average 433, total 73351278

@uc: count 5616, average 2552, total 14332340




@q4[ksoftirqd/169]: count 21304, average 1253, total 26711489

@q5[ksoftirqd/169]: count 169515, average 435, total 73870487

@uc: count 7952, average 3606, total 28676480




@q4[ksoftirqd/169]: count 21375, average 1245, total 26632130

@q5[ksoftirqd/169]: count 169984, average 434, total 73789576

@uc: count 8052, average 2126, total 17120060




@q4[ksoftirqd/169]: count 21736, average 1251, total 27209715

@q5[ksoftirqd/169]: count 172871, average 433, total 74938904

@uc: count 5195, average 2401, total 12477266




@q4[ksoftirqd/169]: count 21120, average 1252, total 26443543

@q5[ksoftirqd/169]: count 167972, average 435, total 73133934

@uc: count 6598, average 5539, total 36551335




@q4[ksoftirqd/169]: count 21454, average 1258, total 26990966

@q5[ksoftirqd/169]: count 170698, average 434, total 74231704

@uc: count 5711, average 9723, total 55530393




@q4[ksoftirqd/169]: count 21762, average 1255, total 27331601

@q5[ksoftirqd/169]: count 173063, average 433, total 75104657

@uc: count 6319, average 3158, total 19957397




@q4[ksoftirqd/169]: count 21752, average 1260, total 27429269

@q5[ksoftirqd/169]: count 172999, average 434, total 75168721

@uc: count 5071, average 2926, total 14839895




@q4[ksoftirqd/169]: count 21556, average 1257, total 27112335

@q5[ksoftirqd/169]: count 171458, average 433, total 74369005

@uc: count 5394, average 2553, total 13772119




@q4[ksoftirqd/169]: count 21154, average 1253, total 26523917

@q5[ksoftirqd/169]: count 168188, average 434, total 73100011

@uc: count 6701, average 2660, total 17830288




@q4[ksoftirqd/169]: count 21730, average 1257, total 27316681

@q5[ksoftirqd/169]: count 172836, average 434, total 75112072

@uc: count 6125, average 2493, total 15270018




@q4[ksoftirqd/169]: count 21429, average 1262, total 27050913

@q5[ksoftirqd/169]: count 170374, average 435, total 74226216

@uc: count 6789, average 2245, total 15247077




@q4[ksoftirqd/169]: count 21125, average 1243, total 26279030

@q5[ksoftirqd/169]: count 168084, average 434, total 73019580

@uc: count 6000, average 2608, total 15651084




@q4[ksoftirqd/169]: count 21402, average 1250, total 26768028

@q5[ksoftirqd/169]: count 170206, average 434, total 73991626

@uc: count 5887, average 2799, total 16479915

@q1[ksoftirqd/169]: count 17, average 3027, total 51459
@q1[swapper/169]: count 168, average 3200, total 537707

@q2[swapper/169]: count 203, average 680, total 138193
@q2[ksoftirqd/169]: count 29, average 2040, total 59160


@q4[swapper/169]: count 2879, average 1057, total 3043138
@q4[ksoftirqd/169]: count 24107, average 1233, total 29744962

@q5[ksoftirqd/169]: count 191674, average 455, total 87248423
@q5[swapper/169]: count 22423, average 474, total 10636096

@uc: count 9664, average 3680, total 35566402

@q1[ksoftirqd/169]: count 139, average 2673, total 371580
@q1[swapper/169]: count 405, average 2713, total 1099070

@q2[swapper/169]: count 645, average 659, total 425479
@q2[ksoftirqd/169]: count 211, average 774, total 163483


@q4[swapper/169]: count 19895, average 1042, total 20747120
@q4[ksoftirqd/169]: count 23550, average 1450, total 34167286

@q5[swapper/169]: count 156521, average 467, total 73134541
@q5[ksoftirqd/169]: count 186736, average 648, total 121064338

@uc: count 33904, average 1708, total 57941346
