Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 128, average 1846, total 236320
@q5[kworker/169:0]: count 311, average 452, total 140631

@uc: count 2944, average 5318, total 15656341

@q1[openssl]: count 572, average 1484, total 848983
@q1[ksoftirqd/169]: count 27, average 3052, total 82404

@q2[openssl]: count 2429, average 566, total 1376390
@q2[ksoftirqd/169]: count 97, average 688, total 66823
@q2[kworker/169:0]: count 1, average 7384, total 7384


@q4[openssl]: count 26718, average 951, total 25419123
@q4[ksoftirqd/169]: count 391, average 955, total 373645
@q4[kworker/169:0]: count 13, average 1498, total 19486

@q5[openssl]: count 201176, average 431, total 86806780
@q5[ksoftirqd/169]: count 2807, average 436, total 1226108
@q5[kworker/169:0]: count 102, average 480, total 49003

@uc: count 2967, average 4904, total 14551937

@q1[openssl]: count 568, average 1539, total 874352
@q1[ksoftirqd/169]: count 30, average 1883, total 56516
@q1[kworker/169:2]: count 2, average 18619, total 37239

@q2[openssl]: count 2408, average 571, total 1375850
@q2[ksoftirqd/169]: count 93, average 674, total 62718
@q2[kworker/169:2]: count 3, average 10363, total 31089


@q4[ksoftirqd/169]: count 349, average 945, total 330078
@q4[openssl]: count 26715, average 953, total 25465352
@q4[kworker/169:2]: count 30, average 2165, total 64954

@q5[openssl]: count 201322, average 431, total 86944072
@q5[ksoftirqd/169]: count 2476, average 434, total 1076776
@q5[kworker/169:2]: count 223, average 527, total 117529

@uc: count 3325, average 5558, total 18483491

@q1[openssl]: count 569, average 1530, total 870829
@q1[ksoftirqd/169]: count 30, average 2241, total 67239

@q2[openssl]: count 2437, average 570, total 1390313
@q2[ksoftirqd/169]: count 85, average 731, total 62202
@q2[kworker/169:2]: count 1, average 30758, total 30758


@q4[openssl]: count 26784, average 951, total 25494879
@q4[ksoftirqd/169]: count 315, average 969, total 305369
@q4[kworker/169:2]: count 15, average 3191, total 47878

@q5[openssl]: count 201726, average 431, total 87012394
@q5[ksoftirqd/169]: count 2222, average 434, total 966376
@q5[kworker/169:2]: count 118, average 567, total 66977

@uc: count 2884, average 5519, total 15918885

@q1[openssl]: count 569, average 1576, total 897181
@q1[ksoftirqd/169]: count 33, average 2348, total 77508

@q2[openssl]: count 2475, average 569, total 1410719
@q2[ksoftirqd/169]: count 96, average 698, total 67067


@q4[openssl]: count 26737, average 951, total 25429000
@q4[ksoftirqd/169]: count 366, average 953, total 349056

@q5[openssl]: count 201437, average 432, total 87036327
@q5[ksoftirqd/169]: count 2604, average 433, total 1129967

@uc: count 3470, average 6915, total 23998327

@q1[openssl]: count 570, average 1545, total 880890
@q1[ksoftirqd/169]: count 30, average 2006, total 60192

@q2[openssl]: count 2468, average 571, total 1410243
@q2[ksoftirqd/169]: count 88, average 678, total 59681
@q2[kworker/169:2]: count 1, average 34475, total 34475


@q4[ksoftirqd/169]: count 348, average 944, total 328606
@q4[openssl]: count 26760, average 951, total 25457469
@q4[kworker/169:2]: count 27, average 1844, total 49803

@q5[openssl]: count 201385, average 431, total 86974265
@q5[ksoftirqd/169]: count 2474, average 433, total 1072385
@q5[kworker/169:2]: count 212, average 480, total 101777

@uc: count 3310, average 8750, total 28963745

@q1[openssl]: count 576, average 1528, total 880606
@q1[ksoftirqd/169]: count 24, average 2281, total 54755
@q1[kworker/169:2]: count 1, average 25849, total 25849

@q2[openssl]: count 2468, average 568, total 1402469
@q2[ksoftirqd/169]: count 81, average 730, total 59169
@q2[kworker/169:2]: count 1, average 16972, total 16972


@q4[openssl]: count 26769, average 955, total 25584211
@q4[ksoftirqd/169]: count 343, average 958, total 328794
@q4[kworker/169:2]: count 15, average 2556, total 38354

@q5[openssl]: count 201478, average 431, total 87035507
@q5[ksoftirqd/169]: count 2496, average 433, total 1081305
@q5[kworker/169:2]: count 114, average 532, total 60664

@uc: count 3520, average 5751, total 20245894

@q1[openssl]: count 570, average 1518, total 865558
@q1[ksoftirqd/169]: count 29, average 2233, total 64782

@q2[openssl]: count 2420, average 572, total 1384435
@q2[ksoftirqd/169]: count 92, average 675, total 62138
@q2[kworker/169:2]: count 1, average 29626, total 29626


@q4[ksoftirqd/169]: count 363, average 951, total 345361
@q4[openssl]: count 26731, average 954, total 25503744
@q4[kworker/169:2]: count 15, average 3108, total 46624

@q5[ksoftirqd/169]: count 2566, average 432, total 1108691
@q5[openssl]: count 201367, average 432, total 87024181
@q5[kworker/169:2]: count 117, average 545, total 63766

@uc: count 2823, average 5276, total 14896801

@q1[openssl]: count 562, average 1526, total 858135
@q1[ksoftirqd/169]: count 38, average 2052, total 77994

@q2[openssl]: count 2420, average 571, total 1383285
@q2[ksoftirqd/169]: count 102, average 669, total 68303


@q4[openssl]: count 26757, average 950, total 25445884
@q4[ksoftirqd/169]: count 364, average 952, total 346621

@q5[openssl]: count 201532, average 431, total 86984496
@q5[ksoftirqd/169]: count 2537, average 437, total 1110494

@uc: count 2903, average 4943, total 14352405

@q1[openssl]: count 560, average 1510, total 845636
@q1[ksoftirqd/169]: count 40, average 2161, total 86479

@q2[openssl]: count 2414, average 573, total 1385073
@q2[ksoftirqd/169]: count 103, average 718, total 73974
@q2[kworker/169:2]: count 1, average 34174, total 34174


@q4[openssl]: count 26734, average 952, total 25466785
@q4[ksoftirqd/169]: count 376, average 954, total 358763
@q4[kworker/169:2]: count 15, average 3359, total 50396

@q5[openssl]: count 201306, average 431, total 86937453
@q5[ksoftirqd/169]: count 2630, average 434, total 1141455
@q5[kworker/169:2]: count 118, average 615, total 72642

@uc: count 2979, average 4800, total 14299664

@q1[openssl]: count 568, average 1541, total 875330
@q1[ksoftirqd/169]: count 32, average 2858, total 91469

@q2[openssl]: count 2477, average 568, total 1407187
@q2[ksoftirqd/169]: count 100, average 691, total 69178


@q4[openssl]: count 26744, average 956, total 25588023
@q4[ksoftirqd/169]: count 391, average 961, total 375852

@q5[openssl]: count 201313, average 432, total 87056469
@q5[ksoftirqd/169]: count 2805, average 434, total 1218178

@uc: count 3405, average 5172, total 17611154

@q1[openssl]: count 562, average 1535, total 862929
@q1[ksoftirqd/169]: count 37, average 1869, total 69171

@q2[openssl]: count 2407, average 570, total 1372074
@q2[ksoftirqd/169]: count 100, average 672, total 67271


@q4[ksoftirqd/169]: count 372, average 939, total 349413
@q4[openssl]: count 26747, average 950, total 25424330

@q5[ksoftirqd/169]: count 2595, average 431, total 1120143
@q5[openssl]: count 201470, average 431, total 86987982

@uc: count 2953, average 4848, total 14316973

@q1[openssl]: count 564, average 1521, total 857946
@q1[ksoftirqd/169]: count 38, average 1909, total 72561

@q2[openssl]: count 2405, average 571, total 1374114
@q2[ksoftirqd/169]: count 102, average 677, total 69109


@q4[ksoftirqd/169]: count 367, average 941, total 345693
@q4[openssl]: count 26754, average 951, total 25450661

@q5[ksoftirqd/169]: count 2560, average 431, total 1104437
@q5[openssl]: count 201504, average 431, total 86977195

@uc: count 2894, average 4991, total 14446361

@q1[openssl]: count 570, average 1536, total 876038
@q1[ksoftirqd/169]: count 29, average 2069, total 60002
@q1[kworker/169:2]: count 1, average 39053, total 39053

@q2[openssl]: count 2444, average 568, total 1390388
@q2[ksoftirqd/169]: count 91, average 693, total 63089
@q2[kworker/169:2]: count 1, average 30247, total 30247


@q4[openssl]: count 26766, average 952, total 25488503
@q4[ksoftirqd/169]: count 356, average 956, total 340417
@q4[kworker/169:2]: count 1, average 36609, total 36609

@q5[openssl]: count 201582, average 431, total 87028032
@q5[ksoftirqd/169]: count 2527, average 433, total 1095766
@q5[kworker/169:2]: count 5, average 4696, total 23484

@uc: count 2877, average 5114, total 14713647

@q1[openssl]: count 571, average 1506, total 860052
@q1[ksoftirqd/169]: count 29, average 2941, total 85308

@q2[openssl]: count 2498, average 569, total 1421865
@q2[ksoftirqd/169]: count 93, average 708, total 65861


@q4[ksoftirqd/169]: count 361, average 950, total 343006
@q4[openssl]: count 26751, average 955, total 25568829
@q4[kworker/169:2]: count 15, average 3372, total 50587

@q5[ksoftirqd/169]: count 2589, average 431, total 1116053
@q5[openssl]: count 201335, average 432, total 87037170
@q5[kworker/169:2]: count 120, average 601, total 72149

@uc: count 3324, average 5334, total 17731747

@q1[openssl]: count 569, average 1482, total 843289
@q1[ksoftirqd/169]: count 31, average 3163, total 98065

@q2[openssl]: count 2437, average 572, total 1395293
@q2[ksoftirqd/169]: count 101, average 717, total 72496


@q4[openssl]: count 26736, average 951, total 25445059
@q4[ksoftirqd/169]: count 389, average 954, total 371132

@q5[openssl]: count 201307, average 431, total 86893577
@q5[ksoftirqd/169]: count 2759, average 434, total 1198337

@uc: count 3017, average 5332, total 16088881

@q1[openssl]: count 575, average 1560, total 897002
@q1[ksoftirqd/169]: count 24, average 2194, total 52673
@q1[kworker/169:2]: count 1, average 37069, total 37069

@q2[openssl]: count 2436, average 571, total 1393249
@q2[ksoftirqd/169]: count 85, average 721, total 61301
@q2[kworker/169:2]: count 2, average 15514, total 31028


@q4[openssl]: count 26724, average 954, total 25520786
@q4[ksoftirqd/169]: count 365, average 956, total 348961
@q4[kworker/169:2]: count 14, average 3480, total 48733

@q5[ksoftirqd/169]: count 2643, average 430, total 1137596
@q5[openssl]: count 201338, average 432, total 87037243
@q5[kworker/169:2]: count 104, average 632, total 65759

@uc: count 3635, average 11840, total 43038817

@q1[openssl]: count 569, average 1575, total 896620
@q1[ksoftirqd/169]: count 31, average 2084, total 64613

@q2[openssl]: count 2452, average 574, total 1409736
@q2[ksoftirqd/169]: count 100, average 679, total 67928


@q4[openssl]: count 26689, average 953, total 25449072
@q4[ksoftirqd/169]: count 394, average 955, total 376379

@q5[openssl]: count 201217, average 432, total 86932126
@q5[ksoftirqd/169]: count 2814, average 433, total 1218658

@uc: count 2965, average 5933, total 17591761

@q1[openssl]: count 568, average 1562, total 887558
@q1[ksoftirqd/169]: count 31, average 2187, total 67817

@q2[openssl]: count 2452, average 580, total 1422825
@q2[ksoftirqd/169]: count 92, average 689, total 63458
@q2[kworker/169:2]: count 2, average 13845, total 27691


@q4[openssl]: count 26711, average 953, total 25480451
@q4[ksoftirqd/169]: count 355, average 961, total 341444
@q4[kworker/169:2]: count 17, average 2564, total 43600

@q5[ksoftirqd/169]: count 2549, average 431, total 1099857
@q5[openssl]: count 201407, average 432, total 87090255
@q5[kworker/169:2]: count 128, average 571, total 73143

@uc: count 3365, average 6268, total 21093505

@q1[openssl]: count 574, average 1523, total 874542
@q1[ksoftirqd/169]: count 26, average 2272, total 59072

@q2[openssl]: count 2466, average 572, total 1411089
@q2[ksoftirqd/169]: count 90, average 682, total 61408
@q2[kworker/169:2]: count 1, average 30237, total 30237


@q4[ksoftirqd/169]: count 355, average 952, total 338212
@q4[openssl]: count 26753, average 953, total 25507094
@q4[kworker/169:2]: count 15, average 3303, total 49554

@q5[openssl]: count 201395, average 431, total 86992543
@q5[ksoftirqd/169]: count 2519, average 434, total 1094020
@q5[kworker/169:2]: count 119, average 576, total 68651

@uc: count 2874, average 4944, total 14210272

@q1[openssl]: count 570, average 1543, total 879674
@q1[ksoftirqd/169]: count 30, average 2128, total 63840

@q2[openssl]: count 2437, average 570, total 1390265
@q2[ksoftirqd/169]: count 93, average 683, total 63560
@q2[kworker/169:2]: count 1, average 26059, total 26059


@q4[openssl]: count 26737, average 953, total 25490684
@q4[ksoftirqd/169]: count 357, average 960, total 342958
@q4[kworker/169:2]: count 15, average 2987, total 44815

@q5[openssl]: count 201412, average 431, total 86916312
@q5[ksoftirqd/169]: count 2526, average 434, total 1096440
@q5[kworker/169:2]: count 116, average 510, total 59212

@uc: count 3022, average 5715, total 17271849

@q1[openssl]: count 570, average 1555, total 886913
@q1[ksoftirqd/169]: count 30, average 2076, total 62308

@q2[openssl]: count 2421, average 574, total 1391423
@q2[ksoftirqd/169]: count 92, average 673, total 61961


@q4[ksoftirqd/169]: count 364, average 953, total 347244
@q4[openssl]: count 26734, average 954, total 25509737

@q5[openssl]: count 201445, average 431, total 86949972
@q5[ksoftirqd/169]: count 2573, average 432, total 1113460

@uc: count 2925, average 5402, total 15802338

@q1[openssl]: count 570, average 1538, total 876898
@q1[ksoftirqd/169]: count 28, average 2558, total 71635
@q1[kworker/169:2]: count 1, average 35537, total 35537

@q2[openssl]: count 2452, average 571, total 1400662
@q2[ksoftirqd/169]: count 94, average 697, total 65576
@q2[kworker/169:2]: count 3, average 7737, total 23213


@q4[openssl]: count 26717, average 953, total 25483418
@q4[ksoftirqd/169]: count 383, average 967, total 370433
@q4[kworker/169:2]: count 30, average 1722, total 51666

@q5[ksoftirqd/169]: count 2760, average 431, total 1191959
@q5[openssl]: count 201094, average 431, total 86862425
@q5[kworker/169:2]: count 224, average 460, total 103232

@uc: count 3296, average 5431, total 17900732

@q1[openssl]: count 565, average 1499, total 847363
@q1[ksoftirqd/169]: count 35, average 2899, total 101469

@q2[openssl]: count 2452, average 571, total 1401276
@q2[ksoftirqd/169]: count 92, average 684, total 62988


@q4[ksoftirqd/169]: count 338, average 952, total 321813
@q4[openssl]: count 26761, average 952, total 25492987
@q4[kworker/169:2]: count 15, average 3378, total 50675

@q5[openssl]: count 201538, average 432, total 87115171
@q5[ksoftirqd/169]: count 2363, average 434, total 1026726
@q5[kworker/169:2]: count 120, average 611, total 73395

@uc: count 2930, average 4788, total 14030338

@q1[openssl]: count 562, average 1597, total 897735
@q1[ksoftirqd/169]: count 38, average 2101, total 79871

@q2[openssl]: count 2457, average 574, total 1411449
@q2[ksoftirqd/169]: count 98, average 684, total 67039
@q2[kworker/169:0]: count 1, average 34796, total 34796


@q4[ksoftirqd/169]: count 356, average 944, total 336116
@q4[openssl]: count 26715, average 951, total 25432636
@q4[kworker/169:0]: count 16, average 3174, total 50785

@q5[ksoftirqd/169]: count 2503, average 432, total 1082331
@q5[openssl]: count 201466, average 432, total 87037445
@q5[kworker/169:0]: count 123, average 666, total 81932

@uc: count 2948, average 5890, total 17364968

@q1[openssl]: count 567, average 1643, total 931735
@q1[ksoftirqd/169]: count 32, average 2144, total 68619

@q2[openssl]: count 2522, average 577, total 1455653
@q2[ksoftirqd/169]: count 95, average 695, total 66117
@q2[kworker/169:0]: count 2, average 17142, total 34284


@q4[ksoftirqd/169]: count 392, average 954, total 374031
@q4[openssl]: count 26635, average 955, total 25448694
@q4[kworker/169:0]: count 29, average 1876, total 54424

@q5[openssl]: count 201035, average 431, total 86834914
@q5[ksoftirqd/169]: count 2826, average 432, total 1222171
@q5[kworker/169:0]: count 225, average 462, total 103997

@uc: count 3126, average 5372, total 16793018

@q1[openssl]: count 568, average 1566, total 889501
@q1[ksoftirqd/169]: count 35, average 2345, total 82083

@q2[openssl]: count 2451, average 574, total 1408890
@q2[ksoftirqd/169]: count 101, average 683, total 69062
@q2[kworker/169:0]: count 1, average 8937, total 8937


@q4[openssl]: count 26650, average 956, total 25484075
@q4[ksoftirqd/169]: count 416, average 970, total 403674
@q4[kworker/169:0]: count 14, average 1325, total 18557

@q5[openssl]: count 200942, average 431, total 86750828
@q5[ksoftirqd/169]: count 2989, average 436, total 1304429
@q5[kworker/169:0]: count 107, average 486, total 52010

@uc: count 3526, average 7022, total 24761926

@q1[openssl]: count 571, average 1554, total 887665
@q1[ksoftirqd/169]: count 28, average 2304, total 64520

@q2[openssl]: count 2481, average 573, total 1423182
@q2[ksoftirqd/169]: count 87, average 705, total 61397
@q2[kworker/169:0]: count 1, average 26630, total 26630


@q4[ksoftirqd/169]: count 353, average 949, total 335051
@q4[openssl]: count 26755, average 953, total 25502994
@q4[kworker/169:0]: count 15, average 2932, total 43981

@q5[openssl]: count 201476, average 432, total 87087371
@q5[ksoftirqd/169]: count 2513, average 434, total 1091827
@q5[kworker/169:0]: count 116, average 533, total 61903

@uc: count 3094, average 8028, total 24840945

@q1[openssl]: count 574, average 1549, total 889652
@q1[ksoftirqd/169]: count 24, average 2159, total 51828
@q1[kworker/169:2]: count 1, average 36208, total 36208

@q2[openssl]: count 2479, average 575, total 1425875
@q2[ksoftirqd/169]: count 89, average 683, total 60820
@q2[kworker/169:0]: count 1, average 5480, total 5480
@q2[kworker/169:2]: count 4, average 6695, total 26781


@q4[openssl]: count 26708, average 952, total 25449196
@q4[ksoftirqd/169]: count 368, average 962, total 354031
@q4[kworker/169:0]: count 14, average 1313, total 18385
