ues,epoll_wait,poll
0,2001.7226340000002,0.006160714285714285
5,2401.65274408,0.00423935294117647
10,3001.90000725,0.22665209433962263
50,2402.24056516,0.005696
100,91.76435604915514,0.006722571428571429
200,2085.256023666667,0.1729350579447714
300,2402.1667952000003,0.004141142857142857
