ues,free5gc,oai,open5gs
0,161.51436667743516,9.086407453495994,96.09878363940534
5,77.60631384259874,8.571104788279074,77.71624708746297
10,59.53527703482993,8.937234578898194,56.03853707175521
50,4.705305479431318,8.60438659639346,33.588555773030066
100,2.415047562725107,8.227121962668976,46.934796356469064
200,1.2911728881312206,8.150464014148943,128.76839088474188
300,0.9709243774108703,8.379842929282422,98.56560419823182
