ues,read,write
0,0.9899378186975466,0.007044068965517241
5,0.9901891064900121,0.008497310344827586
10,0.9899138995393052,0.011006
50,0.9897852965445578,0.008300275862068966
100,0.989585295018933,0.010072931034482759
200,0.989284347541654,0.007307551724137931
300,0.9894127910030857,0.0069056551724137934
