ues,read,write
0,0.006776711111111111,0.0723595
5,0.003542229411764706,0.027651302752293577
10,0.004232534733441034,0.031696483091787436
50,0.005431571951666056,0.03754979890492782
100,0.005205243027147638,0.025810015185461787
200,0.0056406082175925925,0.04152440381867775
300,0.004546561397821577,0.02625701080442306
