ues,read,write
0,0.0015305,0.0022567
5,0.0018016666666666667,0.002581533333333333
10,0.0026628333333333335,0.004326875
50,0.0020786666666666666,0.003168
100,0.0024389999999999998,0.0029086999999999997
200,0.002736,0.0026663
300,0.0022095,0.0030149
