ues,free5gc,oai,open5gs
0,0.013990999999999998,1.29733275,0.04092761764705882
5,0.006578463220675944,0.037596,0.005225578402366864
10,0.007148157626037013,0.008177125,0.006574992063492063
50,0.01059857223030555,0.9005080192307692,0.024698992199687988
100,0.008026956354058883,0.036679413483146066,0.0020836666666666664
200,0.008072244528301886,0.03428050383631714,0.2574255289757412
300,0.008630170235581918,0.010564333333333334,0.31711100250626567
