ues,epoll_wait,poll
0,0.003849,0.8142788636363636
5,,0.9123053999999999
10,0.002996,0.8509154444444444
50,0.00277,1.4400081206896551
100,0.001847,0.9092179482758621
200,0.002913,1.5735123157894737
300,0.002736,1.818578033898305
