ues,read,write
0,0.00164,0.0035158666666666666
5,0.0019718333333333333,0.0024625000000000003
10,0.0020325,0.010048999999999999
50,0.0022841666666666666,0.0026466
100,0.0016588333333333333,0.0024844999999999997
200,0.0014826666666666666,0.0024556
300,0.0016951666666666667,0.0030946999999999997
