ues,read,write
0,0.0019024411764705883,0.004295161764705882
5,0.0017991029411764706,0.0039709117647058825
10,0.0019486176470588238,0.0031457499999999997
50,0.0018360588235294118,0.005156970588235294
100,0.0022494117647058826,0.02494418382352941
200,0.004985514705882353,0.009335610294117648
300,0.001881705882352941,0.007319705882352942
