ues,epoll_wait,poll
0,1925.3096288461538,0.006033928571428571
5,2310.0488163846153,0.006527071428571429
10,3002.25816425,0.0018041767441860466
50,2502.7941209166665,0.005410357142857143
100,14.397368028421305,0.005910071428571429
200,1786.7284790357141,0.0007999150179455997
300,2382.9714365238096,0.006012428571428571
