ues,free5gc,oai,open5gs
0,1838.7437671911766,442.61704569165244,414.117036384106
5,2046.7007769242425,518.5040223333334,437.730177009324
10,1563.3374378375,238.93895304672898,67.00202942834646
50,1924.2308042153848,315.19853777283953,184.2073563136966
100,1924.1891944769231,245.28067368330133,135.79990159717698
200,1924.2350824461537,248.16199640582525,0.580542304913619
300,1985.0833625873015,251.09986264833006,42.66854386611296
