ues,free5gc,oai,open5gs
0,331.79113646705906,64.29643872429305,390.50984913873754
5,148.55091386460788,53.38780025286284,367.7048840785731
10,107.68044760918539,60.666162746334884,358.2296727886497
50,32.95905388734818,54.41596156577583,401.0175283231183
100,18.035758282054385,59.21346066180896,265.72266440312814
200,12.836941251405113,58.63632149152543,92.89456818019181
300,7.391272524443174,59.107838017896306,295.14250042167646
