ues,read,write
0,0.9899584173979284,0.013477243243243243
5,0.9906599518815907,0.018760513513513512
10,0.9912611176332713,0.011201648648648648
50,0.99227436335431,0.008220837837837839
100,0.9903898625461254,0.24513105405405405
200,0.9902580127043069,0.007881486486486487
300,0.9903783332209947,0.08863259459459459
