ues,free5gc,oai,open5gs
0,2826.4011960434786,1308.55314758,2708.6239654166666
5,2708.6148052916665,803.2316981595744,2600.40176108
10,2708.550508916667,1072.1423946885245,2600.33174016
50,2826.341999347826,1072.1903438032787,2708.616172708333
100,2708.638602958333,123.73207028733768,2708.6734414583334
200,2826.4590674347824,1089.300015,2708.650862375
300,2708.6672631666665,962.1383502647059,2708.609394125
