ues,epoll_wait,poll
0,1876.05743990625,0.0055101428571428576
5,2275.293593681818,0.0055702105263157895
10,2176.0656066521738,0.0024000617283950615
50,2382.9219256666665,0.005512857142857143
100,41.24258518924439,0.004589785714285714
200,44.57598994764012,0.0007747549293238498
300,28.924565127324747,0.006482928571428571
