ues,read,write
0,0.0021595,0.007062
5,0.002478090909090909,0.0035623125
10,0.0023735,0.0036485625
50,0.0045475,0.00488375
100,0.00263025,0.004914
200,0.0032673333333333335,0.00437225
300,0.0023393333333333335,0.005818625
