ues,read,write
5,0.0032098391304347827,0.02296285593220339
10,0.003460818556701031,0.06018594841269841
50,0.0033559470323065365,0.019720639405204462
100,0.004066369248035915,0.03742860817397825
200,0.004489067815285986,0.02527062060349798
300,0.0047748904824851295,0.034019999483337636
