ues,epoll_wait,poll
0,2943.309464647059,0.005937428571428572
5,3002.67282565,0.0060549230769230775
10,3001.6495084999997,0.7413873372093023
50,3001.8941147,0.007373571428571429
100,39.26365258715597,0.006990461538461538
200,2780.6117207777775,0.9343036840989398
300,3002.83342645,0.005600571428571429
