ues,read,write
0,0.0016648333333333333,0.0022574
5,0.0016741666666666667,0.0020884
10,0.002325166666666667,0.003415142857142857
50,0.0018735,0.0032719
100,0.0019399999999999999,0.0029958
200,0.0033001666666666665,0.0027099000000000003
300,0.0021966666666666666,0.0017579000000000002
