ues,epoll_wait,poll
0,333.4204589230769,0.005432857142857143
5,270.03178199999996,0.004234310344827586
10,285.10848495348836,0.003597
50,166.39733373243243,0.003385125
100,32.837832011266094,0.0020874651162790694
200,48.145670177824265,0.002867
300,33.87550241638058,0.0032705714285714287
