ues,free5gc,oai,open5gs
0,9651.547876357143,386.3252111937322,284.313078460084
5,9649.035983214286,383.0829811158192,558.0942950576923
10,9648.221280214286,566.879153309659,277.9342850286807
50,9651.67762342857,391.95687848265896,439.4124563792049
100,13478.199217666666,393.1363950811594,412.19976930083567
200,9652.095331285715,440.54697329545456,474.5760063125
300,152.3330850111607,470.6915740336135,277.94210738684717
