ues,epoll_wait,poll
0,247.57440538367345,0.00556767816091954
5,237.57964513513514,0.0046475840707964605
10,230.31402434210526,0.0022899906015037596
50,140.13352024829157,0.0035191419354838713
100,22.571448483640467,0.002955626666666667
200,69.44213341616161,0.0008932065667300593
300,47.187084881705644,0.0022331096654275096
