ues,free5gc,oai,open5gs
0,1496.5451790245615,0.0038123812816966344,73.85019535207178
5,811.7871885980952,0.003303977798771847,76.1025052305601
10,537.91494210971,0.004627748056994819,59.389723776692854
50,147.14429444627532,0.003853664341403365,55.81671328189259
100,77.22106298705036,0.003620577946768061,37.47177276478441
200,39.914654234544116,0.003766120393120393,36.12896815732369
300,26.534792315021406,0.007075069877242681,11.39781885471283
