ues,epoll_wait,poll
0,2780.7412800555558,0.0062097857142857146
5,2611.4270150869565,0.006582923076923077
10,3002.2949602,0.004444
50,3002.62112935,0.006634153846153846
100,3002.688228,0.006290769230769231
200,3002.2524599500002,0.005577428571428572
300,2943.870350117647,0.0055687857142857145
