ues,read,write
5,0.0036168192182410427,0.015357837765957448
10,0.0034602735317779566,0.054847844444444446
50,0.0036095286256643887,0.029611934637021164
100,0.004509508610332399,0.02639049257097373
200,0.0037764014654544063,0.025098921705581055
300,0.004656949950001282,0.026114783765948085
