ues,free5gc,oai,open5gs
0,0.033727545454545454,0.027455392156862744,0.04754042144177449
5,0.029074759999999998,0.025590185185185185,0.03226778320610687
10,0.029762409090909093,0.019942689393939395,0.03534475609756098
50,0.03067004545454545,0.012178695784662266,0.026898593418259023
100,0.03171977272727273,0.02281685098039216,0.023673395227442207
200,0.02393418181818182,0.013219678385855995,0.02060526540755467
300,0.025083863636363637,0.024876687179487177,0.01417078435272667
