Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.



@q4[openssl]: count 3733, average 966, total 3606478
@q4[ksoftirqd/169]: count 13894, average 1317, total 18300698

@q5[ksoftirqd/169]: count 110406, average 439, total 48531085
@q5[openssl]: count 29132, average 443, total 12911675

@uc: count 3370, average 18468, total 62237211




@q4[ksoftirqd/169]: count 20220, average 1279, total 25876014

@q5[ksoftirqd/169]: count 160860, average 436, total 70260632

@uc: count 6086, average 2509, total 15273852




@q4[ksoftirqd/169]: count 20535, average 1271, total 26111530

@q5[ksoftirqd/169]: count 163304, average 437, total 71382492

@uc: count 7750, average 2223, total 17228941




@q4[ksoftirqd/169]: count 20885, average 1266, total 26441768

@q5[ksoftirqd/169]: count 166166, average 435, total 72398108

@uc: count 4525, average 3697, total 16730309




@q4[ksoftirqd/169]: count 20876, average 1272, total 26572535

@q5[ksoftirqd/169]: count 166015, average 437, total 72587354

@uc: count 6767, average 2600, total 17599010




@q4[ksoftirqd/169]: count 20504, average 1276, total 26167727

@q5[ksoftirqd/169]: count 163072, average 436, total 71213330

@uc: count 5329, average 2724, total 14518651




@q4[ksoftirqd/169]: count 20696, average 1278, total 26466191

@q5[ksoftirqd/169]: count 164600, average 437, total 72077299

@uc: count 3821, average 3750, total 14332470




@q4[ksoftirqd/169]: count 20576, average 1275, total 26240993

@q5[ksoftirqd/169]: count 163645, average 437, total 71565114

@uc: count 6800, average 2787, total 18958120




@q4[ksoftirqd/169]: count 20680, average 1283, total 26532810

@q5[ksoftirqd/169]: count 164554, average 438, total 72106206

@uc: count 5574, average 6273, total 34967342




@q4[ksoftirqd/169]: count 20759, average 1265, total 26274553

@q5[ksoftirqd/169]: count 165080, average 872, total 144085329

@uc: count 5724, average 4944, total 28300519




@q4[ksoftirqd/169]: count 20538, average 1269, total 26063023

@q5[ksoftirqd/169]: count 163410, average 437, total 71427396

@uc: count 6415, average 2809, total 18019881




@q4[ksoftirqd/169]: count 21062, average 1266, total 26671590

@q5[ksoftirqd/169]: count 167499, average 436, total 73150317

@uc: count 5854, average 7597, total 44473198




@q4[ksoftirqd/169]: count 20740, average 1277, total 26488721

@q5[ksoftirqd/169]: count 165021, average 437, total 72149685

@uc: count 5936, average 2896, total 17196309




@q4[ksoftirqd/169]: count 20555, average 1287, total 26474279

@q5[ksoftirqd/169]: count 163528, average 437, total 71585584

@uc: count 5126, average 5475, total 28068621




@q4[ksoftirqd/169]: count 20481, average 1275, total 26116149

@q5[ksoftirqd/169]: count 162880, average 437, total 71300291

@uc: count 5127, average 3524, total 18067865




@q4[ksoftirqd/169]: count 21218, average 1276, total 27082823

@q5[ksoftirqd/169]: count 168815, average 436, total 73701528

@uc: count 5278, average 3260, total 17209182




@q4[ksoftirqd/169]: count 20609, average 1276, total 26303484

@q5[ksoftirqd/169]: count 163956, average 436, total 71626567

@uc: count 5181, average 2863, total 14834236




@q4[ksoftirqd/169]: count 21023, average 1275, total 26825180

@q5[ksoftirqd/169]: count 167183, average 436, total 72931347

@uc: count 5441, average 2833, total 15414746




@q4[ksoftirqd/169]: count 21056, average 1266, total 26672766

@q5[ksoftirqd/169]: count 167463, average 436, total 73097379

@uc: count 3896, average 6971, total 27161937




@q4[ksoftirqd/169]: count 20352, average 1280, total 26058403

@q5[ksoftirqd/169]: count 161864, average 437, total 70781564

@uc: count 7150, average 4266, total 30504465




@q4[ksoftirqd/169]: count 21288, average 1268, total 27014330

@q5[ksoftirqd/169]: count 169308, average 435, total 73815038

@uc: count 4621, average 5570, total 25742249




@q4[ksoftirqd/169]: count 20468, average 1282, total 26244059

@q5[ksoftirqd/169]: count 162848, average 437, total 71182687

@uc: count 6797, average 6962, total 47323114




@q4[ksoftirqd/169]: count 21397, average 1275, total 27284103

@q5[ksoftirqd/169]: count 170160, average 436, total 74259419

@uc: count 3828, average 4008, total 15346151




@q4[ksoftirqd/169]: count 20570, average 1279, total 26319855

@q5[ksoftirqd/169]: count 163663, average 437, total 71576531

@uc: count 5927, average 5393, total 31969365




@q4[ksoftirqd/169]: count 22038, average 1251, total 27583081

@q5[ksoftirqd/169]: count 175260, average 436, total 76509408

@uc: count 5369, average 13265, total 71224523




@q4[ksoftirqd/169]: count 22032, average 1246, total 27467137

@q5[ksoftirqd/169]: count 175225, average 436, total 76460218

@uc: count 4575, average 6102, total 27919079




@q4[ksoftirqd/169]: count 21152, average 1259, total 26649616

@q5[ksoftirqd/169]: count 168227, average 436, total 73451639

@uc: count 6547, average 4264, total 27920807




@q4[ksoftirqd/169]: count 20760, average 1276, total 26494227

@q5[ksoftirqd/169]: count 165109, average 437, total 72159592

@uc: count 4958, average 6580, total 32624605




@q4[ksoftirqd/169]: count 20726, average 1274, total 26417674

@q5[ksoftirqd/169]: count 164922, average 437, total 72192382

@uc: count 7732, average 4387, total 33926172




@q4[ksoftirqd/169]: count 20704, average 1271, total 26322600

@q5[ksoftirqd/169]: count 164649, average 437, total 72040997

@uc: count 6175, average 2851, total 17608649




@q4[ksoftirqd/169]: count 20784, average 1282, total 26662122

@q5[ksoftirqd/169]: count 165316, average 439, total 72724359

@uc: count 8024, average 2167, total 17388679




@q4[ksoftirqd/169]: count 20374, average 1272, total 25931940

@q5[ksoftirqd/169]: count 162049, average 437, total 70915438

@uc: count 8550, average 2324, total 19871354




@q4[ksoftirqd/169]: count 21412, average 1256, total 26896343

@q5[ksoftirqd/169]: count 170356, average 436, total 74294987

@uc: count 6738, average 6269, total 42246788




@q4[ksoftirqd/169]: count 20373, average 1265, total 25774349

@q5[ksoftirqd/169]: count 162010, average 437, total 70806431

@uc: count 9337, average 3521, total 32877204




@q4[ksoftirqd/169]: count 20592, average 1264, total 26035543

@q5[ksoftirqd/169]: count 163772, average 436, total 71538925

@uc: count 8123, average 2345, total 19053463




@q4[ksoftirqd/169]: count 20792, average 1269, total 26393233

@q5[ksoftirqd/169]: count 165435, average 438, total 72468400

@uc: count 6660, average 4462, total 29722459




@q4[ksoftirqd/169]: count 21152, average 1278, total 27036520

@q5[ksoftirqd/169]: count 168211, average 438, total 73747839

@uc: count 5290, average 2931, total 15507566




@q4[ksoftirqd/169]: count 20472, average 1265, total 25910397

@q5[ksoftirqd/169]: count 162818, average 437, total 71217108

@uc: count 5728, average 2472, total 14162223




@q4[ksoftirqd/169]: count 20956, average 1269, total 26609816

@q5[ksoftirqd/169]: count 166757, average 437, total 72925092

@uc: count 5792, average 2467, total 14293491




@q4[ksoftirqd/169]: count 20825, average 1266, total 26380718

@q5[ksoftirqd/169]: count 165614, average 437, total 72407449

@uc: count 6630, average 2995, total 19860993




@q4[ksoftirqd/169]: count 20953, average 1273, total 26680344

@q5[ksoftirqd/169]: count 166685, average 438, total 73041202

@uc: count 6310, average 2649, total 16721472




@q4[ksoftirqd/169]: count 21122, average 1284, total 27132280

@q5[ksoftirqd/169]: count 167975, average 437, total 73542867

@uc: count 4559, average 3220, total 14684028




@q4[ksoftirqd/169]: count 20792, average 1262, total 26250660

@q5[ksoftirqd/169]: count 165363, average 437, total 72311005

@uc: count 7370, average 3427, total 25260528




@q4[ksoftirqd/169]: count 21088, average 1270, total 26799674

@q5[ksoftirqd/169]: count 167718, average 438, total 73462378

@uc: count 8560, average 5087, total 43549958




@q4[ksoftirqd/169]: count 20860, average 1270, total 26511145

@q5[ksoftirqd/169]: count 165976, average 437, total 72637622

@uc: count 8819, average 2263, total 19961450




@q4[ksoftirqd/169]: count 20956, average 1269, total 26603077

@q5[ksoftirqd/169]: count 166650, average 437, total 72902026

@uc: count 4808, average 2949, total 14183084




@q4[ksoftirqd/169]: count 21016, average 1274, total 26792926

@q5[ksoftirqd/169]: count 167145, average 437, total 73202780

@uc: count 5764, average 2516, total 14506367




@q4[ksoftirqd/169]: count 20568, average 1267, total 26072590

@q5[ksoftirqd/169]: count 163582, average 437, total 71506211

@uc: count 6607, average 2840, total 18766390




@q4[ksoftirqd/169]: count 21050, average 1271, total 26768393

@q5[ksoftirqd/169]: count 167487, average 436, total 73145042

@uc: count 5197, average 5329, total 27698016




@q4[ksoftirqd/169]: count 20645, average 1270, total 26232901

@q5[ksoftirqd/169]: count 164242, average 437, total 71841052

@uc: count 5983, average 4578, total 27394077




@q4[ksoftirqd/169]: count 21263, average 1261, total 26832390

@q5[ksoftirqd/169]: count 169165, average 436, total 73863852

@uc: count 5670, average 2683, total 15213153




@q4[ksoftirqd/169]: count 20953, average 1273, total 26687380

@q5[ksoftirqd/169]: count 166703, average 437, total 72901955

@uc: count 6205, average 4451, total 27623412




@q4[ksoftirqd/169]: count 20456, average 1278, total 26152577

@q5[ksoftirqd/169]: count 162680, average 437, total 71202328

@uc: count 7030, average 3212, total 22580564




@q4[ksoftirqd/169]: count 20367, average 1274, total 25964427

@q5[ksoftirqd/169]: count 162048, average 438, total 71030440

@uc: count 9113, average 5209, total 47473277




@q4[ksoftirqd/169]: count 20200, average 1280, total 25870433

@q5[ksoftirqd/169]: count 160703, average 438, total 70481330

@uc: count 7364, average 2706, total 19930028




@q4[ksoftirqd/169]: count 20331, average 1271, total 25847600

@q5[ksoftirqd/169]: count 161681, average 437, total 70710116

@uc: count 9723, average 2212, total 21512843




@q4[ksoftirqd/169]: count 20840, average 1281, total 26710898

@q5[ksoftirqd/169]: count 165745, average 436, total 72423586

@uc: count 4700, average 3439, total 16166620




@q4[ksoftirqd/169]: count 21625, average 1263, total 27324938

@q5[ksoftirqd/169]: count 172012, average 437, total 75201499

@uc: count 5899, average 2801, total 16527146
