Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[ksoftirqd/169]: count 55, average 2582, total 142054
@q1[openssl]: count 509, average 2638, total 1342860
@q1[kworker/169:0]: count 7, average 6422, total 44954

@q2[openssl]: count 957, average 2391, total 2288899
@q2[kworker/169:0]: count 7, average 5028, total 35196
@q2[kworker/169:1]: count 2, average 13365, total 26731
@q2[ksoftirqd/169]: count 124, average 31180, total 3866400


@q4[ksoftirqd/169]: count 3424, average 965, total 3305822
@q4[openssl]: count 28092, average 973, total 27343287
@q4[kworker/169:1]: count 66, average 1170, total 77256
@q4[kworker/169:0]: count 54, average 1377, total 74384

@q5[ksoftirqd/169]: count 26682, average 436, total 11654091
@q5[openssl]: count 220107, average 437, total 96199479
@q5[kworker/169:1]: count 518, average 463, total 240149
@q5[kworker/169:0]: count 412, average 486, total 200410

@uc: count 4600, average 20662, total 95047957

@q1[openssl]: count 919, average 2472, total 2272625
@q1[ksoftirqd/169]: count 137, average 2880, total 394644

@q2[openssl]: count 1595, average 633, total 1010280
@q2[ksoftirqd/169]: count 203, average 810, total 164560


@q4[ksoftirqd/169]: count 2454, average 965, total 2368177
@q4[openssl]: count 40075, average 966, total 38737557

@q5[ksoftirqd/169]: count 18938, average 432, total 8191267
@q5[openssl]: count 314039, average 434, total 136571009

@uc: count 1936, average 5988, total 11593113

@q1[openssl]: count 902, average 2492, total 2248494
@q1[ksoftirqd/169]: count 114, average 2684, total 306064

@q2[openssl]: count 1613, average 660, total 1065715
@q2[ksoftirqd/169]: count 181, average 678, total 122744


@q4[openssl]: count 40268, average 967, total 38978977
@q4[ksoftirqd/169]: count 2414, average 978, total 2361818

@q5[ksoftirqd/169]: count 18704, average 432, total 8082290
@q5[openssl]: count 315622, average 434, total 137158657

@uc: count 1869, average 5968, total 11155008

@q1[openssl]: count 942, average 2482, total 2338618
@q1[ksoftirqd/169]: count 130, average 2774, total 360678
@q1[kworker/169:0]: count 1, average 37320, total 37320

@q2[openssl]: count 1601, average 637, total 1020900
@q2[ksoftirqd/169]: count 200, average 819, total 163930
@q2[kworker/169:0]: count 1, average 33343, total 33343


@q4[openssl]: count 40115, average 970, total 38918758
@q4[ksoftirqd/169]: count 2579, average 981, total 2531456
@q4[kworker/169:0]: count 1, average 19907, total 19907

@q5[ksoftirqd/169]: count 19926, average 433, total 8646729
@q5[openssl]: count 314469, average 435, total 136902197
@q5[kworker/169:0]: count 7, average 2712, total 18986

@uc: count 1864, average 5981, total 11149625

@q1[openssl]: count 864, average 2439, total 2108053
@q1[ksoftirqd/169]: count 109, average 2554, total 278441

@q2[openssl]: count 1605, average 659, total 1059001
