Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[ksoftirqd/169]: count 48, average 1862, total 89415
@q1[openssl]: count 367, average 1869, total 685986
@q1[kworker/169:0]: count 2, average 11386, total 22772

@q2[openssl]: count 945, average 7166, total 6772411
@q2[kworker/169:0]: count 3, average 7764, total 23294
@q2[ksoftirqd/169]: count 124, average 181693, total 22529947


@q4[ksoftirqd/169]: count 1705, average 958, total 1633851
@q4[openssl]: count 21156, average 974, total 20607965
@q4[kworker/169:0]: count 7, average 4284, total 29988

@q5[openssl]: count 163228, average 437, total 71411869
@q5[ksoftirqd/169]: count 12974, average 450, total 5845713
@q5[kworker/169:0]: count 47, average 792, total 37238

@uc: count 2097, average 56791, total 119092793

@q1[openssl]: count 638, average 1749, total 1116124
@q1[ksoftirqd/169]: count 88, average 2030, total 178663

@q2[openssl]: count 1431, average 597, total 855131
@q2[ksoftirqd/169]: count 198, average 648, total 128395


@q4[ksoftirqd/169]: count 1898, average 955, total 1813116
@q4[openssl]: count 28886, average 958, total 27679000

@q5[openssl]: count 223673, average 435, total 97474106
@q5[ksoftirqd/169]: count 14400, average 436, total 6289848

@uc: count 2165, average 5533, total 11979788

@q1[openssl]: count 632, average 1813, total 1146125
@q1[ksoftirqd/169]: count 98, average 1926, total 188827

@q2[openssl]: count 1414, average 604, total 854418
@q2[ksoftirqd/169]: count 211, average 652, total 137645


@q4[openssl]: count 28652, average 958, total 27455859
@q4[ksoftirqd/169]: count 2122, average 965, total 2048565

@q5[openssl]: count 221927, average 435, total 96729026
@q5[ksoftirqd/169]: count 16129, average 440, total 7099048

@uc: count 2517, average 6257, total 15749477

@q1[openssl]: count 623, average 1719, total 1070951
@q1[ksoftirqd/169]: count 98, average 2257, total 221243

@q2[openssl]: count 1438, average 601, total 864478
@q2[ksoftirqd/169]: count 211, average 652, total 137628


@q4[ksoftirqd/169]: count 1877, average 957, total 1796587
@q4[openssl]: count 28915, average 959, total 27739559

@q5[openssl]: count 223896, average 435, total 97504884
@q5[ksoftirqd/169]: count 14181, average 437, total 6201956

@uc: count 2079, average 6215, total 12921549

@q1[openssl]: count 642, average 1795, total 1152410
@q1[ksoftirqd/169]: count 90, average 1944, total 175000
@q1[kworker/169:0]: count 1, average 36278, total 36278

@q2[openssl]: count 1455, average 603, total 877857
@q2[ksoftirqd/169]: count 205, average 649, total 133081
@q2[kworker/169:0]: count 1, average 30647, total 30647


@q4[ksoftirqd/169]: count 1953, average 962, total 1879912
@q4[openssl]: count 28805, average 962, total 27711588
@q4[kworker/169:0]: count 36, average 1712, total 61643

@q5[openssl]: count 223043, average 435, total 97095250
@q5[ksoftirqd/169]: count 14823, average 436, total 6463284
@q5[kworker/169:0]: count 285, average 497, total 141910

@uc: count 1944, average 6379, total 12402149

@q1[openssl]: count 640, average 1764, total 1129176
@q1[ksoftirqd/169]: count 92, average 2031, total 186878

@q2[openssl]: count 1433, average 601, total 862201
@q2[ksoftirqd/169]: count 201, average 647, total 130140


@q4[ksoftirqd/169]: count 1909, average 957, total 1827229
@q4[openssl]: count 28880, average 959, total 27712340

@q5[openssl]: count 223596, average 435, total 97369952
@q5[ksoftirqd/169]: count 14474, average 437, total 6326334

@uc: count 1984, average 6306, total 12512228

@q1[openssl]: count 641, average 1834, total 1176170
@q1[ksoftirqd/169]: count 96, average 1999, total 191984

@q2[openssl]: count 1454, average 606, total 881150
@q2[ksoftirqd/169]: count 206, average 657, total 135352
@q2[kworker/169:0]: count 2, average 14582, total 29165


@q4[ksoftirqd/169]: count 2089, average 961, total 2008696
@q4[openssl]: count 28650, average 961, total 27555001
@q4[kworker/169:0]: count 32, average 1534, total 49090

@q5[openssl]: count 221868, average 435, total 96667576
@q5[ksoftirqd/169]: count 15904, average 436, total 6948592
@q5[kworker/169:0]: count 252, average 492, total 124119

@uc: count 2355, average 6089, total 14339853

@q1[openssl]: count 629, average 1730, total 1088180
@q1[ksoftirqd/169]: count 93, average 2372, total 220684

@q2[openssl]: count 1440, average 598, total 862190
@q2[ksoftirqd/169]: count 205, average 652, total 133755


@q4[openssl]: count 28736, average 960, total 27587177
@q4[ksoftirqd/169]: count 2039, average 967, total 1973380

@q5[openssl]: count 222526, average 435, total 96925846
@q5[ksoftirqd/169]: count 15527, average 437, total 6786348

@uc: count 2182, average 6627, total 14461884

@q1[openssl]: count 638, average 1753, total 1118727
@q1[ksoftirqd/169]: count 82, average 2017, total 165438

@q2[openssl]: count 1419, average 599, total 850469
@q2[ksoftirqd/169]: count 185, average 652, total 120660
@q2[kworker/169:0]: count 2, average 16892, total 33784


@q4[ksoftirqd/169]: count 1739, average 954, total 1660571
@q4[openssl]: count 29023, average 960, total 27886266
@q4[kworker/169:0]: count 33, average 1719, total 56735

@q5[ksoftirqd/169]: count 13200, average 435, total 5750417
@q5[openssl]: count 224745, average 435, total 97915390
@q5[kworker/169:0]: count 258, average 497, total 128389

@uc: count 2016, average 6199, total 12498576

@q1[openssl]: count 625, average 1778, total 1111387
@q1[ksoftirqd/169]: count 92, average 2006, total 184630
@q1[kworker/169:0]: count 1, average 35056, total 35056

@q2[openssl]: count 1420, average 602, total 855640
@q2[ksoftirqd/169]: count 186, average 658, total 122489
@q2[kworker/169:0]: count 4, average 8515, total 34063


@q4[ksoftirqd/169]: count 1926, average 959, total 1847711
@q4[openssl]: count 28778, average 959, total 27610533
@q4[kworker/169:0]: count 61, average 1318, total 80416

@q5[ksoftirqd/169]: count 14658, average 435, total 6390124
@q5[openssl]: count 222909, average 435, total 97010344
@q5[kworker/169:0]: count 474, average 471, total 223722

@uc: count 2711, average 12161, total 32969923

@q1[openssl]: count 643, average 1764, total 1134771
@q1[ksoftirqd/169]: count 84, average 2111, total 177350

@q2[openssl]: count 1477, average 604, total 892834
@q2[ksoftirqd/169]: count 180, average 730, total 131557


@q4[ksoftirqd/169]: count 1833, average 960, total 1760138
@q4[openssl]: count 28960, average 964, total 27938511

@q5[ksoftirqd/169]: count 13980, average 436, total 6097505
@q5[openssl]: count 224141, average 436, total 97826111

@uc: count 2344, average 7327, total 17175113

@q1[openssl]: count 622, average 1782, total 1108721
@q1[ksoftirqd/169]: count 99, average 2002, total 198216

@q2[openssl]: count 1419, average 608, total 863283
@q2[ksoftirqd/169]: count 219, average 649, total 142154


@q4[openssl]: count 28525, average 961, total 27414260
@q4[ksoftirqd/169]: count 2248, average 968, total 2176825

@q5[openssl]: count 220877, average 435, total 96225817
@q5[ksoftirqd/169]: count 17139, average 436, total 7473403

@uc: count 2077, average 6184, total 12844283

@q1[openssl]: count 636, average 1744, total 1109583
@q1[ksoftirqd/169]: count 84, average 1993, total 167466
@q1[kworker/169:0]: count 1, average 34745, total 34745

@q2[openssl]: count 1441, average 605, total 872567
@q2[ksoftirqd/169]: count 180, average 674, total 121408
@q2[kworker/169:0]: count 3, average 11762, total 35286


@q4[ksoftirqd/169]: count 1667, average 963, total 1606494
@q4[openssl]: count 29058, average 963, total 28006706
@q4[kworker/169:0]: count 61, average 1355, total 82692

@q5[openssl]: count 225001, average 435, total 98025712
