Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.



@q4[ksoftirqd/169]: count 15268, average 1320, total 20157177
@q4[openssl]: count 1825, average 1726, total 3150014

@q5[ksoftirqd/169]: count 121434, average 439, total 53416339
@q5[openssl]: count 14375, average 444, total 6389437

@uc: count 4506, average 24730, total 111434655




@q4[ksoftirqd/169]: count 22208, average 1215, total 26993330

@q5[ksoftirqd/169]: count 176672, average 436, total 77171562

@uc: count 7274, average 2492, total 18130037




@q4[ksoftirqd/169]: count 21902, average 1217, total 26673695

@q5[ksoftirqd/169]: count 174175, average 436, total 76097924

@uc: count 6734, average 2103, total 14164297




@q4[ksoftirqd/169]: count 21860, average 1224, total 26774592

@q5[ksoftirqd/169]: count 173930, average 437, total 76148504

@uc: count 8464, average 4628, total 39178880




@q4[ksoftirqd/169]: count 21924, average 1223, total 26814331

@q5[ksoftirqd/169]: count 174350, average 438, total 76510105

@uc: count 7029, average 2454, total 17249776




@q4[ksoftirqd/169]: count 22207, average 1215, total 26986112

@q5[ksoftirqd/169]: count 176692, average 436, total 77143618

@uc: count 5601, average 2858, total 16007725




@q4[ksoftirqd/169]: count 22267, average 1217, total 27113178

@q5[ksoftirqd/169]: count 177162, average 435, total 77211995

@uc: count 6246, average 2319, total 14489780




@q4[ksoftirqd/169]: count 22390, average 1213, total 27161588

@q5[ksoftirqd/169]: count 178142, average 436, total 77730678

@uc: count 6421, average 2108, total 13541523




@q4[ksoftirqd/169]: count 22008, average 1222, total 26914225

@q5[ksoftirqd/169]: count 175098, average 436, total 76498522

@uc: count 6653, average 2384, total 15861641




@q4[ksoftirqd/169]: count 22126, average 1222, total 27052815

@q5[ksoftirqd/169]: count 176048, average 436, total 76916605

@uc: count 6147, average 4628, total 28454050




@q4[ksoftirqd/169]: count 21901, average 1215, total 26629947

@q5[ksoftirqd/169]: count 174248, average 436, total 76138684

@uc: count 7030, average 2432, total 17103019




@q4[ksoftirqd/169]: count 22626, average 1216, total 27532370

@q5[ksoftirqd/169]: count 180021, average 436, total 78581867

@uc: count 6222, average 7918, total 49268993




@q4[ksoftirqd/169]: count 21991, average 1221, total 26852881

@q5[ksoftirqd/169]: count 174880, average 435, total 76200461

@uc: count 8049, average 2121, total 17072041




@q4[ksoftirqd/169]: count 22216, average 1224, total 27205356

@q5[ksoftirqd/169]: count 176776, average 436, total 77105397

@uc: count 5535, average 2847, total 15759335




@q4[ksoftirqd/169]: count 21486, average 1231, total 26449583

@q5[ksoftirqd/169]: count 170866, average 438, total 74843101

@uc: count 6589, average 2119, total 13962196




@q4[ksoftirqd/169]: count 22637, average 1215, total 27513918

@q5[ksoftirqd/169]: count 180124, average 436, total 78599382

@uc: count 5405, average 2780, total 15029292




@q4[ksoftirqd/169]: count 21768, average 1218, total 26532790

@q5[ksoftirqd/169]: count 173192, average 436, total 75628452

@uc: count 6595, average 2323, total 15321133




@q4[ksoftirqd/169]: count 21999, average 1221, total 26875694

@q5[ksoftirqd/169]: count 174947, average 437, total 76585486

@uc: count 8644, average 2112, total 18258765




@q4[ksoftirqd/169]: count 22393, average 1214, total 27203185

@q5[ksoftirqd/169]: count 178181, average 436, total 77709405

@uc: count 5219, average 2421, total 12638899




