Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.





@uc: count 1178, average 100724, total 118653085






@uc: count 834, average 8080, total 6739183






@uc: count 208, average 7871, total 1637350






@uc: count 206, average 7779, total 1602493






@uc: count 263, average 7446, total 1958512






@uc: count 626, average 8780, total 5496748






@uc: count 200, average 7967, total 1593401






@uc: count 223, average 8440, total 1882206






@uc: count 238, average 8656, total 2060339






@uc: count 589, average 8511, total 5013284






@uc: count 768, average 33614, total 25815590






@uc: count 366, average 19255, total 7047405






@uc: count 209, average 7568, total 1581920






@uc: count 559, average 8289, total 4633796






@uc: count 196, average 7442, total 1458732






@uc: count 314, average 8934, total 2805381






@uc: count 214, average 7561, total 1618177






@uc: count 545, average 8016, total 4369013






@uc: count 199, average 7710, total 1534412






@uc: count 207, average 8545, total 1768902






@uc: count 282, average 8846, total 2494850






@uc: count 1200, average 27837, total 33404832






@uc: count 269, average 8982, total 2416408






@uc: count 237, average 8690, total 2059650






@uc: count 196, average 7071, total 1386099






@uc: count 642, average 8729, total 5604024






@uc: count 191, average 7090, total 1354277






@uc: count 204, average 7841, total 1599670






@uc: count 285, average 8191, total 2334487






@uc: count 557, average 8037, total 4477000






@uc: count 263, average 7991, total 2101671






@uc: count 606, average 40855, total 24758288






@uc: count 371, average 11838, total 4391912






@uc: count 602, average 8460, total 5093464






@uc: count 218, average 7853, total 1711971






@uc: count 270, average 9033, total 2439020






@uc: count 250, average 10016, total 2504022






@uc: count 556, average 8387, total 4663179






@uc: count 216, average 7982, total 1724214






@uc: count 290, average 9078, total 2632706






@uc: count 213, average 7973, total 1698336






@uc: count 546, average 8026, total 4382591






@uc: count 868, average 38421, total 33349881






@uc: count 206, average 27212, total 5605872






@uc: count 190, average 6951, total 1320873






@uc: count 652, average 8595, total 5604555






@uc: count 188, average 6651, total 1250496






@uc: count 293, average 16967, total 4971339






@uc: count 214, average 7602, total 1626948






@uc: count 567, average 8337, total 4727486






@uc: count 288, average 8206, total 2363468






@uc: count 197, average 6985, total 1376104






@uc: count 666, average 41546, total 27670252






@uc: count 812, average 9952, total 8081453






@uc: count 197, average 6898, total 1358961






@uc: count 226, average 9163, total 2071017






@uc: count 205, average 8142, total 1669208






@uc: count 690, average 9182, total 6335604
