Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 231, average 1541, total 356008
@q2[kworker/169:0]: count 1, average 12173, total 12173


@q4[openssl]: count 15355, average 969, total 14887656
@q4[ksoftirqd/169]: count 98, average 971, total 95160
@q4[kworker/169:0]: count 1, average 27452, total 27452

@q5[openssl]: count 118456, average 433, total 51392688
@q5[ksoftirqd/169]: count 609, average 450, total 274384
@q5[kworker/169:0]: count 3, average 7551, total 22653

@uc: count 2253, average 5519, total 12435696

@q1[openssl]: count 416, average 1390, total 578240
@q1[ksoftirqd/169]: count 5, average 3328, total 16641
@q1[kworker/169:0]: count 2, average 5876, total 11752

@q2[openssl]: count 677, average 563, total 381313
@q2[ksoftirqd/169]: count 24, average 779, total 18716
@q2[kworker/169:0]: count 2, average 5525, total 11050


@q4[openssl]: count 15395, average 967, total 14896667
@q4[ksoftirqd/169]: count 64, average 1027, total 65753
@q4[kworker/169:0]: count 2, average 12749, total 25499

@q5[openssl]: count 118660, average 433, total 51482751
@q5[ksoftirqd/169]: count 383, average 460, total 176562
@q5[kworker/169:0]: count 6, average 3908, total 23453

@uc: count 2175, average 5818, total 12655407

@q1[openssl]: count 488, average 1460, total 712482
@q1[ksoftirqd/169]: count 9, average 1890, total 17014
@q1[kworker/169:0]: count 2, average 6116, total 12233

@q2[openssl]: count 674, average 575, total 387716
@q2[ksoftirqd/169]: count 32, average 826, total 26460
@q2[kworker/169:0]: count 2, average 3336, total 6673


@q4[ksoftirqd/169]: count 83, average 944, total 78359
@q4[openssl]: count 15372, average 970, total 14926019
@q4[kworker/169:0]: count 12, average 2679, total 32159

@q5[openssl]: count 118445, average 434, total 51416347
@q5[ksoftirqd/169]: count 480, average 448, total 215276
@q5[kworker/169:0]: count 84, average 615, total 51741

@uc: count 2284, average 5233, total 11953267

@q1[openssl]: count 414, average 1345, total 557175
@q1[ksoftirqd/169]: count 8, average 2783, total 22271
@q1[kworker/169:0]: count 1, average 16250, total 16250

@q2[openssl]: count 690, average 542, total 374609
@q2[ksoftirqd/169]: count 39, average 856, total 33402
@q2[kworker/169:0]: count 1, average 12984, total 12984


@q4[ksoftirqd/169]: count 113, average 936, total 105878
@q4[openssl]: count 15380, average 967, total 14879422
@q4[kworker/169:0]: count 1, average 34665, total 34665

@q5[openssl]: count 118338, average 433, total 51339809
@q5[ksoftirqd/169]: count 704, average 448, total 316059
@q5[kworker/169:0]: count 2, average 15379, total 30758

@uc: count 2572, average 6109, total 15714133

@q1[openssl]: count 418, average 1421, total 594039
@q1[ksoftirqd/169]: count 7, average 2288, total 16021
@q1[kworker/169:0]: count 2, average 7639, total 15279

@q2[openssl]: count 662, average 553, total 366291
@q2[ksoftirqd/169]: count 32, average 788, total 25237
@q2[kworker/169:0]: count 3, average 4171, total 12514


@q4[openssl]: count 15363, average 969, total 14892048
@q4[ksoftirqd/169]: count 95, average 992, total 94293
@q4[kworker/169:0]: count 4, average 8741, total 34966

@q5[openssl]: count 118434, average 433, total 51373542
@q5[ksoftirqd/169]: count 598, average 448, total 268293
@q5[kworker/169:0]: count 19, average 1852, total 35203

@uc: count 2260, average 6465, total 14611726

@q1[openssl]: count 408, average 1411, total 575945
@q1[ksoftirqd/169]: count 10, average 2336, total 23364
@q1[kworker/169:11]: count 3, average 4484, total 13454

@q2[openssl]: count 604, average 566, total 342209
@q2[ksoftirqd/169]: count 35, average 825, total 28885
@q2[kworker/169:11]: count 3, average 3146, total 9439


@q4[ksoftirqd/169]: count 91, average 923, total 84082
@q4[openssl]: count 15329, average 969, total 14859243
@q4[kworker/169:11]: count 3, average 9223, total 27671

@q5[openssl]: count 118438, average 433, total 51346785
@q5[ksoftirqd/169]: count 537, average 444, total 238435
@q5[kworker/169:11]: count 8, average 3000, total 24003

@uc: count 2420, average 7311, total 17692740

@q1[openssl]: count 417, average 1411, total 588423
@q1[ksoftirqd/169]: count 6, average 2169, total 13014
@q1[kworker/169:11]: count 1, average 12614, total 12614

@q2[openssl]: count 696, average 544, total 379085
@q2[ksoftirqd/169]: count 36, average 913, total 32901
@q2[kworker/169:11]: count 1, average 10710, total 10710


@q4[ksoftirqd/169]: count 108, average 932, total 100689
@q4[openssl]: count 15381, average 968, total 14891256
@q4[kworker/169:11]: count 1, average 23413, total 23413

@q5[openssl]: count 118387, average 433, total 51342320
@q5[ksoftirqd/169]: count 680, average 450, total 306432
@q5[kworker/169:11]: count 2, average 10149, total 20299

@uc: count 2795, average 17579, total 49135714

@q1[openssl]: count 476, average 1407, total 669835
@q1[ksoftirqd/169]: count 11, average 1713, total 18844
@q1[kworker/169:11]: count 3, average 4244, total 12733

@q2[openssl]: count 889, average 546, total 485554
@q2[ksoftirqd/169]: count 42, average 696, total 29236
@q2[kworker/169:11]: count 3, average 2935, total 8806


@q4[openssl]: count 15511, average 963, total 14937553
@q4[ksoftirqd/169]: count 126, average 972, total 122543
@q4[kworker/169:11]: count 3, average 4869, total 14607

@q5[openssl]: count 118189, average 433, total 51286557
@q5[ksoftirqd/169]: count 793, average 441, total 350423
@q5[kworker/169:11]: count 7, average 2294, total 16058

@uc: count 2671, average 7168, total 19147027

@q1[openssl]: count 414, average 1413, total 585009
@q1[ksoftirqd/169]: count 9, average 2504, total 22542
@q1[kworker/169:11]: count 1, average 16160, total 16160

@q2[openssl]: count 627, average 574, total 360104
@q2[ksoftirqd/169]: count 32, average 840, total 26890
@q2[kworker/169:11]: count 1, average 13826, total 13826


@q4[ksoftirqd/169]: count 80, average 921, total 73758
@q4[openssl]: count 15361, average 969, total 14893521
@q4[kworker/169:11]: count 1, average 36178, total 36178

@q5[openssl]: count 118591, average 433, total 51442392
@q5[ksoftirqd/169]: count 462, average 450, total 208078
@q5[kworker/169:11]: count 2, average 16075, total 32150

@uc: count 2282, average 6425, total 14663507

@q1[openssl]: count 410, average 1389, total 569769
@q1[ksoftirqd/169]: count 8, average 2536, total 20288
@q1[kworker/169:11]: count 1, average 7544, total 7544

@q2[openssl]: count 601, average 556, total 334303
@q2[ksoftirqd/169]: count 33, average 709, total 23402
@q2[kworker/169:11]: count 2, average 5310, total 10620


@q4[ksoftirqd/169]: count 86, average 952, total 81890
@q4[openssl]: count 15325, average 969, total 14852040
@q4[kworker/169:11]: count 12, average 1349, total 16189

@q5[openssl]: count 118465, average 435, total 51564625
@q5[ksoftirqd/169]: count 506, average 459, total 232742
@q5[kworker/169:11]: count 86, average 511, total 43998

@uc: count 2244, average 5472, total 12280390

@q1[openssl]: count 414, average 1420, total 587924
@q1[ksoftirqd/169]: count 8, average 2253, total 18026

@q2[openssl]: count 657, average 560, total 367950
@q2[ksoftirqd/169]: count 34, average 783, total 26637


@q4[openssl]: count 15364, average 968, total 14882966
@q4[ksoftirqd/169]: count 89, average 991, total 88202

@q5[openssl]: count 118443, average 433, total 51327551
@q5[ksoftirqd/169]: count 537, average 450, total 241878

@uc: count 2221, average 6145, total 13648932

@q1[openssl]: count 413, average 1436, total 593234
@q1[ksoftirqd/169]: count 8, average 2641, total 21129
@q1[kworker/169:11]: count 1, average 12373, total 12373

@q2[openssl]: count 593, average 596, total 353484
@q2[ksoftirqd/169]: count 37, average 707, total 26190
@q2[kworker/169:11]: count 1, average 10609, total 10609


@q4[ksoftirqd/169]: count 107, average 939, total 100551
@q4[openssl]: count 15315, average 967, total 14822740
@q4[kworker/169:11]: count 1, average 21641, total 21641

@q5[openssl]: count 118403, average 433, total 51318970
@q5[ksoftirqd/169]: count 662, average 451, total 299146
@q5[kworker/169:11]: count 3, average 5390, total 16170

@uc: count 2569, average 6641, total 17063252

@q1[openssl]: count 381, average 1390, total 529738
@q1[ksoftirqd/169]: count 33, average 2528, total 83427
@q1[swapper/169]: count 81, average 2993, total 242439
@q1[iperf]: count 1, average 14598, total 14598

@q2[openssl]: count 580, average 551, total 320020
@q2[ksoftirqd/169]: count 146, average 1025, total 149721
@q2[swapper/169]: count 139, average 1028, total 142934
@q2[iperf]: count 1, average 12383, total 12383


@q4[openssl]: count 13420, average 969, total 13006120
@q4[ksoftirqd/169]: count 471, average 1391, total 655363
@q4[swapper/169]: count 1635, average 1557, total 2546426
@q4[iperf]: count 1, average 13455, total 13455

@q5[openssl]: count 103455, average 433, total 44835205
@q5[ksoftirqd/169]: count 3214, average 674, total 2168066
@q5[swapper/169]: count 12366, average 692, total 8559945
@q5[iperf]: count 2, average 6176, total 12353

@uc: count 3159, average 12818, total 40493052

@q1[ksoftirqd/169]: count 350, average 2168, total 759115
@q1[iperf]: count 63, average 2729, total 171933
@q1[swapper/169]: count 25, average 3480, total 87000

@q2[ksoftirqd/169]: count 1599, average 1016, total 1625178
@q2[iperf]: count 75, average 1065, total 79896
@q2[swapper/169]: count 58, average 1167, total 67733


@q4[iperf]: count 106, average 1377, total 145972
@q4[ksoftirqd/169]: count 5367, average 1472, total 7901142
@q4[swapper/169]: count 10257, average 1585, total 16259452

@q5[swapper/169]: count 81322, average 709, total 57713923
@q5[ksoftirqd/169]: count 37217, average 711, total 26492014
@q5[iperf]: count 471, average 734, total 346155

@uc: count 3088, average 105869, total 326925856
