Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.





@uc: count 657, average 61772, total 40584751

@q1[openssl]: count 986, average 1721, total 1697031
@q1[ksoftirqd/169]: count 13, average 2083, total 27083
@q1[kworker/169:11]: count 8, average 2244, total 17956

@q2[openssl]: count 2467, average 582, total 1437752
@q2[ksoftirqd/169]: count 40, average 756, total 30269
@q2[kworker/169:11]: count 8, average 1362, total 10901


@q4[openssl]: count 16201, average 1001, total 16225192
@q4[ksoftirqd/169]: count 106, average 1002, total 106249
@q4[kworker/169:11]: count 8, average 1486, total 11893

@q5[openssl]: count 118214, average 431, total 51056951
@q5[ksoftirqd/169]: count 717, average 446, total 320046
@q5[kworker/169:11]: count 17, average 717, total 12204

@uc: count 3110, average 13981, total 43482280

@q1[openssl]: count 390, average 1282, total 500242
@q1[ksoftirqd/169]: count 12, average 2182, total 26191

@q2[openssl]: count 1964, average 569, total 1117998
@q2[ksoftirqd/169]: count 54, average 700, total 37834
@q2[kworker/169:11]: count 1, average 11271, total 11271


@q4[ksoftirqd/169]: count 147, average 933, total 137231
@q4[openssl]: count 18046, average 946, total 17072412
@q4[kworker/169:11]: count 12, average 3373, total 40486

@q5[openssl]: count 134970, average 431, total 58193535
@q5[ksoftirqd/169]: count 975, average 439, total 428400
@q5[kworker/169:11]: count 95, average 682, total 64799

@uc: count 2344, average 7291, total 17090912

@q1[openssl]: count 392, average 1304, total 511415
@q1[ksoftirqd/169]: count 9, average 1899, total 17092

@q2[openssl]: count 1971, average 568, total 1121450
@q2[ksoftirqd/169]: count 42, average 742, total 31187
@q2[kworker/169:11]: count 1, average 11621, total 11621


@q4[openssl]: count 18057, average 947, total 17105646
@q4[ksoftirqd/169]: count 119, average 982, total 116910
@q4[kworker/169:11]: count 13, average 3340, total 43421

@q5[openssl]: count 135121, average 431, total 58257739
@q5[ksoftirqd/169]: count 806, average 436, total 352175
@q5[kworker/169:11]: count 97, average 729, total 70794

@uc: count 2380, average 5497, total 13083987

@q1[openssl]: count 386, average 1273, total 491755
@q1[ksoftirqd/169]: count 15, average 1932, total 28983

@q2[openssl]: count 1961, average 571, total 1121186
@q2[ksoftirqd/169]: count 54, average 775, total 41861
@q2[kworker/169:11]: count 1, average 9688, total 9688


@q4[ksoftirqd/169]: count 143, average 938, total 134204
@q4[openssl]: count 18044, average 946, total 17081309
@q4[kworker/169:11]: count 12, average 3509, total 42110

@q5[openssl]: count 135037, average 431, total 58307060
