Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 10989, average 1683, total 18498778
@q4[openssl]: count 33281, average 976, total 32502869
@q4[ksoftirqd/169]: count 1644, average 985, total 1620299
@q4[kworker/169:2]: count 32, average 1999, total 63993

@q5[ksoftirqd/169]: count 12550, average 429, total 5389852
@q5[openssl]: count 259352, average 429, total 111368642
@q5[kworker/169:2]: count 251, average 545, total 136836

@uc: count 2392, average 8680, total 20763411

@q1[openssl]: count 740, average 2049, total 1516363
@q1[ksoftirqd/169]: count 85, average 2317, total 197007

@q2[openssl]: count 1481, average 622, total 922386
@q2[ksoftirqd/169]: count 160, average 670, total 107322


@q4[openssl]: count 33226, average 976, total 32446382
@q4[ksoftirqd/169]: count 1707, average 982, total 1677309

@q5[openssl]: count 258978, average 428, total 111082823
@q5[ksoftirqd/169]: count 13028, average 430, total 5612060

@uc: count 2269, average 9986, total 22660410

@q1[openssl]: count 725, average 2048, total 1485007
@q1[ksoftirqd/169]: count 94, average 2291, total 215424
@q1[kworker/169:2]: count 1, average 15028, total 15028

@q2[openssl]: count 1477, average 621, total 917990
@q2[ksoftirqd/169]: count 174, average 678, total 118092
@q2[kworker/169:2]: count 2, average 5620, total 11241


@q4[ksoftirqd/169]: count 1754, average 971, total 1704115
@q4[openssl]: count 33165, average 976, total 32379736
@q4[kworker/169:2]: count 36, average 1691, total 60883

@q5[openssl]: count 258531, average 429, total 111054036
@q5[ksoftirqd/169]: count 13388, average 431, total 5772328
@q5[kworker/169:2]: count 282, average 512, total 144622

@uc: count 2422, average 12014, total 29098545

@q1[openssl]: count 733, average 2040, total 1495368
@q1[ksoftirqd/169]: count 83, average 2265, total 187996

@q2[openssl]: count 1496, average 626, total 936791
@q2[ksoftirqd/169]: count 160, average 661, total 105892


@q4[ksoftirqd/169]: count 1660, average 973, total 1615258
@q4[openssl]: count 33294, average 977, total 32543070

@q5[openssl]: count 259399, average 429, total 111325490
@q5[ksoftirqd/169]: count 12657, average 430, total 5447836

@uc: count 2095, average 6769, total 14181830

@q1[openssl]: count 727, average 2057, total 1495561
@q1[ksoftirqd/169]: count 94, average 2405, total 226113
@q1[kworker/169:2]: count 1, average 15629, total 15629

@q2[openssl]: count 1478, average 623, total 921973
@q2[ksoftirqd/169]: count 166, average 665, total 110396
@q2[kworker/169:2]: count 1, average 13535, total 13535


@q4[ksoftirqd/169]: count 1730, average 970, total 1679379
@q4[openssl]: count 33169, average 976, total 32381802
@q4[kworker/169:2]: count 36, average 1882, total 67755

@q5[openssl]: count 258611, average 428, total 110931723
@q5[ksoftirqd/169]: count 13202, average 430, total 5685544
@q5[kworker/169:2]: count 282, average 530, total 149713

@uc: count 2332, average 6643, total 15492906

@q1[openssl]: count 731, average 2055, total 1502914
@q1[ksoftirqd/169]: count 82, average 2312, total 189617

@q2[openssl]: count 1495, average 617, total 923263
@q2[ksoftirqd/169]: count 159, average 689, total 109595


@q4[openssl]: count 33334, average 977, total 32572086
@q4[ksoftirqd/169]: count 1627, average 980, total 1594591

@q5[ksoftirqd/169]: count 12422, average 429, total 5335413
@q5[openssl]: count 259696, average 429, total 111478717

@uc: count 1934, average 6286, total 12158909

@q1[openssl]: count 725, average 2093, total 1517668
@q1[ksoftirqd/169]: count 83, average 2338, total 194083

@q2[openssl]: count 1498, average 622, total 932553
@q2[ksoftirqd/169]: count 146, average 669, total 97751
@q2[kworker/169:2]: count 2, average 8971, total 17943


@q4[ksoftirqd/169]: count 1503, average 971, total 1460338
@q4[openssl]: count 33396, average 977, total 32650172
@q4[kworker/169:2]: count 38, average 1929, total 73337

@q5[openssl]: count 260261, average 429, total 111747998
@q5[ksoftirqd/169]: count 11473, average 430, total 4937144
@q5[kworker/169:2]: count 298, average 540, total 161184

@uc: count 2079, average 6638, total 13801285

@q1[openssl]: count 728, average 2061, total 1500576
@q1[ksoftirqd/169]: count 87, average 2433, total 211691
@q1[kworker/169:2]: count 1, average 20579, total 20579

@q2[openssl]: count 1484, average 616, total 914346
@q2[ksoftirqd/169]: count 156, average 692, total 107987
@q2[kworker/169:2]: count 1, average 17703, total 17703


@q4[openssl]: count 33211, average 977, total 32465477
@q4[ksoftirqd/169]: count 1735, average 981, total 1702824
@q4[kworker/169:2]: count 1, average 38662, total 38662

@q5[openssl]: count 258899, average 428, total 111042383
@q5[ksoftirqd/169]: count 13289, average 429, total 5703234
@q5[kworker/169:2]: count 7, average 5119, total 35838

@uc: count 2232, average 6896, total 15391914

@q1[openssl]: count 725, average 2082, total 1509710
@q1[ksoftirqd/169]: count 92, average 2196, total 202108
@q1[kworker/169:2]: count 1, average 13235, total 13235

@q2[openssl]: count 1481, average 621, total 920543
@q2[ksoftirqd/169]: count 163, average 671, total 109478
@q2[kworker/169:2]: count 1, average 10440, total 10440


@q4[ksoftirqd/169]: count 1764, average 979, total 1727513
@q4[openssl]: count 33167, average 979, total 32478212
@q4[kworker/169:2]: count 1, average 21650, total 21650

@q5[openssl]: count 258505, average 429, total 111104165
@q5[ksoftirqd/169]: count 13466, average 430, total 5792647
@q5[kworker/169:2]: count 7, average 2610, total 18273

@uc: count 2277, average 7089, total 16142831

@q1[openssl]: count 735, average 2037, total 1497779
@q1[ksoftirqd/169]: count 88, average 2342, total 206151

@q2[openssl]: count 1515, average 619, total 938211
@q2[ksoftirqd/169]: count 159, average 794, total 126324


@q4[openssl]: count 33258, average 975, total 32450855
@q4[ksoftirqd/169]: count 1713, average 976, total 1673429

@q5[openssl]: count 259067, average 429, total 111224406
@q5[ksoftirqd/169]: count 13114, average 431, total 5662458

@uc: count 2129, average 6585, total 14020747

@q1[openssl]: count 745, average 2048, total 1525829
@q1[ksoftirqd/169]: count 84, average 2307, total 193801
@q1[kworker/169:2]: count 1, average 39183, total 39183

@q2[openssl]: count 1528, average 639, total 976982
@q2[ksoftirqd/169]: count 161, average 690, total 111121
@q2[kworker/169:2]: count 2, average 3471, total 6942


@q4[openssl]: count 33042, average 976, total 32258164
@q4[ksoftirqd/169]: count 1873, average 978, total 1831994
@q4[kworker/169:2]: count 36, average 1139, total 41009

@q5[openssl]: count 257396, average 428, total 110381899
@q5[ksoftirqd/169]: count 14369, average 429, total 6172831
@q5[kworker/169:2]: count 284, average 578, total 164286

@uc: count 2086, average 6502, total 13563784

@q1[openssl]: count 155, average 2154, total 333931
@q1[swapper/169]: count 60, average 3738, total 224291
@q1[ksoftirqd/169]: count 282, average 4857, total 1369886
@q1[iperf]: count 5, average 7129, total 35647

@q2[openssl]: count 302, average 621, total 187811
@q2[swapper/169]: count 149, average 959, total 142994
@q2[ksoftirqd/169]: count 407, average 1167, total 475262
@q2[iperf]: count 7, average 3399, total 23795


@q4[openssl]: count 6999, average 979, total 6855754
@q4[ksoftirqd/169]: count 9262, average 1618, total 14994986
@q4[swapper/169]: count 18062, average 1619, total 29254109
@q4[iperf]: count 148, average 1773, total 262532

@q5[openssl]: count 54567, average 429, total 23448523
@q5[swapper/169]: count 143365, average 686, total 98376801
@q5[ksoftirqd/169]: count 73070, average 693, total 50685872
@q5[iperf]: count 1161, average 724, total 841239

@uc: count 27193, average 2885, total 78466861
