Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.





@uc: count 197, average 154519, total 30440300






@uc: count 331, average 27763, total 9189644






@uc: count 120, average 14106, total 1692726






@uc: count 627, average 11630, total 7292524




@q4[ksoftirqd/169]: count 20343, average 1777, total 36153777
@q4[swapper/169]: count 8, average 9588, total 76704

@q5[ksoftirqd/169]: count 161816, average 450, total 72934566
@q5[swapper/169]: count 64, average 1625, total 104016

@uc: count 27261, average 4666, total 127201117




@q4[ksoftirqd/169]: count 25697, average 1835, total 47164099

@q5[ksoftirqd/169]: count 204381, average 435, total 88978733

@uc: count 205292, average 1715, total 352235938




@q4[ksoftirqd/169]: count 25590, average 1831, total 46875818

@q5[ksoftirqd/169]: count 203538, average 437, total 89131382

@uc: count 204721, average 1839, total 376489062




@q4[ksoftirqd/169]: count 25517, average 1836, total 46873382

@q5[ksoftirqd/169]: count 202953, average 436, total 88672455

@uc: count 204398, average 1741, total 356053292




@q4[ksoftirqd/169]: count 25569, average 1837, total 46975665

@q5[ksoftirqd/169]: count 203374, average 437, total 89071694

@uc: count 204199, average 1724, total 352137354




@q4[ksoftirqd/169]: count 25608, average 1827, total 46808573

@q5[ksoftirqd/169]: count 203684, average 437, total 89207480

@uc: count 204513, average 1725, total 352818764




@q4[ksoftirqd/169]: count 25590, average 1827, total 46761997

@q5[ksoftirqd/169]: count 203541, average 437, total 89013422

@uc: count 204407, average 1710, total 349723321




@q4[ksoftirqd/169]: count 25803, average 1774, total 45792185

@q5[ksoftirqd/169]: count 205233, average 439, total 90261047

@uc: count 206490, average 1906, total 393676600




@q4[ksoftirqd/169]: count 26363, average 1696, total 44716976

@q5[ksoftirqd/169]: count 209674, average 869, total 182243095

@uc: count 210433, average 2021, total 425370717




@q4[ksoftirqd/169]: count 26230, average 1691, total 44358240

@q5[ksoftirqd/169]: count 208636, average 437, total 91231138

@uc: count 209422, average 1784, total 373732414




@q4[ksoftirqd/169]: count 26252, average 1695, total 44505283

@q5[ksoftirqd/169]: count 208788, average 437, total 91433085

@uc: count 209614, average 2030, total 425618238




@q4[ksoftirqd/169]: count 26299, average 1689, total 44431050

@q5[ksoftirqd/169]: count 209182, average 873, total 182749194

@uc: count 210481, average 1974, total 415562709




@q4[ksoftirqd/169]: count 26091, average 1693, total 44185857

@q5[ksoftirqd/169]: count 207532, average 437, total 90811609

@uc: count 208620, average 2080, total 434051551




@q4[ksoftirqd/169]: count 26460, average 1690, total 44736932

@q5[ksoftirqd/169]: count 210462, average 437, total 92166827

@uc: count 211743, average 2147, total 454641256




@q4[ksoftirqd/169]: count 26275, average 1691, total 44442131

@q5[ksoftirqd/169]: count 208994, average 435, total 91030603

@uc: count 209838, average 2043, total 428873380




@q4[ksoftirqd/169]: count 26330, average 1687, total 44438837

@q5[ksoftirqd/169]: count 209413, average 435, total 91175537

@uc: count 210844, average 1914, total 403566544




@q4[ksoftirqd/169]: count 25969, average 1689, total 43863103

