Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.





@uc: count 1026, average 40535, total 41589428




@q4[ksoftirqd/169]: count 17766, average 1720, total 30560961
@q4[swapper/169]: count 56, average 4644, total 260109

@q5[ksoftirqd/169]: count 141313, average 443, total 62728574
@q5[swapper/169]: count 446, average 1051, total 468903

@uc: count 142331, average 2263, total 322120424




@q4[ksoftirqd/169]: count 24970, average 1672, total 41764274

@q5[ksoftirqd/169]: count 198602, average 434, total 86268910

@uc: count 199486, average 1707, total 340564166




@q4[ksoftirqd/169]: count 24791, average 1673, total 41488155

@q5[ksoftirqd/169]: count 197185, average 437, total 86188240

@uc: count 197260, average 1705, total 336348717




@q4[ksoftirqd/169]: count 24840, average 1673, total 41569864

@q5[ksoftirqd/169]: count 197577, average 436, total 86335256

@uc: count 198124, average 1812, total 359079073




@q4[ksoftirqd/169]: count 24940, average 1673, total 41725327

@q5[ksoftirqd/169]: count 198354, average 436, total 86654374

@uc: count 205580, average 1663, total 341969378




@q4[ksoftirqd/169]: count 24643, average 1675, total 41296225

@q5[ksoftirqd/169]: count 195999, average 438, total 85958411

@uc: count 195966, average 1729, total 338890381




@q4[ksoftirqd/169]: count 24450, average 1674, total 40941317

@q5[ksoftirqd/169]: count 194480, average 440, total 85710772

@uc: count 194369, average 1736, total 337613586




@q4[ksoftirqd/169]: count 24466, average 1675, total 40980780

@q5[ksoftirqd/169]: count 194606, average 439, total 85592650

@uc: count 195020, average 1769, total 345107130




@q4[ksoftirqd/169]: count 24619, average 1671, total 41141238

@q5[ksoftirqd/169]: count 195822, average 441, total 86527232

@uc: count 196647, average 1746, total 343369731




@q4[ksoftirqd/169]: count 24501, average 1672, total 40966040

@q5[ksoftirqd/169]: count 194884, average 439, total 85686923

@uc: count 195482, average 1745, total 341285148




@q4[ksoftirqd/169]: count 24543, average 1680, total 41237514

@q5[ksoftirqd/169]: count 195212, average 442, total 86299363

@uc: count 195969, average 1744, total 341901358




@q4[ksoftirqd/169]: count 24499, average 1681, total 41192003

@q5[ksoftirqd/169]: count 194864, average 440, total 85882281

@uc: count 195703, average 1775, total 347479904




@q4[ksoftirqd/169]: count 25250, average 1687, total 42597486

@q5[ksoftirqd/169]: count 200834, average 439, total 88188234

@uc: count 201697, average 1783, total 359716304




@q4[ksoftirqd/169]: count 25699, average 1693, total 43534022

@q5[ksoftirqd/169]: count 204406, average 439, total 89934011

@uc: count 205180, average 2102, total 431331265




@q4[ksoftirqd/169]: count 25754, average 1696, total 43700073

@q5[ksoftirqd/169]: count 204844, average 439, total 90038669

@uc: count 205417, average 1910, total 392529826




@q4[ksoftirqd/169]: count 26041, average 1698, total 44232943

@q5[ksoftirqd/169]: count 207133, average 440, total 91183028

@uc: count 207999, average 1944, total 404538568




@q4[ksoftirqd/169]: count 25981, average 1707, total 44363021

@q5[ksoftirqd/169]: count 206657, average 443, total 91741622

@uc: count 207463, average 2728, total 566032588




