oai-udr     | [2023-08-09 07:37:58.782] [udr_mysql] [error] [UE Id 208950000000696] Failed when executing mysql_real_query with SQL Query: SELECT * FROM AuthenticationSubscription WHERE ueid='208950000000696'
oai-udr     | [2023-08-09 07:37:58.784] [udr_mysql] [error] [UE Id 208950000000696] mysql_real_query failure！ SQL Query SELECT * FROM AuthenticationStatus WHERE ueid='208950000000696'
oai-udr     | [2023-08-09 07:37:58.788] [udr_mysql] [error] [UE Id 208950000000696] Failed when executing mysql_real_query with SQL Query: SELECT * FROM AuthenticationSubscription WHERE ueid='208950000000696'
oai-udr     | [2023-08-09 07:37:58.790] [udr_mysql] [error] [UE Id 208950000000696] mysql_real_query failure！ SQL Query SELECT * FROM AuthenticationStatus WHERE ueid='208950000000696'
oai-udr     | [2023-08-09 07:37:58.793] [udr_mysql] [error] [UE Id 208950000000696] Failed when executing mysql_real_query with SQL Query: SELECT * FROM AuthenticationSubscription WHERE ueid='208950000000696'
oai-udr     | [2023-08-09 07:37:58.795] [udr_mysql] [error] [UE Id 208950000000696] mysql_real_query failure！ SQL Query SELECT * FROM AuthenticationStatus WHERE ueid='208950000000696'
oai-udr     | [2023-08-09 07:37:58.798] [udr_mysql] [error] [UE Id 208950000000696] Failed when executing mysql_real_query with SQL Query: SELECT * FROM AuthenticationSubscription WHERE ueid='208950000000696'
oai-udr     | [2023-08-09 07:37:58.799] [udr_mysql] [error] [UE Id 208950000000696] mysql_real_query failure！ SQL Query SELECT * FROM AuthenticationStatus WHERE ueid='208950000000696'
oai-udr     | [2023-08-09 07:37:58.804] [udr_mysql] [error] [UE Id 208950000000696] Failed when executing mysql_real_query with SQL Query: SELECT * FROM AuthenticationSubscription WHERE ueid='208950000000696'
oai-udr     | [2023-08-09 07:37:58.806] [udr_mysql] [error] [UE Id 208950000000696] mysql_real_query failure！ SQL Query SELECT * FROM AuthenticationStatus WHERE ueid='208950000000696'
oai-udr     | [2023-08-09 07:37:58.809] [udr_mysql] [error] [UE Id 208950000000699] Failed when executing mysql_real_query with SQL Query: SELECT * FROM AuthenticationSubscription WHERE ueid='208950000000699'
oai-udr     | [2023-08-09 07:37:58.811] [udr_mysql] [error] [UE Id 208950000000699] mysql_real_query failure！ SQL Query SELECT * FROM AuthenticationStatus WHERE ueid='208950000000699'
oai-udr     | [2023-08-09 07:37:58.814] [udr_mysql] [error] [UE Id 208950000000699] Failed when executing mysql_real_query with SQL Query: SELECT * FROM AuthenticationSubscription WHERE ueid='208950000000699'
oai-udr     | [2023-08-09 07:37:58.816] [udr_mysql] [error] [UE Id 208950000000699] mysql_real_query failure！ SQL Query SELECT * FROM AuthenticationStatus WHERE ueid='208950000000699'
oai-udr     | [2023-08-09 07:37:58.821] [udr_mysql] [error] [UE Id 208950000000699] Failed when executing mysql_real_query with SQL Query: SELECT * FROM AuthenticationSubscription WHERE ueid='208950000000699'
oai-udr     | [2023-08-09 07:37:58.822] [udr_mysql] [error] [UE Id 208950000000699] mysql_real_query failure！ SQL Query SELECT * FROM AuthenticationStatus WHERE ueid='208950000000699'
oai-spgwu   | < location: 192.168.70.130/nnrf-nfm/v1/nf-instances/513347d8-a7ba-4032-88f2-b2393cbd8cfd
oai-spgwu   | < 
oai-spgwu   | * Connection #0 to host 192.168.70.130 left intact
oai-spgwu   | [2023-08-09 11:09:18.407] [spgwu_app] [info] Response from NRF, HTTP Code: 204
oai-spgwu   | [2023-08-09 11:09:18.407] [spgwu_app] [info] Got successful response from NRF
oai-spgwu   | [2023-08-09 11:09:19.896] [spgwu_sx] [info] handle_receive(16 bytes)
oai-spgwu   | [2023-08-09 11:09:19.896] [spgwu_sx] [info] Received SX HEARTBEAT REQUEST
oai-spgwu   | [2023-08-09 11:09:28.405] [spgwu_app] [info] TIME-OUT event timer id 9851
oai-spgwu   | [2023-08-09 11:09:28.405] [spgwu_app] [debug] Send Heartbeat to NRF
oai-spgwu   | [2023-08-09 11:09:28.405] [spgwu_app] [debug] Set a timer to the next Heart-beat (10)
oai-spgwu   | [2023-08-09 11:09:28.405] [spgwu_app] [info] Send NF Update to NRF
oai-spgwu   | [2023-08-09 11:09:28.405] [spgwu_app] [debug] Send NF Update to NRF (Msg body [{"op":"replace","path":"/nfStatus","value":"REGISTERED"}])
oai-spgwu   | [2023-08-09 11:09:28.405] [spgwu_app] [debug] Send NF Update to NRF (NRF URL 192.168.70.130:8080/nnrf-nfm/v1/nf-instances/513347d8-a7ba-4032-88f2-b2393cbd8cfd)
oai-spgwu   | *   Trying 192.168.70.130:8080...
oai-spgwu   | * TCP_NODELAY set
oai-spgwu   | * Connected to 192.168.70.130 (192.168.70.130) port 8080 (#0)
oai-spgwu   | * Using HTTP2, server supports multi-use
oai-spgwu   | * Connection state changed (HTTP/2 confirmed)
oai-spgwu   | * Copying HTTP/2 data in stream buffer to connection buffer after upgrade: len=0
oai-spgwu   | * Using Stream ID: 1 (easy handle 0x7fe6dc01e3a0)
oai-spgwu   | > PATCH /nnrf-nfm/v1/nf-instances/513347d8-a7ba-4032-88f2-b2393cbd8cfd HTTP/2
oai-spgwu   | Host: 192.168.70.130:8080
oai-spgwu   | accept: */*
oai-spgwu   | content-type: application/json
oai-spgwu   | content-length: 58
oai-spgwu   | 
oai-spgwu   | * Connection state changed (MAX_CONCURRENT_STREAMS == 100)!
oai-spgwu   | * We are completely uploaded and fine
oai-spgwu   | < HTTP/2 204 
oai-spgwu   | < date: Wed, 09 Aug 2023 09:09:28 GMT
oai-spgwu   | < content-type: application/json
oai-spgwu   | < location: 192.168.70.130/nnrf-nfm/v1/nf-instances/513347d8-a7ba-4032-88f2-b2393cbd8cfd
oai-spgwu   | < 
oai-spgwu   | * Connection #0 to host 192.168.70.130 left intact
oai-spgwu   | [2023-08-09 11:09:28.406] [spgwu_app] [info] Response from NRF, HTTP Code: 204
oai-spgwu   | [2023-08-09 11:09:28.406] [spgwu_app] [info] Got successful response from NRF
oai-spgwu   | [2023-08-09 11:09:29.897] [spgwu_sx] [info] handle_receive(16 bytes)
oai-spgwu   | [2023-08-09 11:09:29.897] [spgwu_sx] [info] Received SX HEARTBEAT REQUEST
oai-spgwu   | [2023-08-09 11:09:38.405] [spgwu_app] [info] TIME-OUT event timer id 9853
oai-spgwu   | [2023-08-09 11:09:38.405] [spgwu_app] [debug] Send Heartbeat to NRF
oai-spgwu   | [2023-08-09 11:09:38.405] [spgwu_app] [debug] Set a timer to the next Heart-beat (10)
oai-spgwu   | [2023-08-09 11:09:38.406] [spgwu_app] [info] Send NF Update to NRF
oai-spgwu   | [2023-08-09 11:09:38.406] [spgwu_app] [debug] Send NF Update to NRF (Msg body [{"op":"replace","path":"/nfStatus","value":"REGISTERED"}])
oai-spgwu   | [2023-08-09 11:09:38.406] [spgwu_app] [debug] Send NF Update to NRF (NRF URL 192.168.70.130:8080/nnrf-nfm/v1/nf-instances/513347d8-a7ba-4032-88f2-b2393cbd8cfd)
oai-spgwu   | *   Trying 192.168.70.130:8080...
oai-spgwu   | * TCP_NODELAY set
oai-spgwu   | * Connected to 192.168.70.130 (192.168.70.130) port 8080 (#0)
oai-spgwu   | * Using HTTP2, server supports multi-use
oai-spgwu   | * Connection state changed (HTTP/2 confirmed)
oai-spgwu   | * Copying HTTP/2 data in stream buffer to connection buffer after upgrade: len=0
oai-spgwu   | * Using Stream ID: 1 (easy handle 0x7fe6dc017960)
oai-spgwu   | > PATCH /nnrf-nfm/v1/nf-instances/513347d8-a7ba-4032-88f2-b2393cbd8cfd HTTP/2
oai-spgwu   | Host: 192.168.70.130:8080
oai-spgwu   | accept: */*
oai-spgwu   | content-type: application/json
oai-spgwu   | content-length: 58
oai-spgwu   | 
oai-spgwu   | * We are completely uploaded and fine
oai-spgwu   | * Connection state changed (MAX_CONCURRENT_STREAMS == 100)!
oai-spgwu   | < HTTP/2 204 
oai-spgwu   | [2023-08-09 11:09:38.408] [spgwu_app] [info] Response from NRF, HTTP Code: 204
oai-spgwu   | < date: Wed, 09 Aug 2023 09:09:38 GMT
oai-spgwu   | < content-type: application/json
oai-spgwu   | < location: 192.168.70.130/nnrf-nfm/v1/nf-instances/513347d8-a7ba-4032-88f2-b2393cbd8cfd
oai-spgwu   | < 
oai-spgwu   | * Connection #0 to host 192.168.70.130 left intact
oai-spgwu   | [2023-08-09 11:09:38.408] [spgwu_app] [info] Got successful response from NRF
oai-spgwu   | [2023-08-09 11:09:39.897] [spgwu_sx] [info] handle_receive(16 bytes)
oai-spgwu   | [2023-08-09 11:09:39.897] [spgwu_sx] [info] Received SX HEARTBEAT REQUEST
oai-spgwu   | [2023-08-09 11:09:48.406] [spgwu_app] [info] TIME-OUT event timer id 9855
oai-spgwu   | [2023-08-09 11:09:48.406] [spgwu_app] [debug] Send Heartbeat to NRF
oai-spgwu   | [2023-08-09 11:09:48.406] [spgwu_app] [debug] Set a timer to the next Heart-beat (10)
oai-spgwu   | [2023-08-09 11:09:48.406] [spgwu_app] [info] Send NF Update to NRF
oai-spgwu   | [2023-08-09 11:09:48.406] [spgwu_app] [debug] Send NF Update to NRF (Msg body [{"op":"replace","path":"/nfStatus","value":"REGISTERED"}])
oai-spgwu   | [2023-08-09 11:09:48.406] [spgwu_app] [debug] Send NF Update to NRF (NRF URL 192.168.70.130:8080/nnrf-nfm/v1/nf-instances/513347d8-a7ba-4032-88f2-b2393cbd8cfd)
oai-spgwu   | *   Trying 192.168.70.130:8080...
oai-spgwu   | * TCP_NODELAY set
oai-spgwu   | * Connected to 192.168.70.130 (192.168.70.130) port 8080 (#0)
oai-spgwu   | * Using HTTP2, server supports multi-use
oai-spgwu   | * Connection state changed (HTTP/2 confirmed)
oai-spgwu   | * Copying HTTP/2 data in stream buffer to connection buffer after upgrade: len=0
oai-spgwu   | * Using Stream ID: 1 (easy handle 0x7fe6dc01e3a0)
oai-spgwu   | > PATCH /nnrf-nfm/v1/nf-instances/513347d8-a7ba-4032-88f2-b2393cbd8cfd HTTP/2
oai-spgwu   | Host: 192.168.70.130:8080
oai-spgwu   | accept: */*
oai-spgwu   | content-type: application/json
oai-spgwu   | content-length: 58
oai-spgwu   | 
oai-spgwu   | * Connection state changed (MAX_CONCURRENT_STREAMS == 100)!
oai-spgwu   | * We are completely uploaded and fine
oai-spgwu   | < HTTP/2 204 
oai-spgwu   | < date: Wed, 09 Aug 2023 09:09:48 GMT
oai-spgwu   | < content-type: application/json
oai-spgwu   | < location: 192.168.70.130/nnrf-nfm/v1/nf-instances/513347d8-a7ba-4032-88f2-b2393cbd8cfd
oai-spgwu   | < 
oai-spgwu   | * Connection #0 to host 192.168.70.130 left intact
oai-spgwu   | [2023-08-09 11:09:48.409] [spgwu_app] [info] Response from NRF, HTTP Code: 204
oai-spgwu   | [2023-08-09 11:09:48.410] [spgwu_app] [info] Got successful response from NRF
oai-spgwu   | [2023-08-09 11:09:49.898] [spgwu_sx] [info] handle_receive(16 bytes)
oai-spgwu   | [2023-08-09 11:09:49.898] [spgwu_sx] [info] Received SX HEARTBEAT REQUEST
oai-smf  | [2023-08-08 18:59:09.283] [config ] [info]   - Log Level..................................: error
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   - Register NF................................: Yes
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   - http_version...............................: 2
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info] SMF Config:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   - Host.......................................: oai-smf
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   - SBI
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + URL......................................: http://oai-smf:8080
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + API Version..............................: v1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + IPv4 Address ............................: 192.168.70.133
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   - N4
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + Port.....................................: 8805
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + IPv4 Address ............................: 192.168.70.133
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + MTU......................................: 1500
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + Interface name: .........................: eth0
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   Supported Features:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + Use Local Subscription Info..............: Yes
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + Use Local PCC Rules......................: Yes
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   - UE MTU.....................................: 1500
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   - Primary DNS IPv4...........................: 172.21.3.100
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   - Primary DNS IPv6...........................: 2001:4860:4860::8888
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   - Secondary DNS IPv4.........................: 8.8.8.8
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   - Secondary DNS IPv6.........................: 2001:4860:4860::8888
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   - P-CSCF IPv4................................: 127.0.0.1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   - P-CSCF IPv6................................: fe80::7915:f408:1787:db8b
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   UPF List:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     - oai-spgwu
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + Host...................................: oai-spgwu
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + Port...................................: 8805
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + Enable Usage Reporting.................: No
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + Enable DL PDR In Session Establishment.: No
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + Interface Configuration:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - NWI N3...............................: access.oai.org
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - NWI N6...............................: core.oai.org
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   Local Subscription Infos:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     - Local Subscription Info
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + DNN....................................: oai
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + SSC Mode...............................: 1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + Single NSSAI:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - SST..................................: 1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - SD...................................: 0XFFFFFF (16777215)
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + QoS Profile:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - 5QI..................................: 9
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - Priority.............................: 1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - ARP Priority.........................: 1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - ARP Preempt Vulnerability............: NOT_PREEMPTABLE
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - ARP Preempt Capability...............: NOT_PREEMPT
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - Session AMBR DL......................: 400Mbps
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - Session AMBR UL......................: 200Mbps
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     - Local Subscription Info
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + DNN....................................: oai.ipv4
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + SSC Mode...............................: 1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + Single NSSAI:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - SST..................................: 1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - SD...................................: 0X1 (1)
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + QoS Profile:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - 5QI..................................: 9
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - Priority.............................: 1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - ARP Priority.........................: 1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - ARP Preempt Vulnerability............: NOT_PREEMPTABLE
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - ARP Preempt Capability...............: NOT_PREEMPT
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - Session AMBR DL......................: 200Mbps
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - Session AMBR UL......................: 100Mbps
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     - Local Subscription Info
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + DNN....................................: default
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + SSC Mode...............................: 1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + Single NSSAI:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - SST..................................: 222
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - SD...................................: 0X7B (123)
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + QoS Profile:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - 5QI..................................: 9
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - Priority.............................: 1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - ARP Priority.........................: 1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - ARP Preempt Vulnerability............: NOT_PREEMPTABLE
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - ARP Preempt Capability...............: NOT_PREEMPT
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - Session AMBR DL......................: 100Mbps
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]         - Session AMBR UL......................: 50Mbps
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info] Peer NF Configuration:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]   nrf:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     - Host.....................................: oai-nrf
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     - SBI
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + URL....................................: http://oai-nrf:8080
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]       + API Version............................: v1
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info] DNNs:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info] - DNN:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + DNN......................................: oai
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + PDU session type.........................: IPV4
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + IPv4 pool................................: 12.1.1.151 - 12.1.1.253
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info] - DNN:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + DNN......................................: oai.ipv4
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + PDU session type.........................: IPV4
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + IPv4 pool................................: 12.1.1.51 - 12.1.1.150
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info] - DNN:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + DNN......................................: default
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + PDU session type.........................: IPV4
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + IPv4 pool................................: 12.1.1.2 - 12.1.1.50
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info] - DNN:
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + DNN......................................: ims
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + PDU session type.........................: IPV4V6
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + IPv6 prefix..............................: 
oai-smf     | [2023-08-08 18:59:09.283] [config ] [info]     + IPv4 pool................................: 14.1.1.2 - 14.1.1.253
mysql    | 2023-07-30T09:49:38.618030Z 0 [System] [MY-010116] [Server] /usr/sbin/mysqld (mysqld 8.0.33) starting as process 1
mysql       | 2023-07-30T09:49:38.660208Z 1 [System] [MY-013576] [InnoDB] InnoDB initialization has started.
mysql       | 2023-07-30T09:49:39.500238Z 1 [System] [MY-013577] [InnoDB] InnoDB initialization has ended.
mysql       | 2023-07-30T09:49:39.840725Z 0 [System] [MY-010229] [Server] Starting XA crash recovery...
mysql       | 2023-07-30T09:49:39.859457Z 0 [System] [MY-010232] [Server] XA crash recovery finished.
mysql       | 2023-07-30T09:49:39.974409Z 0 [Warning] [MY-010068] [Server] CA certificate ca.pem is self signed.
mysql       | 2023-07-30T09:49:39.974595Z 0 [System] [MY-013602] [Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
mysql       | 2023-07-30T09:49:39.980513Z 0 [Warning] [MY-011810] [Server] Insecure configuration for --pid-file: Location '/var/run/mysqld' in the path is accessible to all OS users. Consider choosing a different directory.
mysql       | 2023-07-30T09:49:40.036200Z 0 [System] [MY-011323] [Server] X Plugin ready for connections. Bind-address: '::' port: 33060, socket: /var/run/mysqld/mysqlx.sock
mysql       | 2023-07-30T09:49:40.036429Z 0 [System] [MY-010931] [Server] /usr/sbin/mysqld: ready for connections. Version: '8.0.33'  socket: '/var/run/mysqld/mysqld.sock'  port: 3306  MySQL Community Server - GPL.
mysql       | 2023-07-31 13:49:45+02:00 [Note] [Entrypoint]: Entrypoint script for MySQL Server 8.0.33-1.el8 started.
mysql       | 2023-07-31 13:49:45+02:00 [Note] [Entrypoint]: Switching to dedicated user 'mysql'
mysql       | 2023-07-31 13:49:45+02:00 [Note] [Entrypoint]: Entrypoint script for MySQL Server 8.0.33-1.el8 started.
mysql       | '/var/lib/mysql/mysql.sock' -> '/var/run/mysqld/mysqld.sock'
mysql       | 2023-07-31T11:49:46.790567Z 0 [Warning] [MY-011068] [Server] The syntax '--skip-host-cache' is deprecated and will be removed in a future release. Please use SET GLOBAL host_cache_size=0 instead.
mysql       | 2023-07-31T11:49:46.806013Z 0 [System] [MY-010116] [Server] /usr/sbin/mysqld (mysqld 8.0.33) starting as process 1
mysql       | 2023-07-31T11:49:46.845605Z 1 [System] [MY-013576] [InnoDB] InnoDB initialization has started.
mysql       | 2023-07-31T11:49:47.728485Z 1 [System] [MY-013577] [InnoDB] InnoDB initialization has ended.
mysql       | 2023-07-31T11:49:48.060269Z 0 [System] [MY-010229] [Server] Starting XA crash recovery...
mysql       | 2023-07-31T11:49:48.105094Z 0 [System] [MY-010232] [Server] XA crash recovery finished.
mysql       | 2023-07-31T11:49:48.175736Z 0 [Warning] [MY-010068] [Server] CA certificate ca.pem is self signed.
mysql       | 2023-07-31T11:49:48.176037Z 0 [System] [MY-013602] [Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
mysql       | 2023-07-31T11:49:48.180985Z 0 [Warning] [MY-011810] [Server] Insecure configuration for --pid-file: Location '/var/run/mysqld' in the path is accessible to all OS users. Consider choosing a different directory.
mysql       | 2023-07-31T11:49:48.254793Z 0 [System] [MY-011323] [Server] X Plugin ready for connections. Bind-address: '::' port: 33060, socket: /var/run/mysqld/mysqlx.sock
mysql       | 2023-07-31T11:49:48.254854Z 0 [System] [MY-010931] [Server] /usr/sbin/mysqld: ready for connections. Version: '8.0.33'  socket: '/var/run/mysqld/mysqld.sock'  port: 3306  MySQL Community Server - GPL.
mysql       | 2023-08-02 18:24:22+02:00 [Note] [Entrypoint]: Entrypoint script for MySQL Server 8.0.33-1.el8 started.
mysql       | 2023-08-02 18:24:23+02:00 [Note] [Entrypoint]: Switching to dedicated user 'mysql'
mysql       | 2023-08-02 18:24:23+02:00 [Note] [Entrypoint]: Entrypoint script for MySQL Server 8.0.33-1.el8 started.
mysql       | '/var/lib/mysql/mysql.sock' -> '/var/run/mysqld/mysqld.sock'
mysql       | 2023-08-02T16:24:24.958209Z 0 [Warning] [MY-011068] [Server] The syntax '--skip-host-cache' is deprecated and will be removed in a future release. Please use SET GLOBAL host_cache_size=0 instead.
mysql       | 2023-08-02T16:24:24.971894Z 0 [System] [MY-010116] [Server] /usr/sbin/mysqld (mysqld 8.0.33) starting as process 1
mysql       | 2023-08-02T16:24:25.062649Z 1 [System] [MY-013576] [InnoDB] InnoDB initialization has started.
mysql       | 2023-08-02T16:24:27.270190Z 1 [System] [MY-013577] [InnoDB] InnoDB initialization has ended.
mysql       | 2023-08-02T16:24:27.839901Z 0 [System] [MY-010229] [Server] Starting XA crash recovery...
mysql       | 2023-08-02T16:24:27.917904Z 0 [System] [MY-010232] [Server] XA crash recovery finished.
mysql       | 2023-08-02T16:24:28.012082Z 0 [Warning] [MY-010068] [Server] CA certificate ca.pem is self signed.
mysql       | 2023-08-02T16:24:28.012259Z 0 [System] [MY-013602] [Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
mysql       | 2023-08-02T16:24:28.015587Z 0 [Warning] [MY-011810] [Server] Insecure configuration for --pid-file: Location '/var/run/mysqld' in the path is accessible to all OS users. Consider choosing a different directory.
mysql       | 2023-08-02T16:24:28.063598Z 0 [System] [MY-011323] [Server] X Plugin ready for connections. Bind-address: '::' port: 33060, socket: /var/run/mysqld/mysqlx.sock
mysql       | 2023-08-02T16:24:28.063655Z 0 [System] [MY-010931] [Server] /usr/sbin/mysqld: ready for connections. Version: '8.0.33'  socket: '/var/run/mysqld/mysqld.sock'  port: 3306  MySQL Community Server - GPL.
mysql       | 2023-08-04 08:49:40+02:00 [Note] [Entrypoint]: Entrypoint script for MySQL Server 8.0.33-1.el8 started.
mysql       | 2023-08-04 08:49:41+02:00 [Note] [Entrypoint]: Switching to dedicated user 'mysql'
mysql       | 2023-08-04 08:49:41+02:00 [Note] [Entrypoint]: Entrypoint script for MySQL Server 8.0.33-1.el8 started.
mysql       | '/var/lib/mysql/mysql.sock' -> '/var/run/mysqld/mysqld.sock'
mysql       | 2023-08-04T06:49:42.609833Z 0 [Warning] [MY-011068] [Server] The syntax '--skip-host-cache' is deprecated and will be removed in a future release. Please use SET GLOBAL host_cache_size=0 instead.
mysql       | 2023-08-04T06:49:42.627149Z 0 [System] [MY-010116] [Server] /usr/sbin/mysqld (mysqld 8.0.33) starting as process 1
mysql       | 2023-08-04T06:49:42.662090Z 1 [System] [MY-013576] [InnoDB] InnoDB initialization has started.
mysql       | 2023-08-04T06:49:43.651015Z 1 [System] [MY-013577] [InnoDB] InnoDB initialization has ended.
mysql       | 2023-08-04T06:49:43.947985Z 0 [System] [MY-010229] [Server] Starting XA crash recovery...
mysql       | 2023-08-04T06:49:43.989126Z 0 [System] [MY-010232] [Server] XA crash recovery finished.
mysql       | 2023-08-04T06:49:44.062585Z 0 [Warning] [MY-010068] [Server] CA certificate ca.pem is self signed.
mysql       | 2023-08-04T06:49:44.062784Z 0 [System] [MY-013602] [Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
mysql       | 2023-08-04T06:49:44.067928Z 0 [Warning] [MY-011810] [Server] Insecure configuration for --pid-file: Location '/var/run/mysqld' in the path is accessible to all OS users. Consider choosing a different directory.
mysql       | 2023-08-04T06:49:44.131763Z 0 [System] [MY-011323] [Server] X Plugin ready for connections. Bind-address: '::' port: 33060, socket: /var/run/mysqld/mysqlx.sock
mysql       | 2023-08-04T06:49:44.132296Z 0 [System] [MY-010931] [Server] /usr/sbin/mysqld: ready for connections. Version: '8.0.33'  socket: '/var/run/mysqld/mysqld.sock'  port: 3306  MySQL Community Server - GPL.
