-- Logs begin at Mon 2023-08-21 11:34:55 UTC, end at Mon 2023-08-21 17:41:36 UTC. --
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.431: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[9] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.431: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[10] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.431: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[11] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.432: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[12] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.432: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[13] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.432: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[14] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.432: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[15] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.432: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[16] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.432: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[17] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.433: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[18] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.433: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[19] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.433: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[20] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.434: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[21] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.435: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[24] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.456: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[22] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.456: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[23] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.456: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[25] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.456: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[26] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.457: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[27] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.457: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[29] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.457: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[28] (../src/amf/ngap-handler.c:623)
Aug 21 17:40:08 open5gs open5gs-amfd[75181]: 08/21 17:40:08.457: [amf] ERROR: No RAN UE Context : AMF_UE_NGAP_ID[30] (../src/amf/ngap-handler.c:623)
