Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.





@uc: count 723, average 71144, total 51437678

@q1[swapper/169]: count 167, average 2766, total 461967
@q1[ksoftirqd/169]: count 15, average 5923, total 88859
@q1[iperf]: count 1, average 35927, total 35927

@q2[swapper/169]: count 689, average 997, total 687574
@q2[ksoftirqd/169]: count 42, average 1934, total 81235
@q2[iperf]: count 1, average 16120, total 16120


@q4[swapper/169]: count 7896, average 1645, total 12990254
@q4[ksoftirqd/169]: count 251, average 1750, total 439343
@q4[iperf]: count 1, average 16852, total 16852

@q5[swapper/169]: count 59989, average 716, total 43003152
@q5[ksoftirqd/169]: count 1853, average 767, total 1422566
@q5[iperf]: count 3, average 4989, total 14968

@uc: count 8383, average 3471, total 29098482

@q1[swapper/169]: count 376, average 2759, total 1037731
@q1[ksoftirqd/169]: count 23, average 3985, total 91673
@q1[iperf]: count 2, average 7334, total 14668

@q2[swapper/169]: count 1552, average 972, total 1510057
@q2[ksoftirqd/169]: count 74, average 1256, total 92946
@q2[iperf]: count 2, average 4684, total 9368


@q4[ksoftirqd/169]: count 428, average 1607, total 687959
@q4[swapper/169]: count 17476, average 1621, total 28342288
@q4[iperf]: count 2, average 5230, total 10461

@q5[swapper/169]: count 132845, average 713, total 94735728
@q5[ksoftirqd/169]: count 3190, average 717, total 2288760
@q5[iperf]: count 6, average 2398, total 14388

@uc: count 18823, average 3352, total 63107959

@q1[swapper/169]: count 381, average 2888, total 1100457
@q1[ksoftirqd/169]: count 20, average 3400, total 68011
@q1[iperf]: count 1, average 40716, total 40716

@q2[swapper/169]: count 1545, average 1000, total 1545974
@q2[ksoftirqd/169]: count 57, average 1185, total 67546
@q2[iperf]: count 1, average 23083, total 23083


@q4[ksoftirqd/169]: count 365, average 1610, total 588003
@q4[swapper/169]: count 17524, average 1641, total 28765050
@q4[iperf]: count 1, average 23313, total 23313

@q5[swapper/169]: count 133346, average 722, total 96335433
@q5[ksoftirqd/169]: count 2728, average 726, total 1982724
@q5[iperf]: count 4, average 6329, total 25317

@uc: count 18848, average 3126, total 58936716

@q1[swapper/169]: count 374, average 2753, total 1029916
@q1[ksoftirqd/169]: count 23, average 3955, total 90973
@q1[iperf]: count 2, average 18384, total 36769

@q2[swapper/169]: count 1574, average 974, total 1534448
@q2[ksoftirqd/169]: count 55, average 1204, total 66227
@q2[iperf]: count 2, average 6747, total 13495


@q4[ksoftirqd/169]: count 308, average 1604, total 494076
@q4[swapper/169]: count 17615, average 1616, total 28479156
@q4[iperf]: count 2, average 7083, total 14167

@q5[swapper/169]: count 133742, average 713, total 95367113
@q5[ksoftirqd/169]: count 2287, average 720, total 1646748
