Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 234, average 1406, total 329210
@q2[ksoftirqd/169]: count 41, average 746, total 30615


@q4[openssl]: count 22671, average 948, total 21513344
@q4[ksoftirqd/169]: count 175, average 980, total 171576

@q5[openssl]: count 168763, average 432, total 72954338
@q5[ksoftirqd/169]: count 1258, average 434, total 546419

@uc: count 2880, average 11576, total 33341598

@q1[openssl]: count 502, average 1359, total 682362
@q1[ksoftirqd/169]: count 1, average 16480, total 16480

@q2[openssl]: count 2307, average 552, total 1275454
@q2[ksoftirqd/169]: count 45, average 780, total 35126


@q4[openssl]: count 22676, average 948, total 21506015
@q4[ksoftirqd/169]: count 178, average 967, total 172223

@q5[openssl]: count 168815, average 431, total 72921977
@q5[ksoftirqd/169]: count 1285, average 440, total 565611

@uc: count 2895, average 5764, total 16688526

@q1[openssl]: count 431, average 1360, total 586387
@q1[ksoftirqd/169]: count 69, average 1662, total 114720

@q2[openssl]: count 2232, average 553, total 1236443
@q2[ksoftirqd/169]: count 122, average 663, total 80913


@q4[ksoftirqd/169]: count 301, average 895, total 269627
@q4[openssl]: count 22545, average 950, total 21419489

@q5[openssl]: count 168187, average 431, total 72604510
@q5[ksoftirqd/169]: count 1820, average 440, total 802089

@uc: count 2540, average 4918, total 12493320

@q1[openssl]: count 472, average 1339, total 632138
@q1[ksoftirqd/169]: count 30, average 1537, total 46117

@q2[openssl]: count 2275, average 553, total 1258945
@q2[ksoftirqd/169]: count 81, average 644, total 52169


@q4[ksoftirqd/169]: count 242, average 939, total 227239
@q4[openssl]: count 22614, average 950, total 21484593

@q5[ksoftirqd/169]: count 1581, average 432, total 684545
@q5[openssl]: count 168464, average 432, total 72779799

@uc: count 2650, average 5135, total 13608675

@q1[openssl]: count 500, average 1357, total 678664

@q2[openssl]: count 2292, average 550, total 1262345
@q2[ksoftirqd/169]: count 49, average 851, total 41723


@q4[openssl]: count 22641, average 946, total 21431901
@q4[ksoftirqd/169]: count 216, average 974, total 210473

@q5[openssl]: count 168541, average 432, total 72834494
@q5[ksoftirqd/169]: count 1566, average 433, total 678356

@uc: count 2593, average 5499, total 14260707

@q1[openssl]: count 501, average 1348, total 675650

@q2[openssl]: count 2304, average 552, total 1272605
@q2[ksoftirqd/169]: count 49, average 734, total 35987


@q4[openssl]: count 22628, average 951, total 21525318
@q4[ksoftirqd/169]: count 208, average 978, total 203614

@q5[openssl]: count 168524, average 431, total 72764283
@q5[ksoftirqd/169]: count 1503, average 433, total 651044

@uc: count 2980, average 5813, total 17325105

@q1[openssl]: count 504, average 1336, total 673711

@q2[openssl]: count 2301, average 552, total 1270535
@q2[ksoftirqd/169]: count 49, average 721, total 35347


@q4[openssl]: count 22648, average 950, total 21537683
@q4[ksoftirqd/169]: count 205, average 954, total 195573

@q5[openssl]: count 168619, average 431, total 72739012
@q5[ksoftirqd/169]: count 1472, average 434, total 639858

@uc: count 2481, average 5200, total 12901886

@q1[openssl]: count 432, average 1383, total 597728
@q1[ksoftirqd/169]: count 68, average 1624, total 110474

@q2[openssl]: count 2223, average 566, total 1260164
@q2[ksoftirqd/169]: count 118, average 630, total 74385


@q4[ksoftirqd/169]: count 277, average 890, total 246628
@q4[openssl]: count 22561, average 951, total 21457214

@q5[openssl]: count 168406, average 432, total 72758227
@q5[ksoftirqd/169]: count 1652, average 441, total 728957

@uc: count 2550, average 5255, total 13400485

@q1[openssl]: count 469, average 1354, total 635051
@q1[ksoftirqd/169]: count 31, average 1616, total 50114

@q2[openssl]: count 2277, average 557, total 1268499
@q2[ksoftirqd/169]: count 75, average 646, total 48504


@q4[ksoftirqd/169]: count 211, average 910, total 192159
@q4[openssl]: count 22642, average 948, total 21475537

@q5[openssl]: count 168699, average 431, total 72846548
@q5[ksoftirqd/169]: count 1362, average 436, total 594880

@uc: count 2545, average 5029, total 12800163

@q1[openssl]: count 500, average 1355, total 677804

@q2[openssl]: count 2307, average 551, total 1271342
@q2[ksoftirqd/169]: count 49, average 754, total 36951


@q4[openssl]: count 22635, average 949, total 21494090
@q4[ksoftirqd/169]: count 214, average 960, total 205598

@q5[openssl]: count 168491, average 431, total 72786547
@q5[ksoftirqd/169]: count 1563, average 433, total 678230

@uc: count 3012, average 5696, total 17157082

@q1[openssl]: count 503, average 1352, total 680214

@q2[openssl]: count 2301, average 555, total 1277548
@q2[ksoftirqd/169]: count 49, average 743, total 36429
@q2[kworker/169:0]: count 1, average 8355, total 8355


@q4[openssl]: count 22610, average 950, total 21501302
@q4[ksoftirqd/169]: count 222, average 972, total 215945
@q4[kworker/169:0]: count 13, average 2648, total 34434

@q5[ksoftirqd/169]: count 1617, average 432, total 699952
@q5[openssl]: count 168370, average 432, total 72831835
@q5[kworker/169:0]: count 101, average 604, total 61096

@uc: count 2910, average 8702, total 25325401

@q1[openssl]: count 503, average 1358, total 683559
@q1[ksoftirqd/169]: count 2, average 8471, total 16942

@q2[openssl]: count 2303, average 545, total 1255248
@q2[ksoftirqd/169]: count 50, average 725, total 36299


@q4[openssl]: count 22665, average 946, total 21442874
@q4[ksoftirqd/169]: count 198, average 958, total 189832

@q5[openssl]: count 168655, average 432, total 72866822
@q5[ksoftirqd/169]: count 1413, average 434, total 614147

@uc: count 2531, average 5228, total 13234296

@q1[openssl]: count 445, average 1357, total 604113
@q1[ksoftirqd/169]: count 59, average 1788, total 105539

@q2[openssl]: count 2253, average 552, total 1245805
@q2[ksoftirqd/169]: count 102, average 634, total 64756


@q4[ksoftirqd/169]: count 231, average 887, total 204905
@q4[openssl]: count 22605, average 949, total 21457174

@q5[openssl]: count 168685, average 432, total 72896135
@q5[ksoftirqd/169]: count 1360, average 441, total 600439

@uc: count 2935, average 9190, total 26974897

@q1[openssl]: count 470, average 1367, total 642533
@q1[ksoftirqd/169]: count 32, average 1773, total 56757

@q2[openssl]: count 2262, average 556, total 1259889
@q2[ksoftirqd/169]: count 80, average 684, total 54782


@q4[ksoftirqd/169]: count 249, average 930, total 231675
@q4[openssl]: count 22577, average 949, total 21443486

@q5[openssl]: count 168387, average 431, total 72695301
@q5[ksoftirqd/169]: count 1667, average 434, total 725098

@uc: count 3157, average 6303, total 19899911

@q1[openssl]: count 501, average 1345, total 674166

@q2[openssl]: count 2304, average 549, total 1266045
@q2[ksoftirqd/169]: count 46, average 731, total 33637


@q4[openssl]: count 22653, average 949, total 21519926
@q4[ksoftirqd/169]: count 193, average 981, total 189366

@q5[ksoftirqd/169]: count 1389, average 432, total 600775
@q5[openssl]: count 168671, average 862, total 145543223

@uc: count 2581, average 5594, total 14438411

@q1[openssl]: count 501, average 1327, total 664917

@q2[openssl]: count 2310, average 548, total 1268114
@q2[ksoftirqd/169]: count 46, average 842, total 38733
@q2[kworker/169:0]: count 2, average 7519, total 15039


@q4[openssl]: count 22632, average 947, total 21442769
@q4[ksoftirqd/169]: count 195, average 957, total 186720
@q4[kworker/169:0]: count 26, average 2139, total 55617

@q5[openssl]: count 168507, average 431, total 72711367
@q5[ksoftirqd/169]: count 1400, average 433, total 606946
@q5[kworker/169:0]: count 196, average 547, total 107367

@uc: count 2596, average 5340, total 13864770

@q1[openssl]: count 498, average 1337, total 666009
@q1[ksoftirqd/169]: count 2, average 7243, total 14486
@q1[kworker/169:0]: count 1, average 17523, total 17523

@q2[openssl]: count 2295, average 549, total 1262096
@q2[ksoftirqd/169]: count 55, average 719, total 39570
@q2[kworker/169:0]: count 4, average 3284, total 13136


@q4[openssl]: count 22587, average 949, total 21454448
@q4[ksoftirqd/169]: count 223, average 960, total 214278
@q4[kworker/169:0]: count 38, average 1364, total 51852

@q5[openssl]: count 168163, average 431, total 72632895
@q5[ksoftirqd/169]: count 1592, average 435, total 693625
@q5[kworker/169:0]: count 285, average 476, total 135699

@uc: count 2542, average 5096, total 12955105

@q1[openssl]: count 433, average 1312, total 568305
@q1[ksoftirqd/169]: count 67, average 1808, total 121201

@q2[openssl]: count 2214, average 555, total 1229081
@q2[ksoftirqd/169]: count 119, average 640, total 76239


@q4[ksoftirqd/169]: count 296, average 907, total 268710
@q4[openssl]: count 22524, average 952, total 21463003

@q5[openssl]: count 168239, average 431, total 72678921
@q5[ksoftirqd/169]: count 1829, average 442, total 809403

@uc: count 2923, average 5611, total 16401086

@q1[openssl]: count 472, average 1335, total 630543
@q1[ksoftirqd/169]: count 29, average 1998, total 57967

@q2[openssl]: count 2275, average 554, total 1260388
@q2[ksoftirqd/169]: count 75, average 647, total 48570


@q4[ksoftirqd/169]: count 230, average 918, total 211233
@q4[openssl]: count 22608, average 949, total 21468058

@q5[openssl]: count 168572, average 431, total 72794031
@q5[ksoftirqd/169]: count 1514, average 435, total 659766

@uc: count 2585, average 5134, total 13272437

@q1[openssl]: count 501, average 1330, total 666572

@q2[openssl]: count 2304, average 552, total 1272427
@q2[ksoftirqd/169]: count 48, average 727, total 34943


@q4[openssl]: count 22632, average 950, total 21514180
@q4[ksoftirqd/169]: count 204, average 953, total 194435

@q5[openssl]: count 168499, average 431, total 72781840
@q5[ksoftirqd/169]: count 1477, average 433, total 640168

@uc: count 2536, average 5287, total 13409537

@q1[openssl]: count 500, average 1335, total 667780

@q2[openssl]: count 2303, average 557, total 1283185
@q2[ksoftirqd/169]: count 48, average 717, total 34438


@q4[ksoftirqd/169]: count 193, average 949, total 183233
@q4[openssl]: count 22649, average 951, total 21557808

@q5[openssl]: count 168693, average 431, total 72866536
@q5[ksoftirqd/169]: count 1371, average 435, total 597201

@uc: count 2543, average 5296, total 13469941

@q1[openssl]: count 500, average 1344, total 672173
@q1[ksoftirqd/169]: count 1, average 15900, total 15900

@q2[openssl]: count 2305, average 556, total 1281754
@q2[ksoftirqd/169]: count 52, average 816, total 42458


@q4[openssl]: count 22612, average 952, total 21534215
@q4[ksoftirqd/169]: count 222, average 990, total 219829

@q5[openssl]: count 168477, average 432, total 72846708
@q5[ksoftirqd/169]: count 1615, average 435, total 703793

@uc: count 2888, average 5563, total 16067730

@q1[openssl]: count 433, average 1372, total 594455
@q1[ksoftirqd/169]: count 68, average 1783, total 121270

@q2[openssl]: count 2220, average 555, total 1232308
@q2[ksoftirqd/169]: count 120, average 618, total 74227


@q4[ksoftirqd/169]: count 285, average 903, total 257591
@q4[openssl]: count 22515, average 950, total 21400383

@q5[openssl]: count 168316, average 431, total 72628099
@q5[ksoftirqd/169]: count 1727, average 442, total 763407

@uc: count 2579, average 5647, total 14565179

@q1[openssl]: count 469, average 1392, total 652934
@q1[ksoftirqd/169]: count 32, average 1941, total 62119

@q2[openssl]: count 2258, average 566, total 1278342
@q2[ksoftirqd/169]: count 81, average 721, total 58469
@q2[kworker/169:0]: count 1, average 12985, total 12985


@q4[ksoftirqd/169]: count 237, average 940, total 223001
@q4[openssl]: count 22505, average 948, total 21354012
@q4[kworker/169:0]: count 14, average 3649, total 51089

@q5[openssl]: count 168392, average 432, total 72750026
@q5[ksoftirqd/169]: count 1596, average 433, total 691763
@q5[kworker/169:0]: count 110, average 723, total 79560

@uc: count 3428, average 13501, total 46282602

@q1[openssl]: count 500, average 1343, total 671867

@q2[openssl]: count 2296, average 547, total 1257756
@q2[ksoftirqd/169]: count 51, average 717, total 36605


@q4[openssl]: count 22648, average 947, total 21453912
@q4[ksoftirqd/169]: count 205, average 948, total 194412

@q5[openssl]: count 168594, average 431, total 72780680
@q5[ksoftirqd/169]: count 1462, average 435, total 637103

@uc: count 2533, average 5120, total 12970623

@q1[openssl]: count 503, average 1356, total 682107

@q2[openssl]: count 2299, average 555, total 1276922
@q2[ksoftirqd/169]: count 45, average 841, total 37858
@q2[kworker/169:0]: count 1, average 13655, total 13655


@q4[openssl]: count 22629, average 951, total 21525795
@q4[ksoftirqd/169]: count 198, average 964, total 190913
@q4[kworker/169:0]: count 14, average 3479, total 48711

@q5[openssl]: count 168554, average 432, total 72921658
@q5[ksoftirqd/169]: count 1440, average 433, total 624303
@q5[kworker/169:0]: count 108, average 709, total 76589

@uc: count 3011, average 6048, total 18212185

@q1[openssl]: count 497, average 1340, total 666274
@q1[ksoftirqd/169]: count 4, average 6705, total 26820
@q1[kworker/169:0]: count 1, average 14467, total 14467

@q2[openssl]: count 2298, average 561, total 1290919
@q2[ksoftirqd/169]: count 56, average 722, total 40447
@q2[kworker/169:0]: count 2, average 9012, total 18024


@q4[openssl]: count 22581, average 953, total 21533620
@q4[ksoftirqd/169]: count 221, average 958, total 211834
@q4[kworker/169:0]: count 15, average 3433, total 51508

@q5[openssl]: count 168366, average 436, total 73478342
@q5[ksoftirqd/169]: count 1583, average 437, total 692007
@q5[kworker/169:0]: count 117, average 705, total 82546

@uc: count 2526, average 5591, total 14123690

@q1[openssl]: count 425, average 1388, total 590255
@q1[ksoftirqd/169]: count 76, average 1896, total 144098

@q2[openssl]: count 2220, average 575, total 1276736
@q2[ksoftirqd/169]: count 124, average 649, total 80511


@q4[ksoftirqd/169]: count 305, average 935, total 285289
@q4[openssl]: count 22390, average 952, total 21331343

@q5[openssl]: count 168129, average 436, total 73440257
@q5[ksoftirqd/169]: count 1908, average 441, total 842353

@uc: count 2718, average 5716, total 15538475

@q1[openssl]: count 463, average 1425, total 660106
@q1[ksoftirqd/169]: count 37, average 1793, total 66358

@q2[openssl]: count 2261, average 580, total 1312621
@q2[ksoftirqd/169]: count 89, average 710, total 63242


@q4[ksoftirqd/169]: count 246, average 942, total 231770
@q4[openssl]: count 22501, average 949, total 21359398

@q5[openssl]: count 168454, average 432, total 72870570
@q5[ksoftirqd/169]: count 1622, average 436, total 708028

@uc: count 2682, average 5704, total 15300008

@q1[openssl]: count 499, average 1341, total 669628

@q2[openssl]: count 2244, average 553, total 1241846
@q2[ksoftirqd/169]: count 54, average 747, total 40375


@q4[openssl]: count 22564, average 950, total 21453920
@q4[ksoftirqd/169]: count 228, average 962, total 219405

@q5[openssl]: count 168360, average 431, total 72728460
@q5[ksoftirqd/169]: count 1671, average 433, total 723935

@uc: count 3006, average 6773, total 20361465

@q1[openssl]: count 502, average 1333, total 669415

@q2[openssl]: count 2305, average 547, total 1262393
@q2[ksoftirqd/169]: count 46, average 720, total 33133


@q4[openssl]: count 22678, average 943, total 21404043
@q4[ksoftirqd/169]: count 185, average 950, total 175842

@q5[openssl]: count 168753, average 431, total 72846019
@q5[ksoftirqd/169]: count 1319, average 437, total 576736

@uc: count 2619, average 5347, total 14004910

@q1[openssl]: count 499, average 1336, total 667128
@q1[ksoftirqd/169]: count 2, average 8391, total 16782
@q1[kworker/169:0]: count 1, average 13726, total 13726

@q2[openssl]: count 2276, average 552, total 1257475
@q2[ksoftirqd/169]: count 55, average 729, total 40098
@q2[kworker/169:0]: count 3, average 5199, total 15598


@q4[openssl]: count 22565, average 949, total 21433118
@q4[ksoftirqd/169]: count 231, average 965, total 223095
@q4[kworker/169:0]: count 27, average 2333, total 63011

@q5[openssl]: count 168247, average 433, total 72852868
@q5[ksoftirqd/169]: count 1661, average 434, total 720948
@q5[kworker/169:0]: count 208, average 583, total 121265

@uc: count 2536, average 5516, total 13990850

@q1[openssl]: count 432, average 1339, total 578860
@q1[ksoftirqd/169]: count 67, average 1612, total 108043
