Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 473, average 2415, total 1142662
@q1[ksoftirqd/169]: count 128, average 2646, total 338697

@q2[openssl]: count 1609, average 641, total 1032641
@q2[ksoftirqd/169]: count 205, average 678, total 139174


@q4[ksoftirqd/169]: count 2152, average 965, total 2076856
@q4[openssl]: count 40225, average 966, total 38891927

@q5[openssl]: count 315288, average 430, total 135687521
@q5[ksoftirqd/169]: count 16524, average 433, total 7162025

@uc: count 2117, average 10536, total 22306657

@q1[openssl]: count 872, average 2439, total 2127619
@q1[ksoftirqd/169]: count 124, average 2509, total 311178

@q2[openssl]: count 1600, average 637, total 1019221
@q2[ksoftirqd/169]: count 209, average 704, total 147249


@q4[openssl]: count 40114, average 964, total 38673309
@q4[ksoftirqd/169]: count 2297, average 969, total 2227356

@q5[openssl]: count 314315, average 430, total 135428143
@q5[ksoftirqd/169]: count 17643, average 432, total 7631958

@uc: count 2527, average 5706, total 14421417

@q1[openssl]: count 907, average 2472, total 2242568
@q1[ksoftirqd/169]: count 128, average 2731, total 349675

@q2[openssl]: count 1620, average 640, total 1037582
@q2[ksoftirqd/169]: count 192, average 667, total 128067


@q4[openssl]: count 40119, average 964, total 38684847
@q4[ksoftirqd/169]: count 2546, average 991, total 2524861

@q5[openssl]: count 314408, average 431, total 135594833
@q5[ksoftirqd/169]: count 19718, average 433, total 8543123

@uc: count 1948, average 7529, total 14666575

@q1[openssl]: count 854, average 2432, total 2077481
@q1[ksoftirqd/169]: count 127, average 2714, total 344803

@q2[openssl]: count 1599, average 641, total 1026047
@q2[ksoftirqd/169]: count 199, average 708, total 141083


@q4[openssl]: count 40257, average 963, total 38805488
@q4[ksoftirqd/169]: count 2198, average 974, total 2141737

@q5[openssl]: count 315575, average 430, total 135724544
@q5[ksoftirqd/169]: count 16923, average 433, total 7342331

@uc: count 1976, average 5784, total 11430618

@q1[openssl]: count 853, average 2434, total 2076940
@q1[ksoftirqd/169]: count 130, average 2710, total 352384

@q2[openssl]: count 1562, average 638, total 997810
@q2[ksoftirqd/169]: count 209, average 709, total 148212


@q4[openssl]: count 40245, average 963, total 38770302
@q4[ksoftirqd/169]: count 2114, average 968, total 2048218

@q5[openssl]: count 315592, average 429, total 135632723
@q5[ksoftirqd/169]: count 16243, average 433, total 7043075

@uc: count 2006, average 6278, total 12593774

@q1[openssl]: count 854, average 2407, total 2056265
@q1[ksoftirqd/169]: count 125, average 2670, total 333785
@q1[kworker/169:2]: count 1, average 19477, total 19477

@q2[openssl]: count 1588, average 639, total 1015839
@q2[ksoftirqd/169]: count 210, average 710, total 149273
@q2[kworker/169:2]: count 1, average 13856, total 13856


@q4[openssl]: count 39851, average 964, total 38442612
@q4[ksoftirqd/169]: count 2304, average 979, total 2256565
@q4[kworker/169:2]: count 47, average 1790, total 84149

@q5[openssl]: count 312319, average 429, total 134251061
@q5[ksoftirqd/169]: count 17734, average 433, total 7682024
@q5[kworker/169:2]: count 372, average 503, total 187216

@uc: count 2344, average 6344, total 14872608

@q1[openssl]: count 898, average 2447, total 2197737
@q1[ksoftirqd/169]: count 130, average 2693, total 350209

@q2[openssl]: count 1610, average 639, total 1029593
@q2[ksoftirqd/169]: count 210, average 698, total 146627


@q4[openssl]: count 39916, average 968, total 38652910
@q4[ksoftirqd/169]: count 2452, average 975, total 2392603

@q5[openssl]: count 312786, average 430, total 134736395
@q5[ksoftirqd/169]: count 18816, average 434, total 8178955

@uc: count 2020, average 6727, total 13588866

@q1[openssl]: count 898, average 2461, total 2210276
@q1[ksoftirqd/169]: count 128, average 2576, total 329832

@q2[openssl]: count 1603, average 642, total 1029817
@q2[ksoftirqd/169]: count 206, average 714, total 147167


@q4[ksoftirqd/169]: count 2210, average 959, total 2121410
@q4[openssl]: count 40301, average 968, total 39018900
@q4[kworker/169:2]: count 1, average 39815, total 39815

@q5[openssl]: count 315921, average 430, total 136009347
@q5[ksoftirqd/169]: count 16974, average 433, total 7362771
@q5[kworker/169:2]: count 8, average 4794, total 38352

@uc: count 2074, average 6455, total 13387916

@q1[openssl]: count 867, average 2417, total 2096208
@q1[ksoftirqd/169]: count 130, average 2711, total 352460
@q1[kworker/169:2]: count 1, average 27061, total 27061

@q2[openssl]: count 1607, average 641, total 1031670
@q2[ksoftirqd/169]: count 208, average 699, total 145560
@q2[kworker/169:2]: count 1, average 20128, total 20128


@q4[ksoftirqd/169]: count 2230, average 960, total 2142426
@q4[openssl]: count 40121, average 967, total 38798324
@q4[kworker/169:2]: count 1, average 39324, total 39324

@q5[openssl]: count 314398, average 430, total 135394910
@q5[ksoftirqd/169]: count 17144, average 432, total 7422711
@q5[kworker/169:2]: count 7, average 5274, total 36919

@uc: count 2055, average 7399, total 15205935

@q1[openssl]: count 844, average 2422, total 2044390
@q1[ksoftirqd/169]: count 132, average 2569, total 339176
@q1[kworker/169:2]: count 1, average 17874, total 17874

@q2[openssl]: count 1565, average 647, total 1013767
@q2[ksoftirqd/169]: count 205, average 687, total 140964
@q2[kworker/169:2]: count 1, average 12754, total 12754


@q4[ksoftirqd/169]: count 2090, average 966, total 2019389
@q4[openssl]: count 40163, average 966, total 38806428
@q4[kworker/169:2]: count 2, average 19547, total 39094

@q5[openssl]: count 314857, average 429, total 135279159
@q5[ksoftirqd/169]: count 16019, average 430, total 6897015
@q5[kworker/169:2]: count 15, average 2273, total 34104

@uc: count 2430, average 6453, total 15681560

@q1[openssl]: count 880, average 2416, total 2126599
@q1[ksoftirqd/169]: count 131, average 2787, total 365150
@q1[kworker/169:2]: count 1, average 12173, total 12173

@q2[openssl]: count 1616, average 644, total 1041108
@q2[ksoftirqd/169]: count 198, average 678, total 134395
@q2[kworker/169:2]: count 1, average 10400, total 10400


@q4[openssl]: count 40233, average 967, total 38921968
@q4[ksoftirqd/169]: count 2238, average 985, total 2205492
@q4[kworker/169:2]: count 1, average 22542, total 22542

@q5[openssl]: count 315278, average 430, total 135720848
@q5[ksoftirqd/169]: count 17285, average 432, total 7479325
@q5[kworker/169:2]: count 7, average 2822, total 19757

@uc: count 2744, average 14309, total 39265550

@q1[openssl]: count 965, average 2507, total 2419904
@q1[ksoftirqd/169]: count 131, average 2685, total 351820
@q1[kworker/169:2]: count 4, average 4788, total 19154

@q2[openssl]: count 1676, average 643, total 1078589
@q2[ksoftirqd/169]: count 208, average 688, total 143283
@q2[kworker/169:2]: count 5, average 1584, total 7924


@q4[openssl]: count 40308, average 964, total 38894784
@q4[ksoftirqd/169]: count 2254, average 1026, total 2314015
@q4[kworker/169:2]: count 10, average 1765, total 17655

@q5[openssl]: count 315766, average 429, total 135697121
@q5[ksoftirqd/169]: count 17258, average 433, total 7477525
@q5[kworker/169:2]: count 71, average 540, total 38351

@uc: count 2090, average 7281, total 15217525

@q1[openssl]: count 850, average 2383, total 2025943
@q1[ksoftirqd/169]: count 116, average 2673, total 310095
@q1[kworker/169:2]: count 1, average 15079, total 15079

@q2[openssl]: count 1600, average 641, total 1025780
@q2[ksoftirqd/169]: count 193, average 693, total 133862
@q2[kworker/169:2]: count 4, average 3496, total 13985


@q4[openssl]: count 39683, average 967, total 38402149
@q4[ksoftirqd/169]: count 2106, average 989, total 2083772
@q4[kworker/169:2]: count 84, average 1367, total 114906

@q5[openssl]: count 310961, average 429, total 133642740
@q5[ksoftirqd/169]: count 16208, average 431, total 6994682
@q5[kworker/169:2]: count 655, average 469, total 307653

@uc: count 2077, average 6744, total 14007849

@q1[openssl]: count 849, average 2359, total 2003128
@q1[ksoftirqd/169]: count 116, average 2654, total 307968

@q2[openssl]: count 1582, average 639, total 1012168
@q2[ksoftirqd/169]: count 195, average 709, total 138449
@q2[kworker/169:2]: count 2, average 8135, total 16271


@q4[openssl]: count 39888, average 967, total 38581590
@q4[ksoftirqd/169]: count 1885, average 976, total 1840650
@q4[kworker/169:2]: count 47, average 1830, total 86055

@q5[openssl]: count 312503, average 429, total 134344883
@q5[ksoftirqd/169]: count 14412, average 433, total 6249292
@q5[kworker/169:2]: count 370, average 514, total 190295

@uc: count 2503, average 7565, total 18937554

@q1[openssl]: count 863, average 2396, total 2067771
@q1[ksoftirqd/169]: count 110, average 2618, total 288011
@q1[kworker/169:2]: count 1, average 17804, total 17804

@q2[openssl]: count 1585, average 645, total 1022960
@q2[ksoftirqd/169]: count 194, average 674, total 130921
@q2[kworker/169:2]: count 1, average 10991, total 10991


@q4[openssl]: count 39715, average 967, total 38431115
@q4[ksoftirqd/169]: count 2103, average 970, total 2040924
@q4[kworker/169:2]: count 1, average 32911, total 32911

@q5[openssl]: count 311217, average 429, total 133723468
@q5[ksoftirqd/169]: count 16191, average 431, total 6988698
@q5[kworker/169:2]: count 7, average 3379, total 23654

@uc: count 2056, average 6530, total 13426678

@q1[openssl]: count 835, average 2355, total 1966671
@q1[ksoftirqd/169]: count 117, average 2476, total 289745

@q2[openssl]: count 1589, average 643, total 1022248
@q2[ksoftirqd/169]: count 213, average 690, total 147016


@q4[openssl]: count 39179, average 968, total 37950328
@q4[ksoftirqd/169]: count 2267, average 982, total 2226794

@q5[openssl]: count 306881, average 429, total 131861035
@q5[ksoftirqd/169]: count 17377, average 432, total 7511538

@uc: count 1964, average 6219, total 12216006

@q1[openssl]: count 857, average 2404, total 2060708
@q1[ksoftirqd/169]: count 119, average 2530, total 301096

@q2[openssl]: count 1578, average 640, total 1010863
@q2[ksoftirqd/169]: count 204, average 717, total 146326


@q4[openssl]: count 39822, average 966, total 38495896
@q4[ksoftirqd/169]: count 2104, average 973, total 2049179

@q5[openssl]: count 312061, average 429, total 134155995
@q5[ksoftirqd/169]: count 16157, average 431, total 6964124

@uc: count 1982, average 6492, total 12867272

@q1[openssl]: count 890, average 2452, total 2182733
@q1[ksoftirqd/169]: count 133, average 2558, total 340297

@q2[openssl]: count 1592, average 654, total 1041513
@q2[ksoftirqd/169]: count 212, average 687, total 145787
@q2[kworker/169:2]: count 2, average 5881, total 11762


@q4[openssl]: count 40021, average 967, total 38700640
@q4[ksoftirqd/169]: count 2288, average 973, total 2226780
@q4[kworker/169:2]: count 45, average 1592, total 71666

@q5[openssl]: count 313733, average 431, total 135307138
@q5[ksoftirqd/169]: count 17586, average 432, total 7610356
@q5[kworker/169:2]: count 355, average 482, total 171157

@uc: count 2481, average 6288, total 15601552

@q1[openssl]: count 921, average 2455, total 2261561
@q1[ksoftirqd/169]: count 126, average 2627, total 331062

@q2[openssl]: count 1599, average 640, total 1024340
@q2[ksoftirqd/169]: count 212, average 707, total 149960
@q2[kworker/169:2]: count 2, average 7644, total 15288


@q4[openssl]: count 40357, average 966, total 39017739
@q4[ksoftirqd/169]: count 2252, average 972, total 2191102
@q4[kworker/169:2]: count 48, average 1686, total 80929

@q5[openssl]: count 316310, average 430, total 136170570
@q5[ksoftirqd/169]: count 17212, average 433, total 7467928
@q5[kworker/169:2]: count 378, average 507, total 191893

@uc: count 2223, average 6439, total 14314798

@q1[openssl]: count 844, average 2416, total 2039616
@q1[ksoftirqd/169]: count 130, average 2532, total 329249

@q2[openssl]: count 1584, average 639, total 1012248
@q2[ksoftirqd/169]: count 212, average 686, total 145602


@q4[ksoftirqd/169]: count 2271, average 960, total 2181427
@q4[openssl]: count 39852, average 966, total 38523268
@q4[kworker/169:2]: count 1, average 37801, total 37801

@q5[openssl]: count 312370, average 430, total 134547608
@q5[ksoftirqd/169]: count 17401, average 434, total 7556077
@q5[kworker/169:2]: count 8, average 4369, total 34955

@uc: count 2213, average 6353, total 14059769

@q1[openssl]: count 956, average 2461, total 2352867
@q1[ksoftirqd/169]: count 146, average 2760, total 402989

@q2[openssl]: count 1601, average 635, total 1017239
@q2[ksoftirqd/169]: count 220, average 712, total 156739
@q2[kworker/169:2]: count 1, average 15209, total 15209


@q4[ksoftirqd/169]: count 2282, average 962, total 2196160
@q4[openssl]: count 40464, average 968, total 39173495
@q4[kworker/169:2]: count 11, average 4433, total 48763

@q5[openssl]: count 317138, average 431, total 136982589
@q5[ksoftirqd/169]: count 17517, average 435, total 7626101
@q5[kworker/169:2]: count 85, average 844, total 71782

@uc: count 2710, average 14155, total 38362518

@q1[openssl]: count 880, average 2455, total 2160429
@q1[ksoftirqd/169]: count 128, average 2783, total 356244

@q2[openssl]: count 1562, average 640, total 999813
@q2[ksoftirqd/169]: count 197, average 704, total 138867


@q4[openssl]: count 40096, average 968, total 38826281
@q4[ksoftirqd/169]: count 2231, average 976, total 2178530

@q5[openssl]: count 314420, average 434, total 136467009
@q5[ksoftirqd/169]: count 17143, average 436, total 7474606

@uc: count 2709, average 7233, total 19594368

@q1[openssl]: count 910, average 2486, total 2262995
@q1[ksoftirqd/169]: count 135, average 2591, total 349812

@q2[openssl]: count 1591, average 638, total 1015167
@q2[ksoftirqd/169]: count 231, average 710, total 164158


@q4[ksoftirqd/169]: count 2463, average 965, total 2378266
@q4[openssl]: count 40154, average 968, total 38900281

@q5[openssl]: count 314806, average 431, total 135940287
@q5[ksoftirqd/169]: count 18933, average 435, total 8238881

@uc: count 2083, average 6519, total 13580329

@q1[openssl]: count 871, average 2442, total 2127594
@q1[ksoftirqd/169]: count 119, average 2547, total 303129
@q1[kworker/169:2]: count 1, average 17423, total 17423

@q2[openssl]: count 1574, average 645, total 1015386
@q2[ksoftirqd/169]: count 210, average 662, total 139089
@q2[kworker/169:2]: count 1, average 11943, total 11943


@q4[openssl]: count 39765, average 968, total 38493515
@q4[ksoftirqd/169]: count 2574, average 984, total 2534030
@q4[kworker/169:2]: count 48, average 1772, total 85098

@q5[openssl]: count 311761, average 430, total 134238180
@q5[ksoftirqd/169]: count 19867, average 434, total 8627618
@q5[kworker/169:2]: count 379, average 515, total 195349

@uc: count 2219, average 6819, total 15131836

@q1[openssl]: count 851, average 2388, total 2032689
@q1[ksoftirqd/169]: count 135, average 2649, total 357723

@q2[openssl]: count 1590, average 643, total 1022689
@q2[ksoftirqd/169]: count 224, average 710, total 159211


@q4[openssl]: count 39921, average 967, total 38621448
@q4[ksoftirqd/169]: count 2316, average 969, total 2246348

@q5[openssl]: count 312887, average 430, total 134674013
@q5[ksoftirqd/169]: count 17740, average 434, total 7710878

@uc: count 2157, average 5977, total 12893508

@q1[openssl]: count 899, average 2470, total 2220783
@q1[ksoftirqd/169]: count 140, average 2610, total 365487
@q1[kworker/169:2]: count 1, average 19307, total 19307

@q2[openssl]: count 1582, average 640, total 1012745
@q2[ksoftirqd/169]: count 223, average 711, total 158711
@q2[kworker/169:2]: count 3, average 5563, total 16691


@q4[openssl]: count 40031, average 971, total 38872863
@q4[ksoftirqd/169]: count 2593, average 982, total 2546926
@q4[kworker/169:2]: count 50, average 1751, total 87585

@q5[openssl]: count 313821, average 431, total 135277931
@q5[ksoftirqd/169]: count 19971, average 432, total 8644889
@q5[kworker/169:2]: count 393, average 519, total 204124

@uc: count 2523, average 6556, total 16542219

@q1[openssl]: count 874, average 2438, total 2131525
@q1[ksoftirqd/169]: count 127, average 2598, total 330032

@q2[openssl]: count 1585, average 641, total 1016115
@q2[ksoftirqd/169]: count 201, average 710, total 142845


@q4[openssl]: count 39995, average 967, total 38702617
@q4[ksoftirqd/169]: count 2305, average 984, total 2269466

@q5[openssl]: count 313519, average 430, total 134857082
@q5[ksoftirqd/169]: count 17660, average 433, total 7654033

@uc: count 1979, average 6515, total 12894241

@q1[openssl]: count 875, average 2437, total 2133154
@q1[ksoftirqd/169]: count 129, average 2592, total 334370
@q1[kworker/169:2]: count 1, average 19006, total 19006

@q2[openssl]: count 1588, average 636, total 1011312
@q2[ksoftirqd/169]: count 213, average 717, total 152822
@q2[kworker/169:2]: count 1, average 14307, total 14307


@q4[openssl]: count 39928, average 968, total 38660288
@q4[ksoftirqd/169]: count 2509, average 980, total 2460496
@q4[kworker/169:2]: count 1, average 38662, total 38662

@q5[ksoftirqd/169]: count 19366, average 432, total 8380317
@q5[openssl]: count 312938, average 432, total 135201079
@q5[kworker/169:2]: count 7, average 4972, total 34807

@uc: count 2046, average 7635, total 15621360

@q1[openssl]: count 861, average 2431, total 2093267
@q1[ksoftirqd/169]: count 140, average 2797, total 391684

@q2[openssl]: count 1540, average 651, total 1003681
@q2[ksoftirqd/169]: count 228, average 776, total 176947


@q4[openssl]: count 39567, average 969, total 38354530
@q4[ksoftirqd/169]: count 2814, average 1013, total 2853106

@q5[openssl]: count 310236, average 431, total 133777839
@q5[ksoftirqd/169]: count 21682, average 433, total 9389209

@uc: count 2024, average 6231, total 12613389

@q1[openssl]: count 855, average 2434, total 2081538
@q1[ksoftirqd/169]: count 126, average 2591, total 326525

@q2[openssl]: count 1587, average 642, total 1020018
@q2[ksoftirqd/169]: count 199, average 716, total 142628


@q4[openssl]: count 39886, average 969, total 38659088
@q4[ksoftirqd/169]: count 2256, average 979, total 2210519

@q5[ksoftirqd/169]: count 17356, average 432, total 7501287
@q5[openssl]: count 312583, average 857, total 268155285

@uc: count 2480, average 6806, total 16879067

@q1[openssl]: count 891, average 2454, total 2186775
@q1[ksoftirqd/169]: count 124, average 2645, total 328071

@q2[openssl]: count 1610, average 650, total 1047658
@q2[ksoftirqd/169]: count 203, average 691, total 140446


@q4[openssl]: count 40215, average 969, total 38979614
@q4[ksoftirqd/169]: count 2224, average 980, total 2180634
@q4[kworker/169:2]: count 1, average 39995, total 39995

@q5[openssl]: count 315247, average 430, total 135806730
@q5[ksoftirqd/169]: count 17110, average 431, total 7383550
@q5[kworker/169:2]: count 8, average 4463, total 35708

@uc: count 2319, average 5587, total 12956416

@q1[openssl]: count 873, average 2420, total 2113350
@q1[ksoftirqd/169]: count 127, average 2826, total 358980

@q2[openssl]: count 1603, average 647, total 1037553
@q2[ksoftirqd/169]: count 194, average 672, total 130546


@q4[openssl]: count 40318, average 967, total 39024791
@q4[ksoftirqd/169]: count 2001, average 974, total 1950456

@q5[openssl]: count 315953, average 431, total 136484830
@q5[ksoftirqd/169]: count 15372, average 432, total 6647484

@uc: count 2795, average 17428, total 48711612

@q1[openssl]: count 883, average 2468, total 2179678
@q1[ksoftirqd/169]: count 130, average 2574, total 334622

@q2[openssl]: count 1599, average 659, total 1053775
@q2[ksoftirqd/169]: count 205, average 671, total 137642


@q4[ksoftirqd/169]: count 2251, average 967, total 2177114
@q4[openssl]: count 40222, average 968, total 38949430

@q5[openssl]: count 315382, average 429, total 135455481
@q5[ksoftirqd/169]: count 17313, average 430, total 7461105

@uc: count 2035, average 6700, total 13634656

@q1[openssl]: count 875, average 2459, total 2152097
@q1[ksoftirqd/169]: count 140, average 2752, total 385418
@q1[kworker/169:2]: count 1, average 18074, total 18074

@q2[openssl]: count 1578, average 648, total 1023415
@q2[ksoftirqd/169]: count 214, average 720, total 154088
@q2[kworker/169:2]: count 1, average 11752, total 11752


@q4[ksoftirqd/169]: count 2400, average 966, total 2319449
@q4[openssl]: count 39999, average 968, total 38728666
@q4[kworker/169:2]: count 46, average 1798, total 82712

@q5[ksoftirqd/169]: count 18502, average 433, total 8018191
@q5[kworker/169:2]: count 361, average 519, total 187457
@q5[openssl]: count 313687, average 862, total 270437101

@uc: count 2854, average 6323, total 18046055

@q1[openssl]: count 852, average 2399, total 2044071
@q1[ksoftirqd/169]: count 128, average 2555, total 327162

@q2[openssl]: count 1563, average 644, total 1007342
@q2[ksoftirqd/169]: count 220, average 708, total 155777


@q4[openssl]: count 39382, average 968, total 38140582
@q4[ksoftirqd/169]: count 2487, average 982, total 2442267

@q5[openssl]: count 308574, average 430, total 132934332
@q5[ksoftirqd/169]: count 19041, average 435, total 8290903

@uc: count 2319, average 6678, total 15488527

@q1[openssl]: count 842, average 2363, total 1990028
@q1[ksoftirqd/169]: count 110, average 2619, total 288166

@q2[openssl]: count 1578, average 651, total 1027973
@q2[ksoftirqd/169]: count 192, average 681, total 130858


@q4[openssl]: count 39372, average 968, total 38134800
@q4[ksoftirqd/169]: count 2016, average 989, total 1994918

@q5[openssl]: count 308456, average 431, total 133001860
@q5[ksoftirqd/169]: count 15491, average 433, total 6721409

@uc: count 2105, average 6239, total 13133850

@q1[openssl]: count 839, average 2353, total 1974345
@q1[ksoftirqd/169]: count 116, average 2540, total 294664

@q2[openssl]: count 1562, average 645, total 1008542
@q2[ksoftirqd/169]: count 200, average 659, total 131926
@q2[kworker/169:2]: count 1, average 13766, total 13766


@q4[openssl]: count 39216, average 969, total 38035894
@q4[ksoftirqd/169]: count 2278, average 974, total 2220527
@q4[kworker/169:2]: count 46, average 1809, total 83218

@q5[openssl]: count 307221, average 430, total 132350128
@q5[ksoftirqd/169]: count 17508, average 434, total 7605950
@q5[kworker/169:2]: count 364, average 523, total 190677

@uc: count 2133, average 6170, total 13161230

@q1[openssl]: count 825, average 2349, total 1938138
@q1[ksoftirqd/169]: count 128, average 2617, total 335075

@q2[openssl]: count 1566, average 643, total 1007527
@q2[ksoftirqd/169]: count 214, average 668, total 143128


@q4[ksoftirqd/169]: count 2208, average 967, total 2135347
@q4[openssl]: count 39305, average 968, total 38063584

@q5[openssl]: count 307979, average 434, total 133786750
@q5[ksoftirqd/169]: count 16945, average 437, total 7411031

@uc: count 2646, average 6724, total 17792697

@q1[openssl]: count 840, average 2348, total 1972769
@q1[ksoftirqd/169]: count 120, average 2576, total 309215

@q2[openssl]: count 1584, average 643, total 1019244
@q2[ksoftirqd/169]: count 199, average 725, total 144419


@q4[openssl]: count 39194, average 967, total 37900993
@q4[ksoftirqd/169]: count 2387, average 989, total 2360975

@q5[openssl]: count 306983, average 430, total 132176043
@q5[ksoftirqd/169]: count 18327, average 434, total 7954217

@uc: count 2071, average 6736, total 13952215

@q1[openssl]: count 858, average 2423, total 2079153
