Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 601, average 2708, total 1627897
@q4[ksoftirqd/169]: count 3444, average 977, total 3366572
@q4[kworker/169:0]: count 138, average 1077, total 148661

@q5[ksoftirqd/169]: count 26591, average 434, total 11564152
@q5[openssl]: count 317133, average 434, total 137861256
@q5[kworker/169:0]: count 1087, average 445, total 484786

@uc: count 2046, average 6294, total 12878743

@q1[ksoftirqd/169]: count 164, average 2649, total 434579
@q1[openssl]: count 986, average 2741, total 2702790

@q2[openssl]: count 1273, average 638, total 812793
@q2[ksoftirqd/169]: count 245, average 800, total 196182


@q4[openssl]: count 33324, average 954, total 31820127
@q4[ksoftirqd/169]: count 6220, average 1207, total 7509731

@q5[openssl]: count 261227, average 434, total 113535170
@q5[ksoftirqd/169]: count 48702, average 437, total 21316429

@uc: count 3071, average 4553, total 13984021




@q4[ksoftirqd/169]: count 17721, average 1264, total 22415227

@q5[ksoftirqd/169]: count 141000, average 438, total 61801437

@uc: count 8565, average 2591, total 22192537




@q4[ksoftirqd/169]: count 17757, average 1276, total 22672914

@q5[ksoftirqd/169]: count 141264, average 438, total 61943997

@uc: count 8890, average 2404, total 21374257




@q4[ksoftirqd/169]: count 17469, average 1276, total 22304161

@q5[ksoftirqd/169]: count 138918, average 437, total 60824903

@uc: count 8325, average 2323, total 19344637




@q4[ksoftirqd/169]: count 17747, average 1275, total 22632013

@q5[ksoftirqd/169]: count 141194, average 437, total 61786396

@uc: count 14220, average 1441, total 20504531

@q1[swapper/169]: count 281, average 2844, total 799333
@q1[ksoftirqd/169]: count 64, average 2886, total 184718
@q1[kworker/169:0]: count 3, average 4565, total 13696

@q2[swapper/169]: count 398, average 655, total 260753
@q2[ksoftirqd/169]: count 107, average 1025, total 109763
@q2[kworker/169:0]: count 6, average 1793, total 10760


@q4[swapper/169]: count 9933, average 1037, total 10309843
@q4[ksoftirqd/169]: count 23047, average 1318, total 30382828
@q4[kworker/169:0]: count 13, average 1418, total 18444

@q5[swapper/169]: count 77956, average 466, total 36401063
@q5[kworker/169:0]: count 91, average 506, total 46093
@q5[ksoftirqd/169]: count 183052, average 539, total 98720844

@uc: count 21585, average 2095, total 45234937

@q1[swapper/169]: count 426, average 2662, total 1134077
@q1[ksoftirqd/169]: count 162, average 2809, total 455058
@q1[iperf]: count 3, average 23337, total 70011

@q2[swapper/169]: count 644, average 654, total 421428
@q2[ksoftirqd/169]: count 239, average 805, total 192618
@q2[iperf]: count 8, average 8615, total 68920


@q4[swapper/169]: count 20272, average 1040, total 21087356
@q4[iperf]: count 171, average 1366, total 233645
@q4[ksoftirqd/169]: count 23312, average 1429, total 33327951

@q5[swapper/169]: count 159467, average 468, total 74696019
@q5[iperf]: count 1345, average 591, total 796155
@q5[ksoftirqd/169]: count 184738, average 641, total 118443148

@uc: count 33860, average 2031, total 68794401
