Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 207, average 1380, total 285674
@q1[kworker/169:1]: count 1, average 14377, total 14377

@q2[openssl]: count 1614, average 635, total 1026479
@q2[ksoftirqd/169]: count 67, average 749, total 50224
@q2[kworker/169:1]: count 1, average 22813, total 22813


@q4[openssl]: count 13316, average 955, total 12728352
@q4[ksoftirqd/169]: count 142, average 1006, total 142959
@q4[kworker/169:1]: count 1, average 11672, total 11672

@q5[openssl]: count 101071, average 438, total 44332292
@q5[ksoftirqd/169]: count 947, average 448, total 425146
@q5[kworker/169:1]: count 1, average 6753, total 6753

@uc: count 2516, average 6879, total 17307923

@q1[openssl]: count 363, average 1284, total 466307
@q1[ksoftirqd/169]: count 13, average 1700, total 22111
@q1[kworker/169:1]: count 1, average 11171, total 11171

@q2[openssl]: count 1619, average 635, total 1029268
@q2[ksoftirqd/169]: count 70, average 755, total 52886
@q2[kworker/169:1]: count 2, average 7269, total 14538


@q4[openssl]: count 13323, average 956, total 12749812
@q4[ksoftirqd/169]: count 138, average 987, total 136325
@q4[kworker/169:1]: count 11, average 1802, total 19829

@q5[openssl]: count 101043, average 438, total 44339465
@q5[ksoftirqd/169]: count 939, average 444, total 416993
@q5[kworker/169:1]: count 79, average 524, total 41418

@uc: count 2116, average 6816, total 14424674

@q1[openssl]: count 17019, average 1167, total 19869857
@q1[kworker/169:1]: count 333, average 1214, total 404272
@q1[ksoftirqd/169]: count 131, average 1309, total 171515
@q1[kworker/169:0]: count 2, average 6747, total 13495

@q2[openssl]: count 18022, average 491, total 8860514
@q2[kworker/169:1]: count 332, average 503, total 167010
@q2[ksoftirqd/169]: count 175, average 613, total 107314
@q2[kworker/169:0]: count 2, average 3566, total 7133


@q4[kworker/169:1]: count 332, average 671, total 222991
@q4[openssl]: count 27687, average 771, total 21372441
@q4[ksoftirqd/169]: count 237, average 833, total 197457
@q4[kworker/169:0]: count 2, average 5881, total 11762

@q5[openssl]: count 100778, average 441, total 44527219
@q5[ksoftirqd/169]: count 933, average 455, total 425031
@q5[kworker/169:1]: count 349, average 472, total 164823
@q5[kworker/169:0]: count 7, average 1373, total 9617

@uc: count 19949, average 3318, total 66197961

@q1[openssl]: count 353, average 1266, total 447030
@q1[ksoftirqd/169]: count 20, average 1660, total 33203
@q1[kworker/169:1]: count 2, average 17177, total 34355

@q2[openssl]: count 1608, average 634, total 1019549
@q2[ksoftirqd/169]: count 78, average 784, total 61209
@q2[kworker/169:1]: count 2, average 16271, total 32542


@q4[ksoftirqd/169]: count 155, average 948, total 147075
@q4[openssl]: count 13303, average 958, total 12756964
@q4[kworker/169:1]: count 2, average 8881, total 17763

@q5[openssl]: count 100977, average 438, total 44287864
@q5[ksoftirqd/169]: count 1033, average 444, total 459228
@q5[kworker/169:1]: count 3, average 4936, total 14808

@uc: count 2335, average 8973, total 20953092

@q1[openssl]: count 357, average 1230, total 439399
@q1[ksoftirqd/169]: count 18, average 1679, total 30239
@q1[kworker/169:1]: count 3, average 12339, total 37019

@q2[openssl]: count 1615, average 628, total 1015098
@q2[ksoftirqd/169]: count 60, average 814, total 48879
@q2[kworker/169:1]: count 3, average 10506, total 31519


@q4[openssl]: count 13311, average 951, total 12671176
@q4[ksoftirqd/169]: count 154, average 994, total 153104
@q4[kworker/169:1]: count 3, average 5744, total 17233

@q5[openssl]: count 101012, average 438, total 44310867
@q5[ksoftirqd/169]: count 1057, average 448, total 474422
@q5[kworker/169:1]: count 4, average 3724, total 14898

@uc: count 2509, average 8326, total 20891397

@q1[openssl]: count 369, average 1237, total 456742
@q1[ksoftirqd/169]: count 8, average 2731, total 21851
@q1[kworker/169:1]: count 1, average 30458, total 30458

@q2[openssl]: count 1633, average 625, total 1021882
@q2[ksoftirqd/169]: count 53, average 786, total 41710
@q2[kworker/169:1]: count 2, average 6106, total 12213


@q4[openssl]: count 13341, average 954, total 12739683
@q4[ksoftirqd/169]: count 110, average 1000, total 110096
@q4[kworker/169:1]: count 12, average 1823, total 21878

@q5[openssl]: count 101167, average 438, total 44378468
@q5[ksoftirqd/169]: count 773, average 445, total 344118
@q5[kworker/169:1]: count 84, average 509, total 42827

@uc: count 2150, average 6748, total 14509432

@q1[openssl]: count 361, average 1264, total 456379
@q1[ksoftirqd/169]: count 16, average 1854, total 29676
@q1[kworker/169:0]: count 3, average 10179, total 30538

@q2[openssl]: count 1615, average 635, total 1025936
@q2[ksoftirqd/169]: count 73, average 802, total 58586
@q2[kworker/169:0]: count 3, average 10426, total 31278


@q4[openssl]: count 13330, average 954, total 12720272
@q4[ksoftirqd/169]: count 136, average 961, total 130824
@q4[kworker/169:0]: count 3, average 5877, total 17633

@q5[openssl]: count 101151, average 439, total 44423663
@q5[ksoftirqd/169]: count 908, average 447, total 406140
@q5[kworker/169:0]: count 4, average 3273, total 13094

@uc: count 2084, average 6440, total 13422620

@q1[openssl]: count 914, average 1198, total 1095338
@q1[ksoftirqd/169]: count 32, average 1520, total 48661
@q1[kworker/169:0]: count 16, average 2951, total 47221

@q2[openssl]: count 2153, average 597, total 1286808
@q2[ksoftirqd/169]: count 92, average 689, total 63391
@q2[kworker/169:0]: count 17, average 2291, total 38953


@q4[openssl]: count 13778, average 942, total 12983306
@q4[ksoftirqd/169]: count 177, average 956, total 169237
@q4[kworker/169:0]: count 18, average 1532, total 27582

@q5[openssl]: count 100897, average 439, total 44382885
@q5[ksoftirqd/169]: count 1109, average 448, total 497047
@q5[kworker/169:0]: count 29, average 844, total 24488

@uc: count 2653, average 5362, total 14227739

@q1[openssl]: count 365, average 1288, total 470232
@q1[ksoftirqd/169]: count 15, average 1544, total 23162
@q1[kworker/169:0]: count 1, average 8737, total 8737

@q2[openssl]: count 1611, average 622, total 1003485
@q2[ksoftirqd/169]: count 71, average 1110, total 78852
@q2[kworker/169:0]: count 2, average 9282, total 18564


@q4[openssl]: count 13281, average 951, total 12643487
@q4[ksoftirqd/169]: count 168, average 953, total 160128
@q4[kworker/169:0]: count 11, average 2027, total 22300

@q5[openssl]: count 100763, average 439, total 44235153
@q5[ksoftirqd/169]: count 1162, average 442, total 514419
@q5[kworker/169:0]: count 79, average 530, total 41906

@uc: count 2476, average 6874, total 17020378

@q1[openssl]: count 357, average 1285, total 458930
@q1[ksoftirqd/169]: count 13, average 2033, total 26429
@q1[kworker/169:0]: count 1, average 5981, total 5981

@q2[openssl]: count 1613, average 640, total 1033461
@q2[ksoftirqd/169]: count 71, average 834, total 59262
@q2[kworker/169:0]: count 2, average 3692, total 7384


@q4[openssl]: count 13293, average 954, total 12691211
@q4[ksoftirqd/169]: count 160, average 974, total 155841
@q4[kworker/169:0]: count 11, average 1481, total 16300

@q5[openssl]: count 100851, average 438, total 44211031
@q5[ksoftirqd/169]: count 1118, average 443, total 496350
@q5[kworker/169:0]: count 78, average 529, total 41266

@uc: count 2065, average 6111, total 12620698

@q1[openssl]: count 430, average 1284, total 552136
@q1[ksoftirqd/169]: count 16, average 2004, total 32068
@q1[kworker/169:0]: count 5, average 2176, total 10882
@q1[kworker/169:1]: count 1, average 32270, total 32270

@q2[openssl]: count 1681, average 636, total 1070412
@q2[ksoftirqd/169]: count 70, average 736, total 51523
@q2[kworker/169:0]: count 6, average 1372, total 8235
@q2[kworker/169:1]: count 1, average 32431, total 32431


@q4[openssl]: count 13362, average 953, total 12744144
@q4[ksoftirqd/169]: count 148, average 967, total 143122
@q4[kworker/169:0]: count 15, average 2045, total 30678
@q4[kworker/169:1]: count 1, average 23083, total 23083

@q5[openssl]: count 100956, average 439, total 44337077
@q5[ksoftirqd/169]: count 1003, average 443, total 445095
@q5[kworker/169:0]: count 83, average 501, total 41620
@q5[kworker/169:1]: count 2, average 10450, total 20900

@uc: count 2279, average 5939, total 13535844

@q1[openssl]: count 364, average 1237, total 450273
@q1[ksoftirqd/169]: count 16, average 1780, total 28493
@q1[kworker/169:0]: count 5, average 6937, total 34685

@q2[openssl]: count 1618, average 620, total 1003817
@q2[ksoftirqd/169]: count 65, average 768, total 49928
@q2[kworker/169:0]: count 6, average 5325, total 31950


@q4[openssl]: count 13338, average 953, total 12721365
@q4[ksoftirqd/169]: count 125, average 1019, total 127456
@q4[kworker/169:0]: count 7, average 3163, total 22144

@q5[openssl]: count 101185, average 438, total 44371048
@q5[ksoftirqd/169]: count 832, average 446, total 371084
@q5[kworker/169:0]: count 19, average 1152, total 21900

@uc: count 2071, average 5818, total 12050212

@q1[openssl]: count 350, average 1212, total 424516
@q1[ksoftirqd/169]: count 21, average 1784, total 37481
@q1[kworker/169:0]: count 3, average 10873, total 32620

@q2[openssl]: count 1607, average 627, total 1007682
@q2[ksoftirqd/169]: count 70, average 748, total 52396
@q2[kworker/169:0]: count 4, average 7827, total 31309


@q4[openssl]: count 13318, average 953, total 12697124
@q4[ksoftirqd/169]: count 138, average 990, total 136634
@q4[kworker/169:0]: count 13, average 2052, total 26680

@q5[openssl]: count 101073, average 438, total 44338620
@q5[ksoftirqd/169]: count 905, average 447, total 404596
@q5[kworker/169:0]: count 82, average 620, total 50878

@uc: count 2487, average 7061, total 17561490

@q1[openssl]: count 363, average 1234, total 448059
@q1[ksoftirqd/169]: count 15, average 2108, total 31628
@q1[kworker/169:0]: count 1, average 28323, total 28323

@q2[openssl]: count 1623, average 628, total 1020740
@q2[ksoftirqd/169]: count 65, average 765, total 49786
@q2[kworker/169:0]: count 1, average 32722, total 32722


@q4[openssl]: count 13328, average 952, total 12692930
@q4[ksoftirqd/169]: count 137, average 962, total 131907
@q4[kworker/169:0]: count 1, average 15379, total 15379

@q5[openssl]: count 101106, average 438, total 44367145
@q5[ksoftirqd/169]: count 932, average 445, total 415614
@q5[kworker/169:0]: count 1, average 11822, total 11822

@uc: count 2213, average 8693, total 19238885

@q1[openssl]: count 363, average 1251, total 454436
@q1[ksoftirqd/169]: count 13, average 2305, total 29967
@q1[kworker/169:0]: count 1, average 31319, total 31319

@q2[openssl]: count 1623, average 630, total 1023142
@q2[ksoftirqd/169]: count 62, average 763, total 47339
@q2[kworker/169:0]: count 2, average 16205, total 32411


@q4[openssl]: count 13329, average 956, total 12743150
@q4[ksoftirqd/169]: count 134, average 1008, total 135093
@q4[kworker/169:0]: count 3, average 6024, total 18073

@q5[openssl]: count 101106, average 439, total 44391667
@q5[ksoftirqd/169]: count 913, average 446, total 407405
@q5[kworker/169:0]: count 15, average 1245, total 18676

@uc: count 2634, average 12964, total 34149766

@q1[openssl]: count 360, average 1293, total 465580
@q1[ksoftirqd/169]: count 14, average 1755, total 24575

@q2[openssl]: count 1615, average 639, total 1033130
@q2[ksoftirqd/169]: count 70, average 803, total 56275


@q4[openssl]: count 13326, average 950, total 12660167
@q4[ksoftirqd/169]: count 140, average 1002, total 140327

@q5[openssl]: count 101073, average 438, total 44334050
@q5[ksoftirqd/169]: count 950, average 451, total 428475

@uc: count 2214, average 7581, total 16786053

@q1[openssl]: count 332, average 1274, total 423077
@q1[ksoftirqd/169]: count 14, average 1908, total 26719
@q1[swapper/169]: count 30, average 3229, total 96898
@q1[kworker/169:0]: count 1, average 27492, total 27492

@q2[openssl]: count 1461, average 638, total 933209
@q2[ksoftirqd/169]: count 67, average 802, total 53764
@q2[swapper/169]: count 122, average 1227, total 149757
@q2[kworker/169:0]: count 1, average 31870, total 31870


@q4[openssl]: count 12034, average 954, total 11488982
@q4[ksoftirqd/169]: count 179, average 1060, total 189824
@q4[swapper/169]: count 1263, average 1599, total 2019990
@q4[kworker/169:0]: count 1, average 14206, total 14206

@q5[openssl]: count 91242, average 439, total 40080622
@q5[ksoftirqd/169]: count 1255, average 481, total 604661
@q5[swapper/169]: count 9596, average 712, total 6832861
@q5[kworker/169:0]: count 1, average 11852, total 11852

@uc: count 3590, average 9520, total 34179720
