Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.

@q2[ksoftirqd/169]: count 13, average 3611, total 46948
@q2[openssl]: count 108, average 10487, total 1132630


@q4[ksoftirqd/169]: count 20869, average 964, total 20125654
@q4[openssl]: count 7606, average 965, total 7342772
@q4[kworker/169:1]: count 80, average 1180, total 94454

@q5[ksoftirqd/169]: count 165706, average 433, total 71807296
@q5[openssl]: count 59694, average 437, total 26144611
@q5[kworker/169:1]: count 636, average 461, total 293291

@uc: count 5835, average 15184, total 88598846




@q4[ksoftirqd/169]: count 35224, average 964, total 33971028

@q5[ksoftirqd/169]: count 280144, average 430, total 120541644

@uc: count 5276, average 3133, total 16532182




@q4[ksoftirqd/169]: count 31190, average 1032, total 32213983

@q5[ksoftirqd/169]: count 248137, average 431, total 107001962

@uc: count 4347, average 3831, total 16655781




@q4[ksoftirqd/169]: count 21253, average 1250, total 26579783

@q5[ksoftirqd/169]: count 169083, average 433, total 73302735

@uc: count 8232, average 4038, total 33245695




@q4[ksoftirqd/169]: count 21385, average 1254, total 26832432

@q5[ksoftirqd/169]: count 170129, average 434, total 73848332

@uc: count 6167, average 5163, total 31841355




@q4[ksoftirqd/169]: count 21597, average 1246, total 26915115

@q5[ksoftirqd/169]: count 171828, average 862, total 148190559

@uc: count 5261, average 5613, total 29532742




@q4[ksoftirqd/169]: count 21493, average 1248, total 26825001

@q5[ksoftirqd/169]: count 170929, average 434, total 74188090

@uc: count 5580, average 5103, total 28477988




@q4[ksoftirqd/169]: count 22099, average 1246, total 27552140

@q5[ksoftirqd/169]: count 175830, average 433, total 76276068

@uc: count 7051, average 2572, total 18140777




@q4[ksoftirqd/169]: count 21000, average 1243, total 26119554

@q5[ksoftirqd/169]: count 167072, average 433, total 72439774

@uc: count 7740, average 2231, total 17270613




@q4[ksoftirqd/169]: count 21669, average 1248, total 27055576

@q5[ksoftirqd/169]: count 172323, average 434, total 74840068

@uc: count 6864, average 2431, total 16688060




@q4[ksoftirqd/169]: count 21488, average 1257, total 27013297

@q5[ksoftirqd/169]: count 170898, average 434, total 74196174

@uc: count 6731, average 5082, total 34208780




@q4[ksoftirqd/169]: count 21632, average 1254, total 27132685

@q5[ksoftirqd/169]: count 172116, average 434, total 74709165

@uc: count 5333, average 5317, total 28357968




@q4[ksoftirqd/169]: count 21664, average 1249, total 27073971

@q5[ksoftirqd/169]: count 172362, average 433, total 74728038

@uc: count 5109, average 3215, total 16429929




@q4[ksoftirqd/169]: count 21359, average 1254, total 26786067

@q5[ksoftirqd/169]: count 169939, average 434, total 73881113

@uc: count 7469, average 2337, total 17459208




@q4[ksoftirqd/169]: count 21011, average 1264, total 26574238

@q5[ksoftirqd/169]: count 167153, average 434, total 72687842

@uc: count 6941, average 2737, total 18999978




@q4[ksoftirqd/169]: count 21180, average 1273, total 26965613

@q5[ksoftirqd/169]: count 168430, average 433, total 73066765

@uc: count 5423, average 11126, total 60340371




@q4[ksoftirqd/169]: count 21256, average 1262, total 26828553

@q5[ksoftirqd/169]: count 169054, average 433, total 73353390

@uc: count 6670, average 5714, total 38116250




@q4[ksoftirqd/169]: count 20936, average 1272, total 26640256

@q5[ksoftirqd/169]: count 166508, average 433, total 72218402

@uc: count 7255, average 2646, total 19200465




@q4[ksoftirqd/169]: count 21001, average 1258, total 26429296

@q5[ksoftirqd/169]: count 167097, average 433, total 72370906

@uc: count 7780, average 2501, total 19460614




@q4[ksoftirqd/169]: count 21015, average 1260, total 26498058

@q5[ksoftirqd/169]: count 167121, average 433, total 72484152

@uc: count 6783, average 2218, total 15045290




@q4[ksoftirqd/169]: count 21288, average 1258, total 26794517

@q5[ksoftirqd/169]: count 169308, average 432, total 73246455

