,comm,count,pid,time,time (ms),cn,ues,tool,syscall
459,[unknown],3,28222,13:02:56,0.052735,open5gs,0,sysprocess_sendmsg,sendmsg
460,systemd-timesyn,2,491,13:02:56,0.052212,open5gs,0,sysprocess_sendmsg,sendmsg
461,open5gs-amfd,1,28423,13:02:56,0.038829,open5gs,0,sysprocess_sendmsg,sendmsg
462,[unknown],1,28642,13:02:56,0.02883,open5gs,0,sysprocess_sendmsg,sendmsg
463,accounts-daemon,1,677,13:02:56,0.025734,open5gs,0,sysprocess_sendmsg,sendmsg
464,polkitd,2,689,13:02:56,0.010572,open5gs,0,sysprocess_sendmsg,sendmsg
465,[unknown],11,87177,18:58:36,28.993105,open5gs,300,sysprocess_sendmsg,sendmsg
466,open5gs-amfd,901,87171,18:58:36,20.927291,open5gs,300,sysprocess_sendmsg,sendmsg
467,[unknown],16,87197,18:58:36,16.110993,open5gs,300,sysprocess_sendmsg,sendmsg
468,[unknown],10,87180,18:58:36,15.857227,open5gs,300,sysprocess_sendmsg,sendmsg
469,[unknown],11,87202,18:58:36,15.622897,open5gs,300,sysprocess_sendmsg,sendmsg
470,systemd-journal,930,328,18:58:36,14.226299,open5gs,300,sysprocess_sendmsg,sendmsg
471,[unknown],13,87179,18:58:36,12.437192,open5gs,300,sysprocess_sendmsg,sendmsg
472,[unknown],17,87181,18:58:36,12.126739,open5gs,300,sysprocess_sendmsg,sendmsg
473,[unknown],16,87183,18:58:36,12.094626,open5gs,300,sysprocess_sendmsg,sendmsg
474,[unknown],11,87199,18:58:36,9.568886,open5gs,300,sysprocess_sendmsg,sendmsg
475,[unknown],3,87394,18:58:36,6.658375,open5gs,300,sysprocess_sendmsg,sendmsg
476,[unknown],16,87201,18:58:36,5.718282,open5gs,300,sysprocess_sendmsg,sendmsg
477,[unknown],18,87200,18:58:36,5.608778,open5gs,300,sysprocess_sendmsg,sendmsg
478,systemd-udevd,291,364,18:58:36,1.67953,open5gs,300,sysprocess_sendmsg,sendmsg
479,[unknown],20,87178,18:58:36,1.520546,open5gs,300,sysprocess_sendmsg,sendmsg
480,[unknown],5,87174,18:58:36,1.156371,open5gs,300,sysprocess_sendmsg,sendmsg
481,[unknown],14,87203,18:58:36,1.089592,open5gs,300,sysprocess_sendmsg,sendmsg
482,[unknown],16,87204,18:58:36,1.050406,open5gs,300,sysprocess_sendmsg,sendmsg
483,[unknown],21,87175,18:58:36,1.046524,open5gs,300,sysprocess_sendmsg,sendmsg
484,[unknown],12,87195,18:58:36,0.501178,open5gs,300,sysprocess_sendmsg,sendmsg
485,[unknown],22,87176,18:58:36,0.420992,open5gs,300,sysprocess_sendmsg,sendmsg
486,systemd-network,7,15336,18:58:36,0.33791,open5gs,300,sysprocess_sendmsg,sendmsg
487,[unknown],25,87182,18:58:36,0.319841,open5gs,300,sysprocess_sendmsg,sendmsg
488,dbus-daemon,26,681,18:58:36,0.291455,open5gs,300,sysprocess_sendmsg,sendmsg
489,systemd-logind,9,693,18:58:36,0.224249,open5gs,300,sysprocess_sendmsg,sendmsg
490,[unknown],16,87173,18:58:36,0.221178,open5gs,300,sysprocess_sendmsg,sendmsg
491,open5gs-hssd,2,87216,18:58:36,0.191691,open5gs,300,sysprocess_sendmsg,sendmsg
492,open5gs-pcrfd,2,87219,18:58:36,0.160193,open5gs,300,sysprocess_sendmsg,sendmsg
493,open5gs-smfd,2,87220,18:58:36,0.138052,open5gs,300,sysprocess_sendmsg,sendmsg
494,open5gs-mmed,2,87198,18:58:36,0.126665,open5gs,300,sysprocess_sendmsg,sendmsg
495,systemd,8,1,18:58:36,0.085582,open5gs,300,sysprocess_sendmsg,sendmsg
496,[unknown],8,87196,18:58:36,0.084525,open5gs,300,sysprocess_sendmsg,sendmsg
497,[unknown],3,86970,18:58:36,0.020323,open5gs,300,sysprocess_sendmsg,sendmsg
498,accounts-daemon,1,677,18:58:36,0.015046,open5gs,300,sysprocess_sendmsg,sendmsg
499,polkitd,2,689,18:58:36,0.014411,open5gs,300,sysprocess_sendmsg,sendmsg
500,[unknown],15,76573,16:46:37,109.530102,oai,10,sysprocess_sendmsg,sendmsg
501,[unknown],13,76577,16:46:37,74.160758,oai,10,sysprocess_sendmsg,sendmsg
502,[unknown],16,76570,16:46:37,51.235632,oai,10,sysprocess_sendmsg,sendmsg
503,[unknown],11,76592,16:46:37,45.366361,oai,10,sysprocess_sendmsg,sendmsg
504,[unknown],13,76586,16:46:37,40.526434,oai,10,sysprocess_sendmsg,sendmsg
505,[unknown],6,76746,16:46:37,39.79613,oai,10,sysprocess_sendmsg,sendmsg
506,[unknown],16,76588,16:46:37,33.974752,oai,10,sysprocess_sendmsg,sendmsg
507,[unknown],10,76594,16:46:37,31.595318,oai,10,sysprocess_sendmsg,sendmsg
508,[unknown],13,76575,16:46:37,28.412049,oai,10,sysprocess_sendmsg,sendmsg
509,[unknown],15,76568,16:46:37,26.555801,oai,10,sysprocess_sendmsg,sendmsg
510,[unknown],14,76593,16:46:37,26.532381,oai,10,sysprocess_sendmsg,sendmsg
511,[unknown],12,76582,16:46:37,22.351622,oai,10,sysprocess_sendmsg,sendmsg
512,[unknown],9,76737,16:46:37,21.973578,oai,10,sysprocess_sendmsg,sendmsg
513,[unknown],9,76738,16:46:37,20.670788,oai,10,sysprocess_sendmsg,sendmsg
514,[unknown],9,76747,16:46:37,18.831309,oai,10,sysprocess_sendmsg,sendmsg
515,[unknown],9,76745,16:46:37,17.573972,oai,10,sysprocess_sendmsg,sendmsg
516,[unknown],9,76591,16:46:37,13.92436,oai,10,sysprocess_sendmsg,sendmsg
517,systemd-journal,315,332,16:46:37,2.871322,oai,10,sysprocess_sendmsg,sendmsg
518,nrf,46,76735,16:46:37,2.470844,oai,10,sysprocess_sendmsg,sendmsg
519,[unknown],3,76743,16:46:37,2.466611,oai,10,sysprocess_sendmsg,sendmsg
520,[unknown],4,76744,16:46:37,1.63477,oai,10,sysprocess_sendmsg,sendmsg
521,systemd-udevd,215,364,16:46:37,1.364733,oai,10,sysprocess_sendmsg,sendmsg
522,systemd,246,1,16:46:37,1.27321,oai,10,sysprocess_sendmsg,sendmsg
523,dbus-daemon,96,587,16:46:37,0.450125,oai,10,sysprocess_sendmsg,sendmsg
524,[unknown],15,76579,16:46:37,0.382711,oai,10,sysprocess_sendmsg,sendmsg
525,[unknown],1,76790,16:46:37,0.190761,oai,10,sysprocess_sendmsg,sendmsg
526,systemctl,19,76733,16:46:37,0.171476,oai,10,sysprocess_sendmsg,sendmsg
527,accounts-daemon,3,583,16:46:37,0.0522,oai,10,sysprocess_sendmsg,sendmsg
528,systemd-network,1,545,16:46:37,0.041789,oai,10,sysprocess_sendmsg,sendmsg
529,systemd-timesyn,1,503,16:46:37,0.039181,oai,10,sysprocess_sendmsg,sendmsg
530,systemd-resolve,2,547,16:46:37,0.031588,oai,10,sysprocess_sendmsg,sendmsg
531,python3,1,76730,16:46:37,0.023351,oai,10,sysprocess_sendmsg,sendmsg
532,sshd,2,76565,16:46:37,0.009216,oai,10,sysprocess_sendmsg,sendmsg
533,[unknown],21,149119,01:41:40,87.922816,oai,200,sysprocess_sendmsg,sendmsg
534,[unknown],27,149133,01:41:40,83.467072,oai,200,sysprocess_sendmsg,sendmsg
535,[unknown],18,149127,01:41:40,82.310705,oai,200,sysprocess_sendmsg,sendmsg
536,[unknown],15,149123,01:41:40,71.672504,oai,200,sysprocess_sendmsg,sendmsg
537,[unknown],19,149120,01:41:40,70.755658,oai,200,sysprocess_sendmsg,sendmsg
538,[unknown],11,149140,01:41:40,64.297702,oai,200,sysprocess_sendmsg,sendmsg
539,[unknown],11,149139,01:41:40,63.796482,oai,200,sysprocess_sendmsg,sendmsg
540,[unknown],20,149137,01:41:40,57.600574,oai,200,sysprocess_sendmsg,sendmsg
541,[unknown],11,149293,01:41:40,30.445897,oai,200,sysprocess_sendmsg,sendmsg
542,[unknown],11,149289,01:41:40,30.343129,oai,200,sysprocess_sendmsg,sendmsg
543,[unknown],8,149136,01:41:40,25.369971,oai,200,sysprocess_sendmsg,sendmsg
544,[unknown],9,149295,01:41:40,17.079798,oai,200,sysprocess_sendmsg,sendmsg
545,[unknown],4,149292,01:41:40,11.592121,oai,200,sysprocess_sendmsg,sendmsg
546,[unknown],11,149118,01:41:40,9.780993,oai,200,sysprocess_sendmsg,sendmsg
547,[unknown],5,149291,01:41:40,9.5823,oai,200,sysprocess_sendmsg,sendmsg
548,[unknown],8,149290,01:41:40,8.563133,oai,200,sysprocess_sendmsg,sendmsg
549,[unknown],9,149141,01:41:40,3.635435,oai,200,sysprocess_sendmsg,sendmsg
550,systemd-journal,310,332,01:41:40,3.118219,oai,200,sysprocess_sendmsg,sendmsg
551,nrf,48,149282,01:41:40,2.241364,oai,200,sysprocess_sendmsg,sendmsg
552,systemd-udevd,212,364,01:41:40,1.48171,oai,200,sysprocess_sendmsg,sendmsg
553,systemd-resolve,60,547,01:41:40,1.454476,oai,200,sysprocess_sendmsg,sendmsg
554,systemd,246,1,01:41:40,1.022116,oai,200,sysprocess_sendmsg,sendmsg
555,systemd-timesyn,44,85902,01:41:40,0.981165,oai,200,sysprocess_sendmsg,sendmsg
556,dbus-daemon,96,587,01:41:40,0.376027,oai,200,sysprocess_sendmsg,sendmsg
557,systemctl,19,149280,01:41:40,0.096582,oai,200,sysprocess_sendmsg,sendmsg
558,[unknown],1,149321,01:41:40,0.094167,oai,200,sysprocess_sendmsg,sendmsg
559,systemd-network,2,545,01:41:40,0.081354,oai,200,sysprocess_sendmsg,sendmsg
560,accounts-daemon,3,583,01:41:40,0.079976,oai,200,sysprocess_sendmsg,sendmsg
561,python3,1,149277,01:41:40,0.027752,oai,200,sysprocess_sendmsg,sendmsg
562,[unknown],1,149319,01:41:40,0.014695,oai,200,sysprocess_sendmsg,sendmsg
563,[unknown],1,149320,01:41:40,0.014568,oai,200,sysprocess_sendmsg,sendmsg
564,sshd,2,149114,01:41:40,0.011813,oai,200,sysprocess_sendmsg,sendmsg
565,[unknown],18,114939,00:07:44,105.495605,oai,100,sysprocess_sendmsg,sendmsg
566,[unknown],16,114941,00:07:44,97.635343,oai,100,sysprocess_sendmsg,sendmsg
567,[unknown],16,114963,00:07:44,90.293487,oai,100,sysprocess_sendmsg,sendmsg
568,[unknown],16,114961,00:07:44,81.212228,oai,100,sysprocess_sendmsg,sendmsg
569,[unknown],9,114955,00:07:44,61.261478,oai,100,sysprocess_sendmsg,sendmsg
570,[unknown],8,114946,00:07:44,56.371425,oai,100,sysprocess_sendmsg,sendmsg
571,[unknown],8,114947,00:07:44,35.120511,oai,100,sysprocess_sendmsg,sendmsg
572,[unknown],8,114948,00:07:44,25.095333,oai,100,sysprocess_sendmsg,sendmsg
573,[unknown],28,114960,00:07:44,20.779854,oai,100,sysprocess_sendmsg,sendmsg
574,[unknown],16,114951,00:07:44,17.41001,oai,100,sysprocess_sendmsg,sendmsg
575,[unknown],4,114962,00:07:44,17.19729,oai,100,sysprocess_sendmsg,sendmsg
576,[unknown],20,114943,00:07:44,14.556556,oai,100,sysprocess_sendmsg,sendmsg
577,[unknown],17,114945,00:07:44,9.760899,oai,100,sysprocess_sendmsg,sendmsg
578,[unknown],4,114957,00:07:44,9.337251,oai,100,sysprocess_sendmsg,sendmsg
579,[unknown],4,114937,00:07:44,5.543856,oai,100,sysprocess_sendmsg,sendmsg
580,systemd,246,1,00:07:44,4.835117,oai,100,sysprocess_sendmsg,sendmsg
581,systemd-journal,310,332,00:07:44,3.321036,oai,100,sysprocess_sendmsg,sendmsg
582,[unknown],6,115124,00:07:44,3.244285,oai,100,sysprocess_sendmsg,sendmsg
583,nrf,47,115104,00:07:44,2.192194,oai,100,sysprocess_sendmsg,sendmsg
584,[unknown],9,115123,00:07:44,1.544244,oai,100,sysprocess_sendmsg,sendmsg
585,systemd-resolve,59,547,00:07:44,1.523836,oai,100,sysprocess_sendmsg,sendmsg
586,systemd-udevd,216,364,00:07:44,1.464288,oai,100,sysprocess_sendmsg,sendmsg
587,[unknown],6,115126,00:07:44,1.365796,oai,100,sysprocess_sendmsg,sendmsg
588,systemd-timesyn,43,85902,00:07:44,1.193463,oai,100,sysprocess_sendmsg,sendmsg
589,dbus-daemon,96,587,00:07:44,0.498941,oai,100,sysprocess_sendmsg,sendmsg
590,systemctl,19,115102,00:07:44,0.126402,oai,100,sysprocess_sendmsg,sendmsg
591,[unknown],6,115127,00:07:44,0.075178,oai,100,sysprocess_sendmsg,sendmsg
592,[unknown],2,115125,00:07:44,0.062664,oai,100,sysprocess_sendmsg,sendmsg
593,accounts-daemon,3,583,00:07:44,0.056504,oai,100,sysprocess_sendmsg,sendmsg
594,systemd-network,1,545,00:07:44,0.042362,oai,100,sysprocess_sendmsg,sendmsg
595,python3,1,115099,00:07:44,0.022866,oai,100,sysprocess_sendmsg,sendmsg
596,sshd,2,114932,00:07:44,0.019238,oai,100,sysprocess_sendmsg,sendmsg
597,[unknown],13,64930,15:08:02,98.92137,oai,5,sysprocess_sendmsg,sendmsg
598,[unknown],18,64933,15:08:02,83.489359,oai,5,sysprocess_sendmsg,sendmsg
599,[unknown],14,64945,15:08:02,77.215687,oai,5,sysprocess_sendmsg,sendmsg
600,[unknown],13,64932,15:08:02,61.246016,oai,5,sysprocess_sendmsg,sendmsg
601,[unknown],13,64956,15:08:02,55.949487,oai,5,sysprocess_sendmsg,sendmsg
602,[unknown],13,64958,15:08:02,52.16249,oai,5,sysprocess_sendmsg,sendmsg
603,[unknown],12,65127,15:08:02,42.737202,oai,5,sysprocess_sendmsg,sendmsg
604,[unknown],13,64941,15:08:02,42.113924,oai,5,sysprocess_sendmsg,sendmsg
605,[unknown],7,64949,15:08:02,41.584627,oai,5,sysprocess_sendmsg,sendmsg
606,[unknown],13,64935,15:08:02,36.307602,oai,5,sysprocess_sendmsg,sendmsg
607,[unknown],9,64939,15:08:02,30.595653,oai,5,sysprocess_sendmsg,sendmsg
608,[unknown],8,64948,15:08:02,22.067533,oai,5,sysprocess_sendmsg,sendmsg
609,systemd-udevd,219,364,15:08:02,16.541731,oai,5,sysprocess_sendmsg,sendmsg
610,[unknown],11,64957,15:08:02,14.161819,oai,5,sysprocess_sendmsg,sendmsg
611,[unknown],10,64942,15:08:02,13.981584,oai,5,sysprocess_sendmsg,sendmsg
612,[unknown],12,64943,15:08:02,12.025952,oai,5,sysprocess_sendmsg,sendmsg
613,[unknown],10,64928,15:08:02,11.049718,oai,5,sysprocess_sendmsg,sendmsg
614,[unknown],9,64936,15:08:02,9.530447,oai,5,sysprocess_sendmsg,sendmsg
615,[unknown],11,64923,15:08:02,8.461136,oai,5,sysprocess_sendmsg,sendmsg
616,[unknown],8,64944,15:08:02,8.164024,oai,5,sysprocess_sendmsg,sendmsg
617,systemd-journal,310,332,15:08:02,3.039002,oai,5,sysprocess_sendmsg,sendmsg
618,[unknown],4,65126,15:08:02,1.648603,oai,5,sysprocess_sendmsg,sendmsg
619,systemd,246,1,15:08:02,0.934214,oai,5,sysprocess_sendmsg,sendmsg
620,nrf,20,65121,15:08:02,0.896568,oai,5,sysprocess_sendmsg,sendmsg
621,dbus-daemon,96,587,15:08:02,0.43325,oai,5,sysprocess_sendmsg,sendmsg
622,systemctl,19,65119,15:08:02,0.103795,oai,5,sysprocess_sendmsg,sendmsg
623,accounts-daemon,3,583,15:08:02,0.051844,oai,5,sysprocess_sendmsg,sendmsg
624,systemd-network,1,545,15:08:02,0.038851,oai,5,sysprocess_sendmsg,sendmsg
625,python3,1,65116,15:08:02,0.030671,oai,5,sysprocess_sendmsg,sendmsg
626,systemd-timesyn,1,503,15:08:02,0.028716,oai,5,sysprocess_sendmsg,sendmsg
627,systemd-resolve,2,547,15:08:02,0.020326,oai,5,sysprocess_sendmsg,sendmsg
628,sshd,2,64925,15:08:02,0.009534,oai,5,sysprocess_sendmsg,sendmsg
629,[unknown],12,53377,12:52:01,101.532833,oai,0,sysprocess_sendmsg,sendmsg
630,[unknown],17,53386,12:52:01,91.3394,oai,0,sysprocess_sendmsg,sendmsg
631,[unknown],17,53387,12:52:01,82.02111,oai,0,sysprocess_sendmsg,sendmsg
632,[unknown],20,53368,12:52:01,75.386703,oai,0,sysprocess_sendmsg,sendmsg
633,[unknown],19,53372,12:52:01,61.99412,oai,0,sysprocess_sendmsg,sendmsg
634,[unknown],9,53379,12:52:01,58.760607,oai,0,sysprocess_sendmsg,sendmsg
635,[unknown],13,53390,12:52:01,54.01382,oai,0,sysprocess_sendmsg,sendmsg
636,[unknown],4,53542,12:52:01,53.442819,oai,0,sysprocess_sendmsg,sendmsg
637,[unknown],15,53369,12:52:01,51.567525,oai,0,sysprocess_sendmsg,sendmsg
638,[unknown],14,53378,12:52:01,43.230705,oai,0,sysprocess_sendmsg,sendmsg
639,[unknown],9,53391,12:52:01,43.21888,oai,0,sysprocess_sendmsg,sendmsg
640,[unknown],6,53376,12:52:01,40.121557,oai,0,sysprocess_sendmsg,sendmsg
641,[unknown],7,53392,12:52:01,34.131963,oai,0,sysprocess_sendmsg,sendmsg
642,[unknown],12,53536,12:52:01,21.114762,oai,0,sysprocess_sendmsg,sendmsg
643,[unknown],12,53543,12:52:01,16.902375,oai,0,sysprocess_sendmsg,sendmsg
644,[unknown],13,53544,12:52:01,7.118932,oai,0,sysprocess_sendmsg,sendmsg
645,systemd-udevd,213,364,12:52:01,6.399667,oai,0,sysprocess_sendmsg,sendmsg
646,systemd-journal,319,332,12:52:01,2.588639,oai,0,sysprocess_sendmsg,sendmsg
647,nrf,40,53533,12:52:01,1.918558,oai,0,sysprocess_sendmsg,sendmsg
648,[unknown],7,53539,12:52:01,1.508197,oai,0,sysprocess_sendmsg,sendmsg
649,systemd,246,1,12:52:01,1.006166,oai,0,sysprocess_sendmsg,sendmsg
650,[unknown],7,53535,12:52:01,0.808955,oai,0,sysprocess_sendmsg,sendmsg
651,dbus-daemon,96,587,12:52:01,0.516429,oai,0,sysprocess_sendmsg,sendmsg
652,[unknown],2,53541,12:52:01,0.241431,oai,0,sysprocess_sendmsg,sendmsg
653,[unknown],6,53540,12:52:01,0.08917,oai,0,sysprocess_sendmsg,sendmsg
654,systemctl,19,53531,12:52:01,0.088894,oai,0,sysprocess_sendmsg,sendmsg
655,accounts-daemon,3,583,12:52:01,0.050162,oai,0,sysprocess_sendmsg,sendmsg
656,systemd-timesyn,1,503,12:52:01,0.044623,oai,0,sysprocess_sendmsg,sendmsg
657,systemd-network,1,545,12:52:01,0.04316,oai,0,sysprocess_sendmsg,sendmsg
658,python3,1,53528,12:52:01,0.029499,oai,0,sysprocess_sendmsg,sendmsg
659,systemd-resolve,2,547,12:52:01,0.025765,oai,0,sysprocess_sendmsg,sendmsg
660,sshd,2,53364,12:52:01,0.010167,oai,0,sysprocess_sendmsg,sendmsg
661,[unknown],25,92794,22:30:24,120.207333,oai,50,sysprocess_sendmsg,sendmsg
662,[unknown],23,92795,22:30:24,104.800691,oai,50,sysprocess_sendmsg,sendmsg
663,[unknown],16,92790,22:30:24,56.000708,oai,50,sysprocess_sendmsg,sendmsg
664,[unknown],18,92793,22:30:24,38.470877,oai,50,sysprocess_sendmsg,sendmsg
665,[unknown],20,92813,22:30:24,36.197655,oai,50,sysprocess_sendmsg,sendmsg
666,[unknown],12,92787,22:30:24,19.423674,oai,50,sysprocess_sendmsg,sendmsg
667,[unknown],20,92806,22:30:24,15.361129,oai,50,sysprocess_sendmsg,sendmsg
668,[unknown],18,92792,22:30:24,14.111868,oai,50,sysprocess_sendmsg,sendmsg
669,[unknown],6,92970,22:30:24,12.703931,oai,50,sysprocess_sendmsg,sendmsg
670,[unknown],17,92797,22:30:24,8.553473,oai,50,sysprocess_sendmsg,sendmsg
671,[unknown],11,92799,22:30:24,7.183446,oai,50,sysprocess_sendmsg,sendmsg
672,[unknown],14,92791,22:30:24,4.672262,oai,50,sysprocess_sendmsg,sendmsg
673,systemd-udevd,215,364,22:30:24,3.996552,oai,50,sysprocess_sendmsg,sendmsg
674,systemd-journal,320,332,22:30:24,2.82944,oai,50,sysprocess_sendmsg,sendmsg
675,nrf,45,92954,22:30:24,1.936145,oai,50,sysprocess_sendmsg,sendmsg
676,systemd-resolve,60,547,22:30:24,1.61208,oai,50,sysprocess_sendmsg,sendmsg
677,[unknown],7,92789,22:30:24,1.534975,oai,50,sysprocess_sendmsg,sendmsg
678,[unknown],1,92984,22:30:24,1.133625,oai,50,sysprocess_sendmsg,sendmsg
679,systemd,246,1,22:30:24,1.034047,oai,50,sysprocess_sendmsg,sendmsg
680,systemd-timesyn,44,85902,22:30:24,1.024875,oai,50,sysprocess_sendmsg,sendmsg
681,dbus-daemon,96,587,22:30:24,0.500102,oai,50,sysprocess_sendmsg,sendmsg
682,[unknown],3,92971,22:30:24,0.427503,oai,50,sysprocess_sendmsg,sendmsg
683,[unknown],7,92798,22:30:24,0.387842,oai,50,sysprocess_sendmsg,sendmsg
684,systemctl,19,92952,22:30:24,0.121351,oai,50,sysprocess_sendmsg,sendmsg
685,[unknown],1,92991,22:30:24,0.082366,oai,50,sysprocess_sendmsg,sendmsg
686,systemd-network,2,545,22:30:24,0.074995,oai,50,sysprocess_sendmsg,sendmsg
687,accounts-daemon,3,583,22:30:24,0.047635,oai,50,sysprocess_sendmsg,sendmsg
688,python3,1,92949,22:30:24,0.028356,oai,50,sysprocess_sendmsg,sendmsg
689,[unknown],1,92983,22:30:24,0.015317,oai,50,sysprocess_sendmsg,sendmsg
690,[unknown],1,92985,22:30:24,0.014945,oai,50,sysprocess_sendmsg,sendmsg
691,sshd,2,92784,22:30:24,0.009574,oai,50,sysprocess_sendmsg,sendmsg
692,[unknown],20,197615,03:12:28,164.471797,oai,300,sysprocess_sendmsg,sendmsg
693,[unknown],21,197626,03:12:28,109.668528,oai,300,sysprocess_sendmsg,sendmsg
694,[unknown],10,197633,03:12:28,102.415972,oai,300,sysprocess_sendmsg,sendmsg
695,[unknown],20,197634,03:12:28,91.929359,oai,300,sysprocess_sendmsg,sendmsg
696,[unknown],19,197609,03:12:28,76.381566,oai,300,sysprocess_sendmsg,sendmsg
697,[unknown],24,197627,03:12:28,53.889845,oai,300,sysprocess_sendmsg,sendmsg
698,[unknown],20,197630,03:12:28,52.513706,oai,300,sysprocess_sendmsg,sendmsg
699,[unknown],6,197631,03:12:28,40.729348,oai,300,sysprocess_sendmsg,sendmsg
700,[unknown],13,197632,03:12:28,25.624238,oai,300,sysprocess_sendmsg,sendmsg
701,[unknown],6,197601,03:12:28,22.229213,oai,300,sysprocess_sendmsg,sendmsg
702,[unknown],6,197616,03:12:28,14.687807,oai,300,sysprocess_sendmsg,sendmsg
703,[unknown],6,197622,03:12:28,12.20771,oai,300,sysprocess_sendmsg,sendmsg
704,systemd-udevd,221,364,03:12:28,11.261177,oai,300,sysprocess_sendmsg,sendmsg
705,[unknown],5,197635,03:12:28,10.414035,oai,300,sysprocess_sendmsg,sendmsg
706,systemd-journal,310,332,03:12:28,3.168564,oai,300,sysprocess_sendmsg,sendmsg
707,[unknown],24,197613,03:12:28,2.427572,oai,300,sysprocess_sendmsg,sendmsg
708,nrf,42,197776,03:12:28,1.856585,oai,300,sysprocess_sendmsg,sendmsg
709,systemd-resolve,60,547,03:12:28,1.168465,oai,300,sysprocess_sendmsg,sendmsg
710,systemd-timesyn,43,85902,03:12:28,1.010025,oai,300,sysprocess_sendmsg,sendmsg
711,systemd,246,1,03:12:28,1.007161,oai,300,sysprocess_sendmsg,sendmsg
712,dbus-daemon,96,587,03:12:28,0.398365,oai,300,sysprocess_sendmsg,sendmsg
713,[unknown],14,197620,03:12:28,0.375392,oai,300,sysprocess_sendmsg,sendmsg
714,[unknown],7,197611,03:12:28,0.116759,oai,300,sysprocess_sendmsg,sendmsg
715,systemctl,19,197774,03:12:28,0.086274,oai,300,sysprocess_sendmsg,sendmsg
716,accounts-daemon,3,583,03:12:28,0.06848,oai,300,sysprocess_sendmsg,sendmsg
717,systemd-network,1,545,03:12:28,0.041274,oai,300,sysprocess_sendmsg,sendmsg
718,python3,1,197771,03:12:28,0.02231,oai,300,sysprocess_sendmsg,sendmsg
719,sshd,2,197604,03:12:28,0.011154,oai,300,sysprocess_sendmsg,sendmsg
720,mongod,6942,13372,09:13:07,155.333487,free5gc,300,sysprocess_sendmsg,sendmsg
721,amf,1796,18598,09:13:07,65.263237,free5gc,300,sysprocess_sendmsg,sendmsg
722,systemd-journal,18,43813,09:13:07,0.48004,free5gc,300,sysprocess_sendmsg,sendmsg
723,dbus-daemon,26,683,09:13:07,0.276827,free5gc,300,sysprocess_sendmsg,sendmsg
724,systemd-logind,9,695,09:13:07,0.134955,free5gc,300,sysprocess_sendmsg,sendmsg
725,systemd-timesyn,1,43904,09:13:07,0.047093,free5gc,300,sysprocess_sendmsg,sendmsg
726,systemd,8,1,09:13:07,0.045941,free5gc,300,sysprocess_sendmsg,sendmsg
727,[unknown],3,90345,09:13:07,0.0407,free5gc,300,sysprocess_sendmsg,sendmsg
728,polkitd,2,691,09:13:07,0.022129,free5gc,300,sysprocess_sendmsg,sendmsg
729,systemd-network,1,43784,09:13:07,0.014789,free5gc,300,sysprocess_sendmsg,sendmsg
730,systemd-udevd,1,54380,09:13:07,0.013249,free5gc,300,sysprocess_sendmsg,sendmsg
731,mongod,4642,13372,08:23:52,103.234087,free5gc,200,sysprocess_sendmsg,sendmsg
732,amf,1001,18598,08:23:52,31.874587,free5gc,200,sysprocess_sendmsg,sendmsg
733,systemd-journal,18,43813,08:23:52,0.471451,free5gc,200,sysprocess_sendmsg,sendmsg
734,dbus-daemon,26,683,08:23:52,0.294551,free5gc,200,sysprocess_sendmsg,sendmsg
735,systemd-logind,9,695,08:23:52,0.097917,free5gc,200,sysprocess_sendmsg,sendmsg
736,systemd-network,1,43784,08:23:52,0.03971,free5gc,200,sysprocess_sendmsg,sendmsg
737,systemd,8,1,08:23:52,0.028423,free5gc,200,sysprocess_sendmsg,sendmsg
738,[unknown],3,85272,08:23:52,0.024484,free5gc,200,sysprocess_sendmsg,sendmsg
739,systemd-timesyn,1,43904,08:23:52,0.02074,free5gc,200,sysprocess_sendmsg,sendmsg
740,polkitd,2,691,08:23:52,0.009583,free5gc,200,sysprocess_sendmsg,sendmsg
741,mongod,157,13372,22:04:14,6.64758,free5gc,5,sysprocess_sendmsg,sendmsg
742,amf,26,18598,22:04:14,0.692243,free5gc,5,sysprocess_sendmsg,sendmsg
743,systemd-journal,18,328,22:04:14,0.493893,free5gc,5,sysprocess_sendmsg,sendmsg
744,dbus-daemon,26,683,22:04:14,0.259872,free5gc,5,sysprocess_sendmsg,sendmsg
745,systemd-logind,9,695,22:04:14,0.097246,free5gc,5,sysprocess_sendmsg,sendmsg
746,systemd,8,1,22:04:14,0.064671,free5gc,5,sysprocess_sendmsg,sendmsg
747,systemd-timesyn,1,493,22:04:14,0.045168,free5gc,5,sysprocess_sendmsg,sendmsg
748,systemd-network,1,569,22:04:14,0.034861,free5gc,5,sysprocess_sendmsg,sendmsg
749,[unknown],3,27395,22:04:14,0.019282,free5gc,5,sysprocess_sendmsg,sendmsg
750,polkitd,2,691,22:04:14,0.009732,free5gc,5,sysprocess_sendmsg,sendmsg
751,mongod,42,13372,21:27:51,3.487591,free5gc,0,sysprocess_sendmsg,sendmsg
752,systemd-journal,18,328,21:27:51,0.467628,free5gc,0,sysprocess_sendmsg,sendmsg
753,dbus-daemon,26,683,21:27:51,0.319464,free5gc,0,sysprocess_sendmsg,sendmsg
754,[unknown],1,22523,21:27:51,0.233594,free5gc,0,sysprocess_sendmsg,sendmsg
755,systemd-logind,9,695,21:27:51,0.130212,free5gc,0,sysprocess_sendmsg,sendmsg
756,systemd-network,2,569,21:27:51,0.092376,free5gc,0,sysprocess_sendmsg,sendmsg
