,comm,count,pid,time,time (ms),cn,ues,tool,syscall
183,udr,1308,18620,21:47:26,178289.999445,free5gc,5,sysprocess_futex,futex
184,pcf,445,18629,21:47:26,178285.814623,free5gc,5,sysprocess_futex,futex
186,rsyslogd,47,693,21:47:26,65060.607081,free5gc,5,sysprocess_futex,futex
187,udm,1206,18639,21:47:26,63567.108532,free5gc,5,sysprocess_futex,futex
188,ausf,351,18654,21:47:26,63195.778498,free5gc,5,sysprocess_futex,futex
190,smf,6,18610,21:47:26,0.859394,free5gc,5,sysprocess_futex,futex
191,upf,6,18565,21:47:26,0.482603,free5gc,5,sysprocess_futex,futex
192,nssf,6,18646,21:47:26,0.317306,free5gc,5,sysprocess_futex,futex
193,polkitd,12,691,21:47:26,0.307645,free5gc,5,sysprocess_futex,futex
194,ModemManager,12,772,21:47:26,0.074983,free5gc,5,sysprocess_futex,futex
195,udisksd,12,700,21:47:26,0.060916,free5gc,5,sysprocess_futex,futex
197,udr,190,18620,21:11:03,188077.098961,free5gc,0,sysprocess_futex,futex
198,nrf,179,18587,21:11:03,188074.471681,free5gc,0,sysprocess_futex,futex
199,pcf,219,18629,21:11:03,182071.784391,free5gc,0,sysprocess_futex,futex
200,amf,1079,18598,21:11:03,176367.777927,free5gc,0,sysprocess_futex,futex
201,nssf,9,18646,21:11:03,120010.737653,free5gc,0,sysprocess_futex,futex
203,rsyslogd,53,693,21:11:03,65059.959587,free5gc,0,sysprocess_futex,futex
204,polkitd,12,691,21:11:03,0.354352,free5gc,0,sysprocess_futex,futex
205,ModemManager,12,772,21:11:03,0.051562,free5gc,0,sysprocess_futex,futex
207,udisksd,12,700,21:11:03,0.047122,free5gc,0,sysprocess_futex,futex
208,upf,1,18565,21:11:03,0.019704,free5gc,0,sysprocess_futex,futex
209,udm,1,18639,21:11:03,0.017184,free5gc,0,sysprocess_futex,futex
210,smf,1,18610,21:11:03,0.015122,free5gc,0,sysprocess_futex,futex
211,ausf,1,18654,21:11:03,0.012401,free5gc,0,sysprocess_futex,futex
213,nrf,22461,18587,08:07:03,208449.292751,free5gc,200,sysprocess_futex,futex
214,udr,38767,18620,08:07:03,201309.707745,free5gc,200,sysprocess_futex,futex
215,pcf,9855,18629,08:07:03,184226.949197,free5gc,200,sysprocess_futex,futex
