Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[iperf]: count 539, average 2263, total 1219851
@q1[swapper/169]: count 291, average 2917, total 849123
@q1[ksoftirqd/169]: count 62, average 3321, total 205949

@q2[iperf]: count 541, average 620, total 335610
@q2[swapper/169]: count 425, average 681, total 289585
@q2[ksoftirqd/169]: count 105, average 32746, total 3438333


@q4[iperf]: count 551, average 760, total 419080
@q4[swapper/169]: count 10118, average 1074, total 10871817
@q4[ksoftirqd/169]: count 10962, average 1452, total 15924446

@q5[iperf]: count 2414, average 440, total 1063725
@q5[swapper/169]: count 79449, average 482, total 38300976
@q5[ksoftirqd/169]: count 86904, average 661, total 57519442

@uc: count 16488, average 8387, total 138296470

@q1[ksoftirqd/169]: count 108, average 2658, total 287099
@q1[swapper/169]: count 497, average 2692, total 1338110
@q1[iperf]: count 1, average 39204, total 39204

@q2[swapper/169]: count 750, average 658, total 493681
@q2[ksoftirqd/169]: count 166, average 804, total 133551
@q2[iperf]: count 4, average 8107, total 32431


@q4[swapper/169]: count 21524, average 1042, total 22428971
@q4[ksoftirqd/169]: count 21254, average 1474, total 31334362
@q4[iperf]: count 120, average 1555, total 186700

@q5[swapper/169]: count 169047, average 473, total 79991015
@q5[ksoftirqd/169]: count 168593, average 660, total 111430987
@q5[iperf]: count 946, average 667, total 631548

@uc: count 31443, average 2473, total 77765068

@q1[swapper/169]: count 423, average 2665, total 1127582
@q1[ksoftirqd/169]: count 132, average 2697, total 356119

@q2[swapper/169]: count 656, average 660, total 433247
@q2[ksoftirqd/169]: count 206, average 775, total 159653


@q4[swapper/169]: count 20174, average 1053, total 21258018
@q4[ksoftirqd/169]: count 22744, average 1467, total 33383120

@q5[swapper/169]: count 158617, average 473, total 75170624
@q5[ksoftirqd/169]: count 180298, average 654, total 118021297

@uc: count 31928, average 1586, total 50642148

@q1[swapper/169]: count 436, average 2613, total 1139368
@q1[ksoftirqd/169]: count 126, average 3056, total 385085

@q2[swapper/169]: count 667, average 666, total 444784
@q2[ksoftirqd/169]: count 197, average 837, total 164962


@q4[swapper/169]: count 20163, average 1050, total 21173235
@q4[ksoftirqd/169]: count 22843, average 1462, total 33406961
@q4[iperf]: count 8, average 3847, total 30777

@q5[swapper/169]: count 158588, average 471, total 74815157
@q5[ksoftirqd/169]: count 181142, average 652, total 118131061
@q5[iperf]: count 64, average 788, total 50457

@uc: count 32355, average 1814, total 58711086

@q1[swapper/169]: count 429, average 2575, total 1105044
@q1[ksoftirqd/169]: count 128, average 2928, total 374800

